dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,feedback_margin_temperature,aug_loss_weight,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean,router_temperature,router_min_prob,router_smoothing,router_reward,router_p_lraes_final,router_p_zpia_final,router_reward_lraes_last,router_reward_zpia_last,adaptive_best_engine_final,effective_k_dir_lraes,effective_k_dir_zpia,feedback_weight_mean_lraes,feedback_weight_mean_zpia,last_weighted_aug_ce_loss_lraes,last_weighted_aug_ce_loss_zpia,last_aug_margin_mean_lraes,last_aug_margin_mean_zpia,adaptive_engine_sources
atrialfibrillation,1,success,adaptive,resnet1d,mba_feedback,0.21367521367521367,0.20000000000000004,-0.013675213675213627,-6.399997004801379,15,15,0.2222222222222222,0.5555555555555555,0.00012719415194917613,0.026833592027477093,1.0826120903811711,0.1273765565091041,0.9999999999899997,1.0436398830928968,0.0,0.0,24,24,10,10,adaptive_dual,1.0,1.0,0.8393760688602925,0.18807709412700988,0.02824360691010952,0.0273666949942708,4.5014729499816895,0.05,0.1,0.5,feedback_weight,0.5002621137445147,0.4997378862554853,0.9814362525939941,0.982013463973999,lraes,9,10,0.8391538381576538,0.8395982995629311,0.02757449820637703,0.027158891782164574,4.495574474334717,4.507371425628662,"lraes,zpia_telm2"
atrialfibrillation,2,success,adaptive,resnet1d,mba_feedback,0.24019607843137256,0.15555555555555556,-0.084640522875817,-35.23808056754741,15,15,0.5555555555555555,0.5555555555555555,0.00013293093347799555,0.033282312611571295,1.0945124863958025,0.1437210774945933,0.9999999999899997,1.0337744315478616,0.0,0.0,24,24,10,10,adaptive_dual,1.0,1.0,0.8235059473249647,0.19329211877520658,0.045788854360580444,0.04142625816166401,4.069721221923828,0.05,0.1,0.5,feedback_weight,0.4951384183455385,0.5048615816544615,0.9670245051383972,0.9684075117111206,zpia,9,10,0.8231961667537689,0.8238157278961605,0.04204852506518364,0.04080399125814438,4.095071315765381,4.044371128082275,"lraes,zpia_telm2"
atrialfibrillation,3,success,adaptive,resnet1d,mba_feedback,0.16666666666666666,0.15555555555555556,-0.0111111111111111,-6.66666266666906,15,15,0.5555555555555555,0.5555555555555555,0.00012552258909464983,0.0322505692229104,1.081979629786692,0.12894363478666282,0.9999999999899997,0.8437962467856867,0.0,0.0,24,24,10,10,adaptive_dual,1.0,1.0,0.8570066502524747,0.17119268378867894,0.01676662266254425,0.017398837953805923,4.651736736297607,0.05,0.1,0.5,feedback_weight,0.5005282023801503,0.4994717976198497,0.9893576502799988,0.9891152381896973,lraes,9,10,0.8573020140329997,0.8567112864719497,0.017300158739089966,0.01749751716852188,4.663569927215576,4.639903545379639,"lraes,zpia_telm2"
