dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
heartbeat,1,489,3,0.3207025804780525,0.147239263803681,1.2759962653124342,9.582153306835231,0.002057643972574362,163,0.32049801323997784,0.10429447852760736,1.2485616173586416,9.586743071115674,0.002164963044139037,163,0.31995322645965163,0.1411042944785276,1.2626521029630218,9.594593870377636,0.00233158915899294,163
