dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
heartbeat,2,489,3,0.3669385505889633,0.1656441717791411,0.6908680660634534,9.612006756145396,0.001903942449052641,163,0.37655173408343834,0.19631901840490798,0.6302923004614559,9.615054999674872,0.0019415239646368048,163,0.3677770907570821,0.17177914110429449,0.7015368193174256,9.620356186163276,0.0020002940329694493,163
