anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,heartbeat_train_95,1,0.2500000034824159,0.2500000034824159,0.24999999999974998,6.477012995686705,0,1.0,0,small,0.25,1.0,0.25,0,0.0007161766742686074,7.750917183688247,1.0856832176369282,0.28954920087660013,0.27081362075275844,1.1758248342408075,9,0.033336445689201355,0.0,0.23049122095108032,0.18779423832893372,-0.042696982622146606,3.0228066444396973,0.04640611261129379
0,1,heartbeat_train_95,1,0.5000000069648318,0.5000000069648318,0.49999999999949996,6.477012995686705,0,1.0,0,mid,0.5,1.0,0.5,1,0.0007320031121347327,7.747271032658206,1.1794940567930527,0.6077184098650045,0.2026426334950057,1.8951622593131932,11,0.033371832221746445,0.0,0.23049122095108032,0.15436840057373047,-0.07612282037734985,3.2932910919189453,0.03580206260085106
0,2,heartbeat_train_95,1,0.9000000125366973,0.9000000125366973,0.8999999999991,6.477012995686705,0,1.0,0,edge,0.9,1.0,0.9,2,0.0007638128231396001,7.7413419088327915,1.3483104805496422,1.185364536640723,0.228543259203434,1.5071820664134892,11,0.0334281250834465,0.0,0.23049122095108032,0.11418598890304565,-0.11630523204803467,3.69435977935791,0.024260176345705986
1,0,heartbeat_train_55,0,0.2500000016268818,0.2500000016268818,0.24999999999974998,5.3514362221741285,5,1.0,1,small,0.25,1.0,0.25,3,0.0007019326347263335,8.010479614659724,1.2965322610361107,0.5071895335610812,0.4944900181144476,0.038096629083156586,8,-0.021231885999441147,1.0,0.6263490915298462,0.6477541327476501,0.021405041217803955,0.6169374585151672,0.35047829151153564
1,1,heartbeat_train_55,0,0.5000000032537636,0.5000000032537636,0.49999999999949996,5.3514362221741285,5,1.0,1,mid,0.5,1.0,0.5,4,0.0007097297776842927,7.994613726023092,1.6752957289181987,1.0606035285373965,0.40244824439287186,0.6880933912470937,8,-0.021839380264282227,1.0,0.6263490915298462,0.6656280755996704,0.03927898406982422,0.47583162784576416,0.3832368850708008
1,2,heartbeat_train_55,0,0.9000000058567745,0.9000000058567745,0.8999999999991,5.3514362221741285,5,1.0,1,edge,0.9,1.0,0.9,5,0.0007462014389140234,7.9688736223016745,2.491557061584453,2.131226338418776,0.5695472591453128,-0.30934908820523155,9,-0.022830236703157425,1.0,0.6263490915298462,0.685531497001648,0.05918240547180176,0.24780789017677307,0.43836313486099243
2,0,heartbeat_train_23,0,0.25000000501917324,0.25000000501917324,0.24999999999974998,3.219860862299911,3,1.0,2,small,0.25,1.0,0.25,6,0.0006996707271885163,8.817552162857066,1.1957717846881197,0.36664931244822907,0.3642519760876894,0.7448059320449829,10,0.003639048431068659,0.0,0.45219486951828003,0.4496379494667053,-0.002556920051574707,1.613559365272522,0.16609501838684082
2,1,heartbeat_train_23,0,0.5000000100383465,0.5000000100383465,0.49999999999949996,3.219860862299911,3,1.0,2,mid,0.5,1.0,0.5,7,0.0007008586041191641,8.80437258215025,1.4311602310421012,0.7479152727348444,0.5680004308621088,-0.37203805645306903,6,0.0036881116684526205,0.0,0.45219486951828003,0.4541235566139221,0.0019286870956420898,1.593592643737793,0.16887903213500977
2,2,heartbeat_train_23,0,0.9000000180690236,0.9000000180690236,0.8999999999991,3.219860862299911,3,1.0,2,edge,0.9,1.0,0.9,8,0.0007136264916480091,8.782790165171141,1.9079416802683267,1.4236558243372273,0.5417399352247064,-0.16793218729170886,11,0.0037732399068772793,0.0,0.45219486951828003,0.4818498492240906,0.029654979705810547,1.4696030616760254,0.18700295686721802
3,0,heartbeat_train_34,0,0.2500000016268818,0.2500000016268818,0.24999999999974998,2.3160291961575155,5,-1.0,3,small,0.25,1.0,0.25,9,0.0007094641698670726,11.019126529643012,1.1641590551664407,0.34051570452199753,0.71149210135142,-0.951267975072066,12,0.017560411244630814,0.0,0.3202657997608185,0.3270798921585083,0.006814092397689819,-2.187129497528076,0.8990877866744995
3,1,heartbeat_train_34,0,0.5000000032537636,0.5000000032537636,0.49999999999949996,2.3160291961575155,5,-1.0,3,mid,0.5,1.0,0.5,10,0.0007195532448594447,11.064386496380976,1.3550039119627613,0.6822859053480388,0.6770850345492363,-0.7938713245093822,8,0.017445635050535202,0.0,0.3202657997608185,0.33397430181503296,0.013708502054214478,-2.1525864601135254,0.8959102034568787
3,2,heartbeat_train_34,0,0.9000000058567745,0.9000000058567745,0.8999999999991,2.3160291961575155,5,-1.0,3,edge,0.9,1.0,0.9,11,0.0007431720458090521,11.137189967803797,1.7260040048620506,1.2525470480508698,0.7275994420051575,-1.1956809367984533,8,0.01725630648434162,0.0,0.3202657997608185,0.34570571780204773,0.025439918041229248,-2.094703435897827,0.8903873562812805
