dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
ethanolconcentration,1,success,lraes,timesnet,0.1563509126009126,0.21295076688912307,0.05659985428821046,0.0001625792608337079,5.410150611559103e-09,1.1970818413044286,0.2672725251670168,0.9999999999899997,1.1657439665283207,-0.002830385940615088,0.55,17,55,36.20050381936579,0.14073829927488463,0.29878113407525175
