dataset,seed,class_id,prototype_id,original_norm,updated_norm,prototype_shift_norm,medoid_refresh_dist,final_accept
selfregulationscp1,1,1,0,0.529620678173362,0.529620678173362,0.0,0.20240201092230556,0
selfregulationscp1,1,1,1,1.2013663160363925,1.2013663160363925,0.0,0.2940092283201636,0
selfregulationscp1,1,1,2,1.1503643998093425,1.1503643998093425,0.0,0.25233445686127143,0
selfregulationscp1,1,1,3,0.49340497558710156,0.49340497558710156,0.0,0.22278553799895495,0
selfregulationscp1,1,0,0,0.41606469534341406,0.41606469534341406,0.0,0.29329413971992346,0
selfregulationscp1,1,0,1,1.210834075328121,1.210834075328121,0.0,0.16469203403768354,0
selfregulationscp1,1,0,2,1.0794014409160437,1.0794014409160437,0.0,0.21327900483153328,0
selfregulationscp1,1,0,3,0.5694385209591284,0.5694385209591284,0.0,0.2559482027342459,0
