dataset,seed,arm,f1,status,warmup_f1,base_f1,act_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss,selected_class_coverage_frac,selected_class_missing_frac,coverage_risk,dominant_metric,dominant_corr,dominance_gap,dominance_risk,supcon_active,source_arm_dir,audit_files_present,candidate_csv,pipeline,selected_csv
basicmotions,1,mba,1.0,success,,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,mba,,,mba,
basicmotions,1,continue_ce,1.0,success,0.6666666666666666,1.0,1.0,32,32,128,0.9123228519146178,0.9927119844771499,,,1.0,0.0,False,alignment_norm,0.9360771968280833,0.17891352680718198,False,,gcg_acl_n4,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/preflight/gcg_acl_n4/basicmotions/audit/basicmotions_s1_candidate_scores.csv,gcg_acl,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/preflight/gcg_acl_n4/basicmotions/audit/basicmotions_s1_selected_positives.csv
basicmotions,1,gcg_acl,1.0,success,0.6666666666666666,1.0,1.0,32,32,128,0.9123228519146178,0.9927119844771499,0.00032679399009793997,2.7080581188201904,1.0,0.0,False,alignment_norm,0.9360771968280833,0.17891352680718198,False,True,gcg_acl_n4,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/preflight/gcg_acl_n4/basicmotions/audit/basicmotions_s1_candidate_scores.csv,gcg_acl,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/preflight/gcg_acl_n4/basicmotions/audit/basicmotions_s1_selected_positives.csv
basicmotions,1,gcg_acl_n8,0.974937343358396,success,0.9484126984126984,1.0,0.974937343358396,32,32,256,0.9277548681585757,0.992733161407761,0.0007732750382274389,2.7080674171447754,1.0,0.0,False,alignment_norm,0.9641634523459922,0.12325165049716502,True,True,gcg_acl_n8,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/preflight/gcg_acl_n8/basicmotions/audit/basicmotions_s1_candidate_scores.csv,gcg_acl,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/preflight/gcg_acl_n8/basicmotions/audit/basicmotions_s1_selected_positives.csv
