anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,basis_rank_count,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,alignment_challenge,entropy_challenge,alignment_norm,entropy_norm,challenge_score,fidelity_score,hard_positive_score,is_valid_candidate,selected_rank
0,4,basicmotions_train_28,2,0.10606386056203693,0.10606386056203693,0.9999999999989999,5.276856107863343,10,0.00021819587297548852,0.0009579892847979853,1.1100599154049107,0.17862782787169904,-0.08605653047561646,1.0,1.2134668827056885,1.2142493724822998,0.0007824897766113281,0.5430282652378082,0.0007824897766113281,1.0,1.0,1.0,0.9990424694404407,0.9990424694394416,1,1
1,6,basicmotions_train_27,2,0.12513774419291027,0.12513774419291027,0.9999999999989999,4.351173213034091,10,0.0002194658626178019,0.0027857759877240357,1.1366567364170757,0.2085743216844851,-0.24585546553134918,1.0,1.2338435649871826,1.237323522567749,0.0034799575805664062,0.6229277327656746,0.0034799575805664062,1.0,1.0,1.0,0.9972181006855196,0.9972181006845223,1,1
2,5,basicmotions_train_35,3,0.19948795724986373,0.19948795724986373,0.9999999999989999,2.9648048610272175,10,0.00020253493573760403,2.9322707246927003e-05,1.0833353110360184,0.21274824878667095,-0.35407108068466187,1.0,1.3729605674743652,1.3740415573120117,0.0010809898376464844,0.6770355403423309,0.0010809898376464844,1.0,1.0,1.0,0.9999706777226595,0.9999706777216594,1,1
3,0,basicmotions_train_26,2,0.09435192045816025,0.09435192045816025,0.9999999999989999,4.684074223865752,10,0.0002237920820584825,0.0025842442314975285,1.069778852060386,0.123302175074017,-0.17914560437202454,1.0,1.2151165008544922,1.2163634300231934,0.0012469291687011719,0.5895728021860123,0.0012469291687011719,1.0,0.8460045292785506,0.9538013587835652,0.9974190920530831,0.9513396852759491,1,1
4,5,basicmotions_train_3,0,0.14975543090715637,0.14975543090715637,0.9999999999989999,6.1998270696628115,10,0.00022581310378158017,0.020463620119997437,1.1535718665406522,0.22228715746199404,-0.23610585927963257,1.0,0.816801130771637,0.8175628185272217,0.0007616877555847168,0.6180529296398163,0.0007616877555847168,0.9926948188873522,1.0,0.9948863732211466,0.9797443388076611,0.9747342919193294,1,1
5,7,basicmotions_train_12,1,0.1702440925406656,0.1702440925406656,0.9999999999989999,3.7513799086917614,10,0.00021268906996170208,0.0003134149295402029,1.1879277679154905,0.2994504867064645,-0.5021631121635437,1.0,1.0805031061172485,1.1024610996246338,0.021957993507385254,0.7510815560817719,0.021957993507385254,0.9833097096704873,1.0,0.988316796769341,0.9996866341797882,0.9880070920647042,1,1
6,0,basicmotions_train_9,0,0.16199589522119257,0.16199589522119257,0.9999999999989999,4.5268838257768165,10,0.00022707380414410102,0.010495802697212191,1.162769747380344,0.27428483285610894,-0.5562360286712646,1.0,0.9224210381507874,0.9307042956352234,0.008283257484436035,0.7781180143356323,0.008283257484436035,1.0,1.0,1.0,0.9895590860382931,0.9895590860373035,1,1
7,5,basicmotions_train_31,3,0.07864422852119048,0.07864422852119048,0.9999999999989999,3.3057627079281313,10,0.0002130247854412381,2.919599952431668e-05,1.0305917566035763,0.08556783660431691,-0.32450905442237854,1.0,1.373218297958374,1.3736824989318848,0.0004642009735107422,0.6622545272111893,0.0004642009735107422,1.0,1.0,1.0,0.9999708044266747,0.9999708044256747,1,1
8,5,basicmotions_train_30,3,0.1805799624990558,0.1805799624990558,0.9999999999989999,4.202793879124783,10,0.00020476459147752415,1.5062002174462532e-05,1.0748925124897268,0.19083882595311158,-0.2633860111236572,1.0,1.3397650718688965,1.3445841073989868,0.004819035530090332,0.6316930055618286,0.004819035530090332,1.0,1.0,1.0,0.999984938111257,0.9999849381102569,1,1
9,7,basicmotions_train_6,0,0.14272507295494688,0.14272507295494688,0.9999999999989999,4.301637280735703,10,0.0002265961646441568,0.01805728425386625,1.1647786960874207,0.23918760157226285,-0.6285165548324585,1.0,1.0692733526229858,1.0815958976745605,0.012322545051574707,0.8142582774162292,0.012322545051574707,1.0,1.0,1.0,0.9821047716078286,0.9821047716068464,1,1
10,3,basicmotions_train_15,1,0.13493332390590357,0.13493332390590357,0.9999999999989999,3.4671843963841007,10,0.0002101811501000877,0.00012183535253208545,1.0946851611466548,0.1704202067862009,-0.6115186214447021,1.0,0.835633397102356,0.8765195608139038,0.04088616371154785,0.8057593107223511,0.04088616371154785,1.0,1.0,1.0,0.9998781720690931,0.9998781720680932,1,1
11,5,basicmotions_train_36,3,0.17478919261848455,0.17478919261848455,0.9999999999989999,3.3586091441809516,10,0.00020472314849150492,2.0620964691041292e-05,1.0680723643013939,0.18335184877584915,-0.23710158467292786,1.0,1.370848298072815,1.3727234601974487,0.001875162124633789,0.6185507923364639,0.001875162124633789,1.0,1.0,1.0,0.9999793792479197,0.9999793792469196,1,1
12,6,basicmotions_train_2,0,0.10296155896729602,0.10296155896729602,0.9999999999989999,4.580562902491147,10,0.0002200243580134644,0.01727325213285524,1.0871599857984628,0.14045178106203268,-0.5661147832870483,1.0,0.946789026260376,0.9514174461364746,0.004628419876098633,0.7830573916435242,0.004628419876098633,0.9802901689738978,1.0,0.9862031182817285,0.9828750752268982,0.969314464069186,1,1
13,1,basicmotions_train_25,2,0.08711883713778314,0.08711883713778314,0.9999999999989999,4.301637280735703,10,0.00021940446321816137,0.0022042792948719966,1.1199758117388836,0.16960160905882365,-0.2331087589263916,1.0,1.2150967121124268,1.2171175479888916,0.0020208358764648438,0.6165543794631958,0.0020208358764648438,1.0,1.0,1.0,0.9977981483446735,0.9977981483436756,1,1
14,1,basicmotions_train_33,3,0.11964208036835966,0.11964208036835966,0.9999999999989999,3.949923161436401,10,0.0002107181304465115,1.17966817525087e-05,1.0569069764867562,0.128251634288205,-0.240646094083786,1.0,1.351325273513794,1.3533700704574585,0.0020447969436645508,0.620323047041893,0.0020447969436645508,1.0,0.9578400714764351,0.9873520214429305,0.9999882033878281,0.9873403740330691,1,1
15,0,basicmotions_train_18,1,0.14238275489489263,0.14238275489489263,0.9999999999989999,3.9188555172353006,10,0.0002082891998142671,0.00020603309530557742,1.0984241300955206,0.18793033094592695,-0.580337643623352,1.0,1.0179105997085571,1.0538650751113892,0.03595447540283203,0.790168821811676,0.03595447540283203,0.9751334519681686,1.0,0.982593416377718,0.9997939881280551,0.9823909904676669,1,1
16,7,basicmotions_train_10,1,0.11531282439827206,0.11531282439827206,0.9999999999989999,3.642642920039576,10,0.00021182802068197139,0.00016731407901761442,1.068103563587393,0.13667844501769283,-0.6699477434158325,1.0,0.9316049814224243,0.9620832204818726,0.030478239059448242,0.8349738717079163,0.030478239059448242,1.0,1.0,1.0,0.9998326999172024,0.9998326999162025,1,1
17,6,basicmotions_train_20,2,0.0846257573632656,0.0846257573632656,0.9999999999989999,5.440523670932459,10,0.00022343569633768827,0.0012428394294847576,1.0857563281176652,0.14570062547956156,-0.06969379633665085,1.0,1.2071478366851807,1.2077999114990234,0.0006520748138427734,0.5348468981683254,0.0006520748138427734,1.0,1.0,1.0,0.9987579325755799,0.998757932574581,1,1
18,3,basicmotions_train_0,0,0.1512532635642128,0.1512532635642128,0.9999999999989999,4.836813989314786,10,0.0002264172862021988,0.012244313642039402,1.1701890467894929,0.25555123249734407,-0.4667556583881378,1.0,0.931949257850647,0.9371851682662964,0.005235910415649414,0.7333778291940689,0.005235910415649414,1.0,1.0,1.0,0.987830342949347,0.9878303429483591,1,1
19,5,basicmotions_train_21,2,0.11046202010738695,0.11046202010738695,0.9999999999989999,4.3729518049988405,10,0.0002185806409620166,0.00213956386765771,1.1247906958475957,0.18943839727627346,-0.18589025735855103,1.0,1.26902174949646,1.2709202766418457,0.0018985271453857422,0.5929451286792755,0.0018985271453857422,1.0,1.0,1.0,0.9978627233675949,0.9978627233665969,1,1
20,6,basicmotions_train_23,2,0.10933802140371222,0.10933802140371222,0.9999999999989999,5.201240346021025,10,0.00022511365086469874,0.0015689023964935728,1.125080586301575,0.18916471433708604,-0.14732417464256287,1.0,1.239288568496704,1.2408678531646729,0.00157928466796875,0.5736620873212814,0.00157928466796875,1.0,0.7823314042754222,0.9346994212826267,0.9984323276874933,0.9332341188784327,1,1
21,3,basicmotions_train_1,0,0.11418288479175424,0.11418288479175424,0.9999999999989999,4.94546572349831,10,0.00022136313684544814,0.021983276356060195,1.1632208021165145,0.2337390090238179,-0.12058407068252563,1.0,0.8699326515197754,0.8709385395050049,0.0010058879852294922,0.5602920353412628,0.0010058879852294922,0.833528888880765,1.0,0.8834702222165355,0.9782565949293868,0.8642605713061924,1,1
22,0,basicmotions_train_4,0,0.21574877221136435,0.21574877221136435,0.9999999999989999,8.992857390159559,10,0.00022163622766380132,0.06589604688929773,1.185070396892868,0.256217852312765,-0.5695493817329407,1.0,0.7892470955848694,0.7907407283782959,0.0014936327934265137,0.7847746908664703,0.0014936327934265137,0.9307818058710737,1.0,0.9515472641097517,0.9362281830651934,0.8908653661772375,1,1
23,3,basicmotions_train_7,0,0.1294118806445297,0.1294118806445297,0.9999999999989999,7.089204661227887,10,0.00022132826598332314,0.0539487006956505,1.1620917896758647,0.25521497584228287,-0.43552112579345703,1.0,0.8726361989974976,0.8748773336410522,0.0022411346435546875,0.7177605628967285,0.0022411346435546875,1.0,1.0,1.0,0.9474807103564415,0.947480710355494,1,1
24,3,basicmotions_train_38,3,0.10647056250620449,0.10647056250620449,0.9999999999989999,3.6789139214147424,10,0.0002106100418400554,9.268115091718171e-05,1.0414182501378746,0.11473857882677439,-0.2838054299354553,1.0,1.3741600513458252,1.3738527297973633,-0.00030732154846191406,0.6419027149677277,0.0,1.0,0.0,0.7,0.9999073231438481,0.6999351261999935,1,1
25,2,basicmotions_train_34,3,0.07462040252263112,0.07462040252263112,0.9999999999989999,3.0063088429615568,10,0.0002150868071441756,3.076297221760473e-05,1.0426578548717356,0.08724308845487959,-0.34345781803131104,1.0,1.374955654144287,1.3752620220184326,0.0003063678741455078,0.6717289090156555,0.0003063678741455078,1.0,0.9701774254435636,0.991053227633069,0.9999692375009578,0.9910227403581121,1,1
26,3,basicmotions_train_13,1,0.1462606591170213,0.1462606591170213,0.9999999999989999,2.9648048610272175,10,0.00021241241159254662,0.00011413287177095329,1.1163841906478058,0.21378650715393419,-0.43696674704551697,1.0,0.8503493070602417,0.8856041431427002,0.035254836082458496,0.7184833735227585,0.035254836082458496,0.8404864194610948,1.0,0.8883404936227663,0.9998858736411376,0.8882391105559109,1,1
