dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
natops,1,success,lraes,resnet1d,0.9551066217732885,0.9496487119437939,-0.005457909829494678,0.00044503617251147955,2.911806203677614,1.256565565545197,0.38658722560010056,0.9999999999899999,5.820767181549378,0.002834084699861705,0.4,30,30,-0.5714450233751166,0.972027972027972,0.972027972027972
