dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,feedback_margin_temperature,aug_loss_weight,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean
atrialfibrillation,1,success,lraes,resnet1d,mba_feedback,0.21367521367521367,0.3111111111111111,0.09743589743589745,45.599978659209995,15,15,0.2222222222222222,0.5555555555555555,0.00012678608877477647,0.027219320167831424,1.0914075427950058,0.14367600932747684,0.9999999999899997,1.0436398830928968,0.0,0.0,12,12,10,9,lraes,1.0,1.0,0.839520698123508,0.18883026879179968,0.02425936423242092,0.022498151287436485,4.538788318634033
atrialfibrillation,2,success,lraes,resnet1d,mba_feedback,0.24019607843137256,0.26495726495726496,0.024761186525892404,10.308734588367743,15,15,0.5555555555555555,0.5555555555555555,0.00013191177846429914,0.03330555605068023,1.0948325654083382,0.14876860918137444,0.9999999999899997,1.0337744315478616,0.0,0.0,12,12,10,9,lraes,1.0,1.0,0.8266830643018087,0.19147284357609917,0.02863212488591671,0.026456307619810104,4.325337886810303
atrialfibrillation,3,success,lraes,resnet1d,mba_feedback,0.16666666666666666,0.24338624338624337,0.07671957671957672,46.03171841271498,15,15,0.5555555555555555,0.5555555555555555,0.00013175203526229748,0.03255891546431429,1.0860053494450734,0.14006920718463325,0.9999999999899997,0.8437962467856867,0.0,0.0,12,12,10,9,lraes,1.0,1.0,0.8562025310264694,0.17164919093940076,0.01786874607205391,0.019586050882935524,4.607771396636963
