dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
selfregulationscp2,1,success,pia,timesnet,0.45054945054945056,0.48139657362371824,0.03084712307426768,0.00023894343757286507,1.1575897895192456e-05,1.0888437667009234,0.14675038198607654,0.9999999999899998,0.4101357522299036,-0.007768545066937804,0.65,20,17,6.846555065175239,0.5396419437340154,0.5396419437340154
