dataset,seed,class_id,prototype_id,original_norm,updated_norm,prototype_shift_norm,medoid_refresh_dist
selfregulationscp1,1,1,0,0.529620678173362,0.35962037133989017,0.29332354756336987,0.28919904128685625
selfregulationscp1,1,1,1,1.2013663160363925,1.385799243261867,0.3630555067321132,0.2531980311423661
selfregulationscp1,1,1,2,1.1503643998093425,0.9779371355940412,0.32361828306461793,0.155468254619687
selfregulationscp1,1,1,3,0.49340497558710156,0.27418327410478044,0.30263609845744915,0.17912299228850628
selfregulationscp1,1,0,0,0.41606469534341406,0.6397671895885761,0.2769568817510507,0.18894392247903377
selfregulationscp1,1,0,1,1.210834075328121,1.0957926858338545,0.3324138711283571,0.27090024518637273
selfregulationscp1,1,0,2,1.0794014409160437,1.2298209943104483,0.29302637811686144,0.22192538802074488
selfregulationscp1,1,0,3,0.5694385209591284,0.5041214978029664,0.30032333294420777,0.18151945610074352
