dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
natops,1,success,lraes,resnet1d,0.9332292707292709,0.9257373761693283,-0.007491894559942591,0.000445001184930698,2.911497674447439,1.2618065340317373,0.39429071043511676,0.9999999999899999,5.820767181549378,0.034364310652017595,0.4,30,16,-0.8027924104111791,0.9458874458874459,0.972027972027972
