dataset,seed,status,fail_reason,requested_k_dir,effective_k_dir,num_classes,latent_dim,train_size,aug_total_count,algo,model,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1
ering,1,success,,10,10,6,10,24,24,lraes,resnet1d,0.8404508500082274,0.7710673928502946,-0.06938345715793282,-8.255503448149307,30,30,0.7777777777777777,0.5555555555555555
ering,2,success,,10,10,6,10,24,24,lraes,resnet1d,0.8111218603576708,0.8214760813063292,0.010354220948658455,1.276530713592402,30,30,0.7777777777777778,0.7777777777777778
ering,3,success,,10,10,6,10,24,24,lraes,resnet1d,0.26579809642689967,0.3998931795946344,0.13409508316773472,50.44995977036805,14,19,0.5555555555555555,0.39999999999999997
