dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
har,3,success,lraes,timesnet,0.8896405483343575,0.8995178024035243,0.009877254069166841,0.00027042478237210163,2.952648126499341,1.0513505734464343,0.10806624894277339,0.9898693239147874,1.2285843992385725,-0.005586657684762031,0.6,43,50,1.1102521099569442,0.9509480194223071,0.9586067368240871
