anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
129,natops_train_6,0,0,0,-1.0,0.1,0.1,1.0,2.7473943773090244,0.99999999999,5.494788754623544,lraes,lraes,0.0004418924176425861,4.343826608168025,1.2323224737964225,0.4156023715278781,2.778543710708618,0.9415052936751479
43,natops_train_61,4,0,2,1.0,0.1,0.1,1.0,3.1839722987258026,0.99999999999,6.367944597457973,lraes,lraes,0.0004421629649743848,1.6273116413984152,1.1964901814838211,0.3548010709585707,1.4410510063171387,0.8086173530260673
56,natops_train_62,1,0,3,-1.0,0.1,0.1,1.0,2.386579609556853,0.99999999999,4.77315921911848,lraes,lraes,0.00044281225642272637,4.014484160620635,1.2146424233452033,0.3115900357641241,0.672304630279541,0.662019012246569
101,natops_train_64,0,0,4,1.0,0.1,0.1,1.0,2.9588326670375595,0.99999999999,5.917665334081037,lraes,lraes,0.00045284484659860886,4.460298047312291,1.4017660992850831,0.6760434783518717,5.0080952644348145,0.9933607524970286
140,natops_train_66,2,0,0,1.0,0.1,0.1,1.0,2.1427969298641263,0.99999999999,4.285593859732539,lraes,lraes,0.00044904598925637915,5.12846122689211,1.3409372920505778,0.45093196683100994,2.5862414836883545,0.9299708386719353
6,natops_train_68,1,0,4,1.0,0.1,0.1,1.0,2.9299243753218485,0.99999999999,5.859848750649557,lraes,lraes,0.00044930943548468044,3.9386142859115436,1.41244002745592,0.5579510960771855,1.5752822160720825,0.8285353266382302
88,natops_train_7,5,0,9,1.0,0.1,0.1,1.0,4.109419308664912,0.99999999999,8.218838617338044,lraes,lraes,0.00044532984551835445,1.8492732968440644,1.2257151310932528,0.3702719657935643,3.5535013675689697,0.9721723065722727
113,natops_train_70,2,0,4,1.0,0.1,0.1,1.0,1.8528625770260794,0.99999999999,3.7057251540558647,lraes,lraes,0.0004551284547510489,4.783092780973627,1.616989029674777,0.7541513093914677,2.254723072052002,0.9050571596933233
90,natops_train_71,3,0,4,-1.0,0.1,0.1,1.0,3.3156381743769954,0.99999999999,6.631276348760623,lraes,lraes,0.00044217028020499276,0.8035418672914628,1.1648599560641149,0.2980204888410329,3.5588297843933105,0.9723160957959653
99,natops_train_72,3,0,2,1.0,0.1,0.1,1.0,3.0803371257975076,0.99999999999,6.1606742516011765,lraes,lraes,0.00044266812835355463,1.307745426936369,1.2181242918735062,0.3846996106548898,3.2566230297088623,0.9629103739888003
68,natops_train_76,1,0,6,-1.0,0.1,0.1,1.0,2.2278306341255156,0.99999999999,4.455661268255487,lraes,lraes,0.0004453126738499895,4.492660185382572,1.3824576188591051,0.5143415092905401,0.44298410415649414,0.6089698528689987
