dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
handmovementdirection,3,success,lraes,patchtst,0.35137856689580826,0.4334633347777938,0.08208476788198554,0.0002850461117300671,1.1146268541742884e-07,1.0784048816011764,0.14165529714351754,0.9999999999899996,1.003445284372737,0.004531266400590539,0.45,38,38,23.360771616316008,0.4098290598290598,0.39824561403508774
