dataset,seed,variant,variant_type,f1,delta_vs_frozen_main,delta_vs_continue_ce,delta_vs_mba,status,warmup_f1,base_f1,act_f1,selected_anchor_count,selected_positive_count,candidate_total_count,valid_candidate_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss,selected_class_coverage_frac,hard_positive_score,alignment_cosine,entropy_shift,fidelity_score,safe_radius_ratio,alignment_norm_mean,entropy_norm_mean,safe_radius_ratio_mean,fidelity_score_mean_selected,dominant_metric,dominant_corr,dominance_gap,dominance_risk,source_dataset_dir,candidate_csv,selected_csv,arm_dir,audit_files_present,coverage_risk,is_reference,pipeline,selected_candidate_count,selected_class_missing_frac
atrialfibrillation,3,gcg_acl_frozen_main,acl,0.044444444444444446,0.0,-0.2205128205128205,-0.1222222222222222,success,0.24019607843137256,0.26495726495726496,0.044444444444444446,12,12,48,48,0.7847098824570936,0.9688648472897131,0.012445411644876003,1.9485108852386475,1.0,0.7847098824570936,-0.23010351741686463,2.516309420267741e-05,0.9688648472897131,0.9999999999989999,0.5370382636106973,0.31558751280983044,0.9999999999989999,0.9688648472897131,alignment_norm,0.8635157989248412,0.6159757039973561,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/atrialfibrillation,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/atrialfibrillation/audit/atrialfibrillation_s3_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/atrialfibrillation/audit/atrialfibrillation_s3_selected_positives.csv,gcg_acl_n4,True,False,False,gcg_acl,12,0.0
atrialfibrillation,3,gcg_acl_align1p0,acl,0.26495726495726496,0.2205128205128205,0.0,0.0982905982905983,success,0.16666666666666666,0.14035087719298245,0.26495726495726496,12,12,48,48,0.9687694598038609,0.9687694598048296,0.022106671705842018,1.9503421783447266,1.0,0.968769459803861,-0.15318609952616194,-0.0010360479354858398,0.9687694598048298,0.9999999999989999,0.5473025539697953,0.3331029245143893,0.9999999999989999,0.9687694598048298,alignment_norm,0.9743569671767337,0.7722830641646894,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/atrialfibrillation,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/atrialfibrillation/audit/atrialfibrillation_s3_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/atrialfibrillation/audit/atrialfibrillation_s3_selected_positives.csv,gcg_acl_align1p0,True,False,False,gcg_acl,12,0.0
atrialfibrillation,3,gcg_acl_loss0p1,acl,0.1574074074074074,0.11296296296296296,-0.10754985754985755,-0.009259259259259245,success,0.37777777777777777,0.19907407407407407,0.1574074074074074,12,12,48,48,0.7874620979256556,0.9684051182947825,0.009274276904761791,1.9488070011138916,1.0,0.7874620979256556,-0.24567197232196727,0.0001769562562306722,0.9684051182947823,0.9999999999989999,0.5334908916486986,0.3379875258625306,0.9999999999989999,0.9684051182947823,alignment_norm,0.9277333040327198,0.7791348861276474,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/atrialfibrillation,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/atrialfibrillation/audit/atrialfibrillation_s3_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/atrialfibrillation/audit/atrialfibrillation_s3_selected_positives.csv,gcg_acl_loss0p1,True,False,False,gcg_acl,12,0.0
atrialfibrillation,3,gcg_acl_temp0p05,acl,0.11428571428571428,0.06984126984126984,-0.1506715506715507,-0.052380952380952375,success,0.16666666666666666,0.32051282051282054,0.11428571428571428,12,12,48,48,0.7709519326925464,0.9691389061421091,0.011653642170131207,1.947178840637207,1.0,0.7709519326925465,-0.18684516785045466,-2.2043784459431965e-05,0.9691389061421091,0.9999999999989999,0.460321220082758,0.3302215625673381,0.9985989262365332,0.9691389061421091,alignment_norm,0.841791044455734,0.5749378682578429,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/atrialfibrillation,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/atrialfibrillation/audit/atrialfibrillation_s3_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/atrialfibrillation/audit/atrialfibrillation_s3_selected_positives.csv,gcg_acl_temp0p05,True,False,False,gcg_acl,12,0.0
atrialfibrillation,3,gcg_acl_temp0p10,acl,0.20098039215686278,0.15653594771241833,-0.06397687280040218,0.03431372549019612,success,0.16666666666666666,0.32051282051282054,0.20098039215686278,12,12,48,48,0.7765684205856708,0.9686307574142908,0.011496249586343765,1.9481935501098633,1.0,0.7765684205856708,-0.24502776128550371,-0.00010466078917185466,0.9686307574142908,0.9999999999989999,0.5079541335725974,0.3264450259405278,0.9999999999989999,0.9686307574142908,alignment_norm,0.8874042694675487,0.7359845040878713,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p10/atrialfibrillation,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p10/atrialfibrillation/audit/atrialfibrillation_s3_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p10/atrialfibrillation/audit/atrialfibrillation_s3_selected_positives.csv,gcg_acl_temp0p10,True,False,False,gcg_acl,12,0.0
handwriting,1,gcg_acl_frozen_main,acl,0.389495607805817,0.0,-0.03696656118500424,-0.1118409215473622,success,0.19801873385499835,0.42646216899082123,0.389495607805817,120,120,480,480,0.7861701255897443,0.9996748700842273,0.2913348227739334,1.546354055404663,1.0,0.7861701255897442,-0.1057082916299502,0.00037536025047302246,0.9996748700842273,0.8961814984643454,0.5180939890020295,0.365972294315224,0.838512030166248,0.9996748700842273,alignment_norm,0.8805163291322105,0.21629242036307617,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/handwriting/audit/handwriting_s1_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/handwriting/audit/handwriting_s1_selected_positives.csv,gcg_acl_n4,True,False,False,gcg_acl,120,0.0
handwriting,1,gcg_acl_align1p0,acl,0.46282961057406713,0.07333400276825014,0.036367441583245896,-0.038506918779112054,success,0.18876850480202986,0.451261385544785,0.46282961057406713,120,120,480,480,0.8973802463415775,0.9996745188314884,0.22495032846927643,1.4452567100524902,1.0,0.8973802463415775,-0.0932835395486715,0.000867082675298055,0.9996745188314883,0.9160279647070175,0.5037555923784102,0.3389838198430561,0.8434744993606225,0.9996745188314883,alignment_norm,0.9391722142683773,0.48674393066232147,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/handwriting/audit/handwriting_s1_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/handwriting/audit/handwriting_s1_selected_positives.csv,gcg_acl_align1p0,True,False,False,gcg_acl,120,0.0
handwriting,1,gcg_acl_loss0p1,acl,0.4156161946993601,0.02612058689354313,-0.010845974291461113,-0.08572033465381906,success,0.14325939874391339,0.41637175842190133,0.4156161946993601,120,120,480,480,0.8000163740410094,0.9996751741286437,0.25124533474445343,1.5172670483589172,1.0,0.8000163740410094,-0.0719269555566522,0.000769654909769694,0.9996751741286437,0.9129134866139776,0.5043061193792718,0.3658289967286785,0.8437118620102417,0.9996751741286437,alignment_norm,0.8851951695968971,0.2594768041156106,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/handwriting/audit/handwriting_s1_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/handwriting/audit/handwriting_s1_selected_positives.csv,gcg_acl_loss0p1,True,False,False,gcg_acl,120,0.0
handwriting,1,gcg_acl_temp0p05,acl,0.46558458820281046,0.07608898039699347,0.03912241921198922,-0.03575194115036873,success,0.17855103806783312,0.4183822812690805,0.46558458820281046,120,120,480,480,0.7834870354893418,0.9996741429851937,0.25754958391189575,1.4953804016113281,1.0,0.7834870354893418,-0.09324137941778948,0.002155490716298421,0.9996741429851937,0.8816063599170226,0.473838934762992,0.3613792449798443,0.8325588502887857,0.9996741429851937,alignment_norm,0.8907860977772847,0.25231438744290513,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/handwriting/audit/handwriting_s1_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/handwriting/audit/handwriting_s1_selected_positives.csv,gcg_acl_temp0p05,True,False,False,gcg_acl,120,0.0
handwriting,1,gcg_acl_temp0p10,acl,0.4731499000655695,0.08365429225975252,0.04668773107474827,-0.028186629287609677,success,0.13386521982651,0.43976140610167685,0.4731499000655695,120,120,480,480,0.7661476005443666,0.9996750155602037,0.24718162417411804,1.6162734031677246,1.0,0.7661476005443667,-0.10971243396634237,0.0014876842498779297,0.9996750155602037,0.9099513356083012,0.5077333742151099,0.3345970326685048,0.8456645577403229,0.9996750155602037,alignment_norm,0.876338843900384,0.3289383882555863,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p10/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p10/handwriting/audit/handwriting_s1_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p10/handwriting/audit/handwriting_s1_selected_positives.csv,gcg_acl_temp0p10,True,False,False,gcg_acl,120,0.0
handwriting,2,gcg_acl_frozen_main,acl,0.4649182047338335,0.0,0.01635807801482797,0.0026469987776515103,success,0.16805627244540314,0.4485601267190055,0.4649182047338335,120,120,480,480,0.8260471319895395,0.9996772163158721,0.2531199976801872,1.5336015224456787,1.0,0.8260471319895394,-0.09489344333802971,0.0017801026503245037,0.9996772163158721,0.9255812588323226,0.507576836763245,0.35052879332266756,0.8744245297579667,0.9996772163158721,alignment_norm,0.9066856877886973,0.17771974422329517,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/handwriting/audit/handwriting_s2_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/handwriting/audit/handwriting_s2_selected_positives.csv,gcg_acl_n4,True,False,False,gcg_acl,120,0.0
handwriting,2,gcg_acl_align1p0,acl,0.48990244141507866,0.024984236681245164,0.041342314696073135,0.027631235458896675,success,0.173516426678965,0.35344013173140837,0.48990244141507866,120,120,480,480,0.916184159729265,0.9996786841337133,0.23422354459762573,1.573605239391327,1.0,0.916184159729265,-0.0959062171401456,0.0012478907903035483,0.9996786841337133,0.9334438134825983,0.5141829603193376,0.3692570338860665,0.8718941778725235,0.9996786841337133,alignment_norm,0.938543081279837,0.4843669305260568,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/handwriting/audit/handwriting_s2_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/handwriting/audit/handwriting_s2_selected_positives.csv,gcg_acl_align1p0,True,False,False,gcg_acl,120,0.0
handwriting,2,gcg_acl_loss0p1,acl,0.36677497618493654,-0.09814322854889695,-0.08178515053406898,-0.09549622977124544,success,0.12494175445937786,0.44016724383319333,0.36677497618493654,120,120,480,480,0.8093063329703664,0.9996775631700043,0.28260575234889984,1.5991275906562805,1.0,0.8093063329703664,-0.10379303658846765,0.00031121174494425454,0.9996775631700042,0.9194220261174337,0.49275479927067084,0.35550234479399984,0.8530599347460409,0.9996775631700042,alignment_norm,0.9043170662160428,0.23822107610482224,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/handwriting/audit/handwriting_s2_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/handwriting/audit/handwriting_s2_selected_positives.csv,gcg_acl_loss0p1,True,False,False,gcg_acl,120,0.0
handwriting,2,gcg_acl_temp0p05,acl,0.4044846178096834,-0.06043358692415007,-0.0440755089093221,-0.05778658814649856,success,0.15754238028450043,0.4686526338370316,0.4044846178096834,120,120,480,480,0.8140534121784244,0.9996786402409074,0.3360699266195297,1.544573187828064,1.0,0.8140534121784244,-0.10244208853691816,0.0009283959865570068,0.9996786402409074,0.9162010863253364,0.5191984375249137,0.3613718154584496,0.8747538024717281,0.9996786402409074,alignment_norm,0.8846564738422708,0.2206247969323245,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/handwriting/audit/handwriting_s2_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/handwriting/audit/handwriting_s2_selected_positives.csv,gcg_acl_temp0p05,True,False,False,gcg_acl,120,0.0
handwriting,2,gcg_acl_temp0p10,acl,0.45030984726684353,-0.014608357466989963,0.0017497205478380073,-0.011961358689338453,success,0.1451468924163411,0.44524996340065187,0.45030984726684353,120,120,480,480,0.8349995278630485,0.9996780214826229,0.22686614096164703,1.5500739216804504,1.0,0.8349995278630483,-0.10001511059235782,0.0015673478444417318,0.9996780214826227,0.9267410961399243,0.4916630106962427,0.34528799537725346,0.8741078292107071,0.9996780214826227,alignment_norm,0.9195506948303306,0.19238326949067497,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p10/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p10/handwriting/audit/handwriting_s2_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p10/handwriting/audit/handwriting_s2_selected_positives.csv,gcg_acl_temp0p10,True,False,False,gcg_acl,120,0.0
handwriting,3,gcg_acl_frozen_main,acl,0.4103011866296181,0.0,0.009043574396746024,0.0021581500731554515,success,0.03452480149714548,0.4012576122328721,0.4103011866296181,120,120,480,480,0.7885094825825296,0.9996732418381651,0.517109602689743,1.501844882965088,1.0,0.7885094825825296,-0.12308517845037083,2.2017955780029296e-05,0.9996732418381651,0.9411430861491411,0.5244962349593586,0.35722313799217853,0.8665396473257984,0.9996732418381651,alignment_norm,0.8675039522568666,0.3177382336481034,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/handwriting/audit/handwriting_s3_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/handwriting/audit/handwriting_s3_selected_positives.csv,gcg_acl_n4,True,False,False,gcg_acl,120,0.0
handwriting,3,gcg_acl_align1p0,acl,0.4046061006816638,-0.005695085947954315,0.003348488448791709,-0.0035369358747988633,success,0.18171362414126996,0.4341751486308557,0.4046061006816638,120,120,480,480,0.8978310508708441,0.9996738105602996,0.24292540550231934,1.597665011882782,1.0,0.8978310508708441,-0.06345854731625877,0.0007119278113047282,0.9996738105602997,0.9221797099625155,0.496991628466782,0.3431779176943373,0.8651064437825678,0.9996738105602997,alignment_norm,0.9402944199585508,0.5386913400599088,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/handwriting/audit/handwriting_s3_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_align1p0/handwriting/audit/handwriting_s3_selected_positives.csv,gcg_acl_align1p0,True,False,False,gcg_acl,120,0.0
handwriting,3,gcg_acl_loss0p1,acl,0.4513184095019142,0.04101722287229609,0.05006079726904211,0.04317537294545154,success,0.15730986038813893,0.37228722824757055,0.4513184095019142,120,120,480,480,0.8164703056264,0.9996737289253289,0.23756907135248184,1.4873565435409546,1.0,0.8164703056264,-0.10202636953132847,0.0003808101018269857,0.9996737289253289,0.9172047180492379,0.49003091508072855,0.3661942178338235,0.8710020821429566,0.9996737289253289,alignment_norm,0.8983952926191558,0.2473028195594975,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/handwriting/audit/handwriting_s3_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_loss0p1/handwriting/audit/handwriting_s3_selected_positives.csv,gcg_acl_loss0p1,True,False,False,gcg_acl,120,0.0
handwriting,3,gcg_acl_temp0p05,acl,0.36765184964316855,-0.04264933698644957,-0.03360576258970355,-0.04049118691329412,success,0.15181927110788457,0.36878040350351504,0.36765184964316855,120,120,480,480,0.8148265986214523,0.9996729095783823,0.27751316130161285,1.485830008983612,1.0,0.8148265986214522,-0.0968420488468837,0.00097848375638326,0.9996729095783823,0.9139754560847411,0.5043603415223356,0.3606263819020371,0.8729693084009639,0.9996729095783823,alignment_norm,0.9084357038722463,0.20914584477722564,False,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/handwriting,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/handwriting/audit/handwriting_s3_candidate_scores.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_failure_review_v1/gcg_acl_temp0p05/handwriting/audit/handwriting_s3_selected_positives.csv,gcg_acl_temp0p05,True,False,False,gcg_acl,120,0.0
