anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,edit_mode,edit_basis,edit_alpha_scale,edit_alpha,edit_norm,edit_energy,edit_basis_fro_norm,edit_status_code,transport_error_fro,transport_error_logeuc,recolor_transport_error_fro,recolor_transport_error_logeuc,bridge_cond_A,margin_aug
138,natops_train_0,3,0,8,1.0,0.1,0.1,1.0,3.116367084942748,0.99999999999,6.232734169891729,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663693,0.2499999999999647,1.0,1.0,3.0438766225422187,1.0102019479965736,3.0438766225422187,1.0102019479965736,1.2305607059268815,5.781494617462158
121,natops_train_1,2,0,5,-1.0,0.1,0.1,1.0,2.277368789568532,0.99999999999,4.554737579141619,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663687,0.2499999999999646,0.9999999999999999,1.0,1.0007172265237314,4.6071206387443775,1.0007172265237314,4.6071206387443775,1.2832523171528818,5.633041858673096
22,natops_train_10,5,0,1,-1.0,0.1,0.1,1.0,3.68939525035967,0.99999999999,7.37879050072672,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663689,0.24999999999996464,1.0,1.0,3.454023084816901,1.4410672961382311,3.454023084816901,1.4410672961382311,1.2074206721678036,4.7600836753845215
37,natops_train_100,5,0,8,1.0,0.1,0.1,1.0,3.8524813929113866,0.99999999999,7.704962785830479,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663687,0.2499999999999646,1.0,1.0,4.523271174375982,1.5383358654513928,4.523271174375982,1.5383358654513928,1.2736497028037088,8.207385063171387
143,natops_train_101,3,0,3,1.0,0.1,0.1,1.0,2.792949072101968,0.99999999999,5.585898144209523,line,whitened_pca,0.25,1.7677669529663689,1.767766952966369,0.24999999999996467,1.0,1.0,2.843631023378535,0.9203288517606665,2.843631023378535,0.9203288517606665,1.2838106234684945,4.652289390563965
95,natops_train_102,1,0,3,1.0,0.1,0.1,1.0,2.3882374529028687,0.99999999999,4.776474905810514,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663693,0.2499999999999647,1.0,1.0,1.6863648609608537,4.809994676116054,1.6863648609608537,4.809994676116054,1.3083247111108929,-0.003239870071411133
4,natops_train_103,0,0,8,-1.0,0.1,0.1,1.0,2.373890014111715,0.99999999999,4.747780028228179,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663689,0.24999999999996464,1.0,1.0,2.3972170872993654,4.3723573485430975,2.3972170872993654,4.3723573485430975,1.2451826415614475,2.796504020690918
82,natops_train_104,1,0,1,-1.0,0.1,0.1,1.0,2.31610784161473,0.99999999999,4.632215683234093,line,whitened_pca,0.25,1.7677669529663689,1.767766952966369,0.24999999999996467,0.9999999999999999,1.0,1.7012637790832248,4.6938295250037445,1.7012637790832248,4.6938295250037445,1.379382979407247,-0.6427013874053955
90,natops_train_105,1,0,5,1.0,0.1,0.1,1.0,1.8685916950471948,0.99999999999,3.737183390098127,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663689,0.24999999999996464,1.0,1.0,2.0006296381087667,4.776206085937152,2.0006296381087667,4.776206085937152,1.3146187935261975,2.036238431930542
88,natops_train_106,1,0,3,1.0,0.1,0.1,1.0,2.7337434955332967,0.99999999999,5.467486991072061,line,whitened_pca,0.25,1.7677669529663689,1.767766952966369,0.24999999999996467,1.0,1.0,1.8724376879040419,4.2715412843118585,1.8724376879040419,4.2715412843118585,1.309307634325564,0.16119647026062012
79,natops_train_107,5,0,6,1.0,0.1,0.1,1.0,4.377186584315057,0.99999999999,8.75437316863887,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663689,0.24999999999996464,1.0,1.0,4.599685768216302,1.2944409434700743,4.599685768216302,1.2944409434700743,1.207952222843706,8.689943313598633
71,natops_train_11,0,0,4,-1.0,0.1,0.1,0.9999999403953552,2.502391073432338,0.99999999999,5.004781848561418,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663689,0.24999999999996464,1.0,1.0,2.5362109156492014,4.593352672355817,2.5362109156492014,4.593352672355817,1.279160682238876,5.317892074584961
72,natops_train_110,2,0,6,1.0,0.1,0.1,1.0,3.1399303381089525,0.99999999999,6.279860676224185,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663687,0.2499999999999646,1.0,1.0,1.9299888931275677,4.253812829483688,1.9299888931275677,4.253812829483688,1.3360738276896784,4.720386505126953
114,natops_train_112,0,0,0,-1.0,0.1,0.1,1.0,2.6223533855690566,0.99999999999,5.244706771143359,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663687,0.2499999999999646,1.0,1.0,2.84959183215591,3.848247353357446,2.84959183215591,3.848247353357446,1.7304097346744647,3.4601736068725586
31,natops_train_113,2,0,0,1.0,0.1,0.1,1.0,1.961235473472027,0.99999999999,3.9224709469479766,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663695,0.24999999999996472,1.0000000000000002,1.0,1.5934606826034634,5.259976624428816,1.5934606826034634,5.259976624428816,1.388637971948993,5.090688228607178
129,natops_train_114,4,0,8,1.0,0.1,0.1,1.0,2.749432165144368,0.99999999999,5.498864330294236,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663693,0.2499999999999647,1.0,1.0,3.4039431085112026,1.2061912510584456,3.4039431085112026,1.2061912510584456,1.2625960304444326,6.535580635070801
67,natops_train_115,4,0,1,1.0,0.1,0.1,1.0,3.2507766900013557,0.99999999999,6.501553380009214,line,whitened_pca,0.25,1.7677669529663689,1.7677669529663689,0.24999999999996464,1.0000000000000002,1.0,3.0373094347248077,1.279483841133868,3.0373094347248077,1.279483841133868,1.199720525916553,4.257725238800049
83,natops_train_116,4,0,2,-1.0,0.1,0.1,1.0,3.4088177450174215,0.99999999999,6.817635490041662,line,whitened_pca,0.25,1.7677669529663689,1.767766952966369,0.24999999999996467,1.0,1.0,4.429142281728216,1.2804084603556456,4.429142281728216,1.2804084603556456,1.2008244394536103,6.838435649871826
