dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
cricket,2,success,lraes,timesnet,0.9442501942501943,0.9860139860139862,0.04176379176379186,0.0002217152216762224,0.013572094115897479,1.118043358053862,0.17771854039339954,0.9999999999899996,2.0298776721297047,0.041353136557154356,0.35,100,100,4.422957770635957,0.9444444444444443,1.0
