method,n_datasets,mean_f1,mean_rank,win_count
csta_topk_uniform_top5,7,0.6652418044749704,2.0,4
random_cov_state,7,0.6481301127637586,2.857142857142857,1
pca_cov_state,7,0.6470301977697016,3.142857142857143,2
csta_template_random_within_bank,7,0.6535458366319812,3.4285714285714284,0
csta_top1_current,7,0.6485787351604095,3.5714285714285716,0
