dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
ethanolconcentration,3,success,lraes,resnet1d,0.30908745337468035,0.27240738539410697,-0.03668006798057338,0.00016372378339832313,5.7763419075358045e-09,1.2248092101707746,0.29746558307447113,0.9999999999899997,1.1897868017586046,-0.01926001366227865,0.6,20,17,-11.867209656323261,0.32607173304104253,0.3572765976417092
