dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss
natops,4,success,lraes,resnet1d,mba,0.9498025636352591,0.938458443641649,-0.011344119993610069,,0.0004454820053191646,2.9143461829351955,1.2790320393872163,0.41224660828757576,0.9999999999899999,5.739169920365002,0.0,0.0,23,30,,-1.1943659907408315,0.9720279720279721,1.0,,0,0,0,0.0,0.0,0.0,0.0
natops,5,success,lraes,resnet1d,mba,0.9121867315930884,0.9390155754343249,0.026828843841236516,,0.00044583204136033796,2.8910248228812248,1.2883477725601937,0.42563790937566104,0.9999999999899999,5.699651592178967,0.0,0.0,19,30,,2.9411566701068566,0.942857142857143,1.0,,0,0,0,0.0,0.0,0.0,0.0
