dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir
natops,1,success,lraes,resnet1d,act,0.910896063815231,0.893280158495548,-0.017615905319683045,-1.933909266441516,15,15,0.972027972027972,0.9428571428571427,0.0004448890989201275,2.91123293783801,1.2633368282012034,0.3959629461490658,0.9999999999899999,5.820767164174551,0.0,0.0,144,144,10,10
natops,2,success,lraes,resnet1d,act,0.9173497267759562,0.9049132172931889,-0.01243650948276731,-1.3556997690265737,15,15,0.9442501942501943,0.9720279720279721,0.0004461195676210359,2.9145818273086572,1.2996958480929979,0.4344683125609323,0.9999999999899999,5.7362806886113855,0.0,0.0,144,144,10,10
natops,3,success,lraes,resnet1d,act,0.9342083490960609,0.9443919195203464,0.010183570424285526,1.0900747508908895,15,15,0.9458874458874459,0.972027972027972,0.0004449624280258805,2.9200211200819393,1.2811415723385593,0.4144702765450307,0.9999999999899999,5.643837013582446,0.0,0.0,144,144,10,10
