dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss
heartbeat,1,success,lraes,resnet1d,gcg_acl,0.56460988151129,0.6607338017174083,0.09612392020611826,0.6238001129305477,0.000702997323258858,9.578073445916452,1.0460480594213553,0.1260571342186404,0.9999999999989998,4.12020843699955,0.002181636766449154,0.4677914110429448,14,20,10,17.024835435750468,0.7119437939110069,0.7152777777777778,0.6660633484162897,163,163,652,0.008519985470968753,0.01214365577403725,0.12174251675605774,4.2171549797058105
heartbeat,2,success,lraes,resnet1d,gcg_acl,0.7038327526132404,0.6467731829573935,-0.05705956965584691,0.6345811051693405,0.0007034123358092779,9.608324705290133,1.0485936053844935,0.12764593160460777,0.9999999999989998,3.83564772513341,0.0007080275426473057,0.495398773006135,20,20,10,-8.106977309171077,0.6072218128224024,0.5998698763825634,0.5839188134270101,163,163,652,0.0059617546988720875,0.008183085203860416,0.11631661156813304,4.255447467168172
heartbeat,3,success,lraes,resnet1d,gcg_acl,0.5526486175391478,0.6605683884802258,0.10791977094107796,0.6279491833030852,0.0007032642103555414,9.523510037303396,1.0440995214354927,0.11798593696023461,0.9999999999989998,4.251664563565001,0.001395478819466933,0.48619631901840493,20,14,10,19.527733896068128,0.6703772418058133,0.7065712426805466,0.6917293233082706,163,163,652,0.009233566232907482,0.011466798746157048,0.2762928654750188,4.471749146779378
