method,n_datasets,mean_f1,mean_rank,win_count
csta_topk_softmax_tau_0.05,7,0.6570321534730373,2.4285714285714284,1
csta_topk_uniform_top5,7,0.6630284018296317,2.7142857142857144,2
csta_topk_softmax_tau_0.20,7,0.6542921287408052,3.0,2
csta_top1_current,7,0.6504671036133646,3.2857142857142856,1
csta_topk_softmax_tau_0.10,7,0.6453665574041113,3.5714285714285716,1
