dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy
handmovementdirection,1,csta_topk_softmax_tau_0.10,success,,0.2384428967090257,0.2808167264391614,0.0423738297301357,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.3819444444444444,19,0,0,8.471221583982697,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854387633167,1.1122839452038486e-07,1.0858801267182978,0.1477687602380039,0.2067349551611955,0.9899009169526736,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.257332376415069,0.171875,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7521657954824004,0.7547584640415349,0.0132217261575631,2.257332376415069
handmovementdirection,1,csta_topk_softmax_tau_0.20,success,,0.2384428967090257,0.2681792248544495,0.0297363281454238,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.4306372549019608,20,0,0,8.52685598397511,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854477354998,1.1122834489654812e-07,1.086702978054188,0.148445680680248,0.2067349554284065,0.9899009169526736,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.23664423837087,0.1875,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7521657954824004,0.7547584640415349,0.0132217261575631,2.23664423837087
handmovementdirection,1,csta_topk_uniform_top5,success,,0.2384428967090257,0.3083036244800951,0.0698607277710693,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4155448717948717,30,0,0,10.15369050600566,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854442248617,1.112277880871225e-07,1.085677228616594,0.1482627789120797,0.206734955342357,0.9899009169526736,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.266119242263424,0.1484375,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7521657954824004,0.7547584640415349,0.0132217261575631,2.266119242263424
handmovementdirection,2,csta_top1_current,success,,0.2030680813439434,0.2448107448107448,0.0417426634668013,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.4606553147574819,23,0,0,8.845551965991035,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.00028539831155,1.1119373710773229e-07,1.0834714217496038,0.1452377041102554,0.2076197129816096,0.987985101412486,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.1051171990098525,0.1953125,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7594804272123965,0.761819704350053,0.0119107333957204,2.1051171990098525
handmovementdirection,2,csta_topk_softmax_tau_0.05,success,,0.2030680813439434,0.2386695308237861,0.0356014494798427,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.3935748462064251,21,0,0,8.648446052975487,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854141133549,1.1119414346697724e-07,1.0847255110947862,0.1464680410059491,0.2076197131104981,0.987985101412486,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.1868616694326453,0.1953125,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7594804272123965,0.761819704350053,0.0119107333957204,2.1868616694326453
handmovementdirection,2,csta_topk_softmax_tau_0.10,success,,0.2030680813439434,0.2791922174275115,0.076124136083568,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.4380521439344969,30,0,0,10.023788710008375,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854125008453,1.1119447739132281e-07,1.0845390723521358,0.1464361189385072,0.2076197130859573,0.987985101412486,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.176602903749305,0.234375,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7594804272123965,0.761819704350053,0.0119107333957204,2.176602903749305
handmovementdirection,2,csta_topk_softmax_tau_0.20,success,,0.2030680813439434,0.3044891581358642,0.1014210767919207,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.4306254767353165,21,0,0,8.71287361800205,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854365973097,1.1119426730201204e-07,1.0873272557223654,0.1481110168836828,0.2076197132443046,0.987985101412486,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.2496741777927616,0.1484375,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7594804272123965,0.761819704350053,0.0119107333957204,2.2496741777927616
handmovementdirection,2,csta_topk_uniform_top5,success,,0.2030680813439434,0.2571428571428571,0.0540747757989137,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3803223219699192,14,0,0,7.471263635001378,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854424445032,1.1119469691529677e-07,1.08722003728433,0.1484695270658685,0.207619713412464,0.987985101412486,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.234776852244379,0.1484375,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7594804272123965,0.761819704350053,0.0119107333957204,2.234776852244379
handmovementdirection,3,csta_top1_current,success,,0.1875628456510809,0.3022830090837565,0.1147201634326756,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.3084116541353383,30,0,0,10.440263736993074,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002853808720964,1.114847431410716e-07,1.082066329618715,0.1440518849742863,0.2037342308608467,1.0034452843727364,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.138815696335292,0.2578125,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.138815696335292
handmovementdirection,3,csta_topk_softmax_tau_0.05,success,,0.1875628456510809,0.2890166561343323,0.1014538104832514,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.3734848484848485,11,0,0,6.9800461389822885,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002853873230675,1.114847937829937e-07,1.0824206211511846,0.1445611339467867,0.2037342309189549,1.0034452843727364,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.157198813955391,0.2578125,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.157198813955391
handmovementdirection,3,csta_topk_softmax_tau_0.10,success,,0.1875628456510809,0.2306920556920556,0.0431292100409747,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.3333333333333333,11,0,0,6.970695047988556,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854011086059,1.1148496042954288e-07,1.0834989666840744,0.1455000961414872,0.203734230769903,1.0034452843727364,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.1917459441807696,0.234375,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.1917459441807696
handmovementdirection,3,csta_topk_softmax_tau_0.20,success,,0.1875628456510809,0.307683465959328,0.1201206203082471,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.2968269653052261,22,0,0,8.734954762010602,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000285427618858,1.1148504101368321e-07,1.0864105853615775,0.147330232554154,0.2037342305541531,1.0034452843727364,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.2487270091195266,0.1484375,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.2487270091195266
handmovementdirection,3,csta_topk_uniform_top5,success,,0.1875628456510809,0.2517330397071109,0.06417019405603,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3067129629629629,11,0,0,6.974216570000863,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854503160212,1.1148453432471836e-07,1.0888331284697337,0.1489442510277098,0.2037342306458417,1.0034452843727364,0.1,0.1,0.0,0.0,0.0,1280,1280,10,10,0.0,2.2732306928336934,0.140625,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,55,128,False,1.0,1.0,1.0,0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.2732306928336934
handwriting,1,csta_top1_current,success,,0.382737297846506,0.486621859042157,0.1038845611956509,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.3453333333333333,15,0,0,6.6831829359871335,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568178425387,0.0003234287646741,1.077001305044203,0.1133605670569899,0.8382226651759368,0.2429830989517447,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,1.7244544304389924,0.3,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7453685192797045,0.7444455584581675,0.002264257482999,1.7244544304389924
handwriting,1,csta_topk_softmax_tau_0.05,success,,0.382737297846506,0.4720668238427531,0.0893295259962471,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.4527777777777778,15,0,0,6.728914257982979,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568084877431,0.0003234366550683,1.0763113143086989,0.1128503574031891,0.8382226652356017,0.2429830989517447,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,1.8213092465497809,0.2833333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7453685192797045,0.7444455584581675,0.002264257482999,1.8213092465497809
handwriting,1,csta_topk_softmax_tau_0.10,success,,0.382737297846506,0.4694723153495896,0.0867350175030836,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.4093333333333333,16,0,0,6.811867845011875,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001567687028867,0.000323449987361,1.074135855996842,0.1106525207812059,0.8382226643001484,0.2429830989517447,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,1.9403730018382168,0.225,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7453685192797045,0.7444455584581675,0.002264257482999,1.9403730018382168
handwriting,1,csta_topk_softmax_tau_0.20,success,,0.382737297846506,0.4809623879014152,0.0982250900549092,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.3946666666666666,18,0,0,7.014056888991036,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001567698146738,0.0003234697956392,1.075373771252968,0.1101832781372898,0.8382226647325924,0.2429830989517447,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.031328475265309,0.225,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7453685192797045,0.7444455584581675,0.002264257482999,2.031328475265309
handwriting,1,csta_topk_uniform_top5,success,,0.382737297846506,0.4671965376926523,0.0844592398461462,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4133333333333333,15,0,0,6.663897233986063,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001566946268571,0.0003234863471952,1.0702209474147395,0.1064788310177345,0.8382226641864537,0.2429830989517447,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.219098213268788,0.1583333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7453685192797045,0.7444455584581675,0.002264257482999,2.219098213268788
handwriting,2,csta_top1_current,success,,0.4136709560472157,0.45790823937512,0.0442372833279042,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.4444444444444445,23,0,0,7.486969568999484,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000156881288741,0.0003197616937498,1.0800231978159105,0.1174798392860606,0.8175676060573672,0.2591882417685238,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,1.7302490774189403,0.2916666666666667,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7552577188516096,0.7538034710311421,0.0025632709193199,1.7302490774189403
handwriting,2,csta_topk_softmax_tau_0.05,success,,0.4136709560472157,0.4566696115659023,0.0429986555186865,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.4569444444444444,30,0,0,8.209007427998586,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568625737289,0.0003197835510269,1.0791175440904108,0.116362986555638,0.8175676061093541,0.2591882417685238,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,1.9621903010484565,0.2833333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7552577188516096,0.7538034710311421,0.0025632709193199,1.9621903010484565
handwriting,2,csta_topk_softmax_tau_0.10,success,,0.4136709560472157,0.4615948214930809,0.0479238654458651,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.436111111111111,30,0,0,8.211953628982883,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000156860840735,0.0003197809173325,1.0793265015560618,0.1162433056419787,0.8175676056391485,0.2591882417685238,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,1.9823539227836184,0.2666666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7552577188516096,0.7538034710311421,0.0025632709193199,1.9823539227836184
handwriting,2,csta_topk_softmax_tau_0.20,success,,0.4136709560472157,0.4273261935152168,0.013655237468001,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.4624999999999999,14,0,0,7.202476456004661,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568089663465,0.0003197993476857,1.074963046107204,0.113996892506035,0.8175676050711513,0.2591882417685238,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.0990176753703094,0.1916666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7552577188516096,0.7538034710311421,0.0025632709193199,2.0990176753703094
handwriting,2,csta_topk_uniform_top5,success,,0.4136709560472157,0.4673915753703092,0.0537206193230934,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4430555555555555,25,0,0,7.682266963995062,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568093777353,0.000319803457647,1.075329715086755,0.1136844875659865,0.8175676053652294,0.2591882417685238,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.1580509684502043,0.1666666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0,1.0,0,0.7552577188516096,0.7538034710311421,0.0025632709193199,2.1580509684502043
handwriting,3,csta_top1_current,success,,0.4038917991696072,0.4369454160902133,0.0330536169206061,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.3444444444444444,17,0,0,6.776926952996291,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568681283079,0.0003247023051512,1.07779855283723,0.1164687384822185,0.8099734855342056,0.2621793509247431,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,1.7246552098925076,0.35,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,1.7246552098925076
handwriting,3,csta_topk_softmax_tau_0.05,success,,0.4038917991696072,0.4569072587345125,0.0530154595649052,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.3791666666666666,29,0,0,8.05890168400947,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000156843103116,0.0003247051611255,1.0766980656990868,0.1150022749509301,0.8099734855752403,0.2621793509247431,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,1.895061537553816,0.2833333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,1.895061537553816
handwriting,3,csta_topk_softmax_tau_0.10,success,,0.4038917991696072,0.477203120664469,0.0733113214948618,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.3763888888888889,30,0,0,8.091596618993208,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001567778481865,0.0003247132979813,1.0741090458562,0.1117297540336998,0.8099734863352933,0.2621793509247431,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.0717829558566114,0.2166666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.0717829558566114
handwriting,3,csta_topk_softmax_tau_0.20,success,,0.4038917991696072,0.4476372312598764,0.0437454320902692,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.3569444444444444,30,0,0,8.009786236973014,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001567456082813,0.0003247181823261,1.072118819227989,0.1100114740788298,0.809973485769383,0.2621793509247431,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.214410560605583,0.15,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.214410560605583
handwriting,3,csta_topk_uniform_top5,success,,0.4038917991696072,0.423099897434622,0.0192080982650147,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3499999999999999,16,0,0,6.994332981004845,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001567847810871,0.0003247122581859,1.0743238612118602,0.1121061684744715,0.809973485949049,0.2621793509247431,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.1664664038326835,0.1666666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.1664664038326835
japanesevowels,1,csta_top1_current,success,,0.9561456014766324,0.9815603038063924,0.0254147023297599,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.9813519813519817,20,0,0,9.117095180990871,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000315797997885,2.462220994634432,1.2183675323914578,0.3333182110171244,0.0372904425400311,5.394679395933378,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.208934062412209,0.1527777777777778,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.208934062412209
japanesevowels,1,csta_topk_softmax_tau_0.05,success,,0.9561456014766324,0.9767829172393412,0.0206373157627087,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.9627039627039626,19,0,0,9.119510904012714,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157590732492,2.4622221666370354,1.21749821030051,0.3316327574481269,0.0372904425460671,5.394679395933378,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2265970560959,0.162037037037037,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.2265970560959
japanesevowels,1,csta_topk_softmax_tau_0.10,success,,0.9561456014766324,0.9751048283179912,0.0189592268413587,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.9813519813519812,16,0,0,8.621773070975905,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000315783145976,2.462225181721274,1.217633852256875,0.3323645615253885,0.0372904425338464,5.394679395933378,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2177673127243627,0.1712962962962963,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.2177673127243627
japanesevowels,1,csta_topk_softmax_tau_0.20,success,,0.9561456014766324,0.964830179181868,0.0086845777052355,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.963924963924964,17,0,0,9.156478930992307,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.00031583227182,2.462226695867616,1.218318260060722,0.3343867821101041,0.0372904425511839,5.394679395933378,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2367229892646305,0.1666666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.2367229892646305
japanesevowels,1,csta_topk_uniform_top5,success,,0.9561456014766324,0.977748412110884,0.0216028106342516,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9813519813519817,30,0,0,10.866006355994614,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159381836357,2.4622206994638933,1.2247455895150228,0.3390200504332407,0.0372904425483835,5.394679395933378,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2808997157194475,0.1527777777777778,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.2808997157194475
japanesevowels,2,csta_top1_current,success,,0.9741476029508114,0.9702930483850692,-0.0038545545657421,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,1.0,30,0,0,10.86049999698298,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003156977156807,2.443917299203888,1.2123333238858331,0.3292693541804178,0.0375873302058967,5.356552201176859,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.225231092273819,0.162037037037037,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.225231092273819
japanesevowels,2,csta_topk_softmax_tau_0.05,success,,0.9741476029508114,0.9763675608202264,0.0022199578694149,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,1.0,30,0,0,10.890385461010736,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003156782447477,2.443918570095471,1.211503516057092,0.3285632314876103,0.0375873302022873,5.356552201176859,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.208392689906282,0.1759259259259259,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.208392689906282
japanesevowels,2,csta_topk_softmax_tau_0.10,success,,0.9741476029508114,0.9774675268540888,0.0033199239032773,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,1.0,30,0,0,11.010986794019118,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157385923808,2.4439172147468216,1.213558895272862,0.3310081012612563,0.0375873302024624,5.356552201176859,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.190018394611813,0.1898148148148148,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.190018394611813
japanesevowels,2,csta_topk_softmax_tau_0.20,success,,0.9741476029508114,0.9697448743829236,-0.0044027285678878,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,1.0,30,0,0,10.965729157993335,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157844139367,2.443913375396837,1.216492780135242,0.3330133710350259,0.0375873302088755,5.356552201176859,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2061172629289283,0.1574074074074074,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.2061172629289283
