anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
26,natops_train_96,0.25,small,0,-1.0,0.1,0.025,0.2499999999975,5,5.865619918222563,0.0004419915842579303
26,natops_train_96,0.5,mid,0,-1.0,0.1,0.05,0.499999999995,5,5.864241473411058,0.00044599779559607595
26,natops_train_96,0.9,edge,0,-1.0,0.1,0.09000000000000001,0.899999999991,5,5.861845929175766,0.0004588847913619856
27,natops_train_164,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,5,5.617106295873434,0.0004415077172265979
27,natops_train_164,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,5,5.615252659625153,0.00044400997482078663
27,natops_train_164,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,5,5.6157213384730715,0.00045253655196898855
28,natops_train_134,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,5,5.461725101727317,0.00044115914627040713
28,natops_train_134,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,5,5.460742756330911,0.00044287314970329955
28,natops_train_134,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,5,5.4581660240623755,0.0004483808822179568
29,natops_train_70,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,2,6.004198020795589,0.00044165718633184284
29,natops_train_70,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,2,6.005606694854858,0.0004444744237414696
29,natops_train_70,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,2,6.007584912154705,0.00045349245310366657
30,natops_train_86,0.25,small,0,1.0,0.1,0.025,0.2499999999975,3,5.559144209508831,0.0004432392413545486
30,natops_train_86,0.5,mid,0,1.0,0.1,0.05,0.499999999995,3,5.561066064347412,0.0004495655616366182
30,natops_train_86,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,3,5.563313989350596,0.00046901608630817794
31,natops_train_113,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,2,6.350627785016128,0.000441694148782965
31,natops_train_113,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,2,6.351199401436215,0.0004439388777718105
31,natops_train_113,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,2,6.352255579312459,0.00045071223804990404
32,natops_train_167,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,1,5.747141567827443,0.00044316305165471994
32,natops_train_167,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,1,5.749114361847055,0.0004497242401870453
32,natops_train_167,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,1,5.751332677967942,0.00047048586673297666
33,natops_train_79,0.25,small,3,1.0,0.1,0.025,0.2499999999975,5,5.643037117118965,0.0004427776161772254
33,natops_train_79,0.5,mid,3,1.0,0.1,0.05,0.499999999995,5,5.643221795504005,0.00044823186555972795
33,natops_train_79,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,5,5.644137342014286,0.0004651872631178458
34,natops_train_33,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,4,5.585209920559016,0.00044143734543170395
34,natops_train_33,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,4,5.583485217932239,0.0004437650721420309
34,natops_train_33,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,4,5.5804244588638365,0.00045104960039999976
35,natops_train_174,0.25,small,9,-1.0,0.1,0.025,0.2499999999975,3,5.576811880937555,0.0004422314697036107
35,natops_train_174,0.5,mid,9,-1.0,0.1,0.05,0.499999999995,3,5.574153687216085,0.00044645331341786737
35,natops_train_174,0.9,edge,9,-1.0,0.1,0.09000000000000001,0.899999999991,3,5.572085745448205,0.0004600487270137782
36,natops_train_153,0.25,small,7,1.0,0.1,0.025,0.2499999999975,4,5.397526190623187,0.0004411019180932395
36,natops_train_153,0.5,mid,7,1.0,0.1,0.05,0.499999999995,4,5.3973832180615124,0.00044261206739186053
36,natops_train_153,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,4,5.3970469979496425,0.0004476379570651074
37,natops_train_100,0.25,small,3,1.0,0.1,0.025,0.2499999999975,5,5.669637603697516,0.0004421665580077141
37,natops_train_100,0.5,mid,3,1.0,0.1,0.05,0.499999999995,5,5.67242326522222,0.0004457480243562011
37,natops_train_100,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,5,5.6755586591416405,0.00045638078479007737
38,natops_train_52,0.25,small,1,1.0,0.1,0.025,0.2499999999975,2,6.031623713823723,0.0004423927963070396
38,natops_train_52,0.5,mid,1,1.0,0.1,0.05,0.499999999995,2,6.034135752979866,0.000446243671767318
38,natops_train_52,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,2,6.037579175362639,0.0004577898034228717
