anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
49,natops_train_0,3,0,5,-1.0,0.1,0.1,1.0,3.1207551796996666,0.99999999999,6.241510359405575,zpia,zpia_telm2,0.00044242166806743533,0.9024547199466808,1.1990662995210721,0.3548807189393767,6.658689498901367,0.9987188171205204
127,natops_train_10,5,0,5,-1.0,0.1,0.1,1.0,3.68939525035967,0.99999999999,7.37879050072672,zpia,zpia_telm2,0.00044279440542517557,1.321650474489114,1.2219423039362665,0.37524253702967275,7.768631935119629,0.9995773873996818
11,natops_train_100,5,0,7,-1.0,0.1,0.1,1.0,3.86034130662901,0.99999999999,7.720682613265741,zpia,zpia_telm2,0.0004487762342477849,1.472147108559426,1.4896044054254747,0.6016524822494912,8.51066780090332,0.9997987311718443
111,natops_train_101,3,0,3,1.0,0.1,0.1,1.0,2.792949072101968,0.99999999999,5.585898144209523,zpia,zpia_telm2,0.00044475439494066736,0.8015700157623434,1.323738643440879,0.5005497674844419,6.26086950302124,0.9980940548787004
143,natops_train_102,1,0,0,1.0,0.1,0.1,1.0,2.4256249110926844,0.99999999999,4.851249822190221,zpia,zpia_telm2,0.0004534852797679462,4.7853490032171,1.5452243909342371,0.6780205477736829,3.462287425994873,0.9695954727472249
95,natops_train_103,0,0,2,1.0,0.1,0.1,1.0,2.373890014111715,0.99999999999,4.747780028228179,zpia,zpia_telm2,0.000457468960319978,4.350899821238443,1.6036774337892543,0.7665063603734446,4.3546671867370605,0.9873162303370286
76,natops_train_104,1,0,8,-1.0,0.1,0.1,1.0,2.31610784161473,0.99999999999,4.632215683234093,zpia,zpia_telm2,0.0004596963680105237,4.660122605016513,1.918218699032502,1.0190718455222902,-0.8266277313232422,0.3043585904444226
46,natops_train_105,1,0,2,1.0,0.1,0.1,1.0,1.8685916950471948,0.99999999999,3.737183390098127,zpia,zpia_telm2,0.00045087887580567645,4.774240125114553,1.4125269293863345,0.5502700538909467,4.547163963317871,0.9895139074864349
5,natops_train_106,1,0,0,-1.0,0.1,0.1,1.0,2.7337434955332967,0.99999999999,5.467486991072061,zpia,zpia_telm2,0.0004547341054243448,4.222249532264469,1.6905703889803136,0.8165779287036129,5.635903358459473,0.9964452283927162
67,natops_train_108,4,0,1,-1.0,0.1,0.1,1.0,2.9619038556152817,0.99999999999,5.9238077112364875,zpia,zpia_telm2,0.00044672426709804254,0.8707701645091025,1.230982784712099,0.4028161796810163,7.4101433753967285,0.9993952819709976
88,natops_train_109,3,0,9,-1.0,0.1,0.1,1.0,2.875117345822872,0.99999999999,5.750234691651495,zpia,zpia_telm2,0.0004445037705187475,1.8906739240592494,1.2942241194461666,0.4732093930896106,5.430723667144775,0.995639175038808
