anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
112,natops_train_1,2,0,7,-1.0,0.1,0.1,1.0,2.277368789568532,0.99999999999,4.554737579141619,zpia,zpia_telm2,0.0004473173805002379,4.577769453488024,1.3942740901749282,0.5086553859696334,2.5935144424438477,0.9304430120343199
70,natops_train_100,5,0,8,-1.0,0.1,0.1,0.9999999403953552,3.8603415367232965,0.99999999999,7.720682613265741,zpia,zpia_telm2,0.00044599471067592356,1.4667688600846809,1.414885648651972,0.5442761641900021,3.9009923934936523,0.9801789838195241
39,natops_train_101,3,0,9,1.0,0.1,0.1,1.0,2.792949072101968,0.99999999999,5.585898144209523,zpia,zpia_telm2,0.00044769796464770015,0.803866440259618,1.3231551041645069,0.5080799042262464,3.495866060256958,0.970569917013979
96,natops_train_102,1,0,9,1.0,0.1,0.1,1.0,2.4256249110926844,0.99999999999,4.851249822190221,zpia,zpia_telm2,0.0004477464401425094,4.772684639162658,1.3995170097587504,0.5094569213641762,0.7845548391342163,0.6866609548209159
79,natops_train_103,0,0,0,-1.0,0.1,0.1,1.0,2.373890014111715,0.99999999999,4.747780028228179,zpia,zpia_telm2,0.000471254983722719,4.343902192114046,2.0645129465246685,1.1961816427221426,2.9687395095825195,0.9511417338785154
73,natops_train_104,1,0,4,1.0,0.1,0.1,0.9999999403953552,2.316107979665524,0.99999999999,4.632215683234093,zpia,zpia_telm2,0.00045967785403041764,4.678761954308969,1.6263542889268017,0.8092097573288856,1.404097080230713,0.8028332284773666
133,natops_train_106,1,0,0,1.0,0.1,0.1,1.0,2.7337434955332967,0.99999999999,5.467486991072061,zpia,zpia_telm2,0.00046121896535990383,4.231640829764793,1.7913920197061062,0.923110556859504,1.300805687904358,0.7859705477704751
27,natops_train_107,5,0,7,-1.0,0.1,0.1,1.0,4.377186584315057,0.99999999999,8.75437316863887,zpia,zpia_telm2,0.00044599108310053667,1.2153329478637656,1.318058386404574,0.45672159977825544,4.218123435974121,0.9854874619626884
30,natops_train_108,4,0,9,-1.0,0.1,0.1,1.0,2.9619038556152817,0.99999999999,5.9238077112364875,zpia,zpia_telm2,0.00044543388914528796,0.8725085745050307,1.3112280608332882,0.4539524303548618,0.9824157953262329,0.7275872998577628
40,natops_train_109,3,0,6,-1.0,0.1,0.1,1.0,2.875117345822872,0.99999999999,5.750234691651495,zpia,zpia_telm2,0.0004486742960189074,1.888738431749594,1.2526047158235178,0.4206062540469561,3.208623170852661,0.9611574959498761
74,natops_train_11,0,0,3,-1.0,0.1,0.1,1.0,2.5023909242782065,0.99999999999,5.004781848561418,zpia,zpia_telm2,0.0004509632559391563,4.55201394947965,1.4372657757840088,0.627497045561366,3.314542293548584,0.9649243414235705
25,natops_train_110,2,0,1,-1.0,0.1,0.1,1.0,3.1399303381089525,0.99999999999,6.279860676224185,zpia,zpia_telm2,0.0004491678229815607,4.241694658995369,1.4134076899474366,0.5523013456384754,2.5650086402893066,0.9285753604958202
60,natops_train_111,3,0,7,-1.0,0.1,0.1,1.0,3.447251133203819,0.99999999999,6.894502266414533,zpia,zpia_telm2,0.000443963844445521,0.9613500466335503,1.2096846275698716,0.3484155631473222,3.3376758098602295,0.9656989379470035
109,natops_train_112,0,0,9,-1.0,0.1,0.1,1.0,2.6223533855690566,0.99999999999,5.244706771143359,zpia,zpia_telm2,0.0004472051551296943,3.826494223866676,1.3547082987117247,0.5292387742793022,4.220269203186035,0.9855181186147516
81,natops_train_113,2,0,6,1.0,0.1,0.1,1.0,1.961235473472027,0.99999999999,3.9224709469479766,zpia,zpia_telm2,0.00044688766494419463,5.204201637479105,1.514655064273328,0.6194421949658102,2.003896713256836,0.8812056011670736
0,natops_train_114,4,0,5,1.0,0.1,0.1,1.0,2.7494321651443685,0.99999999999,5.498864330294237,zpia,zpia_telm2,0.0004494302423998808,1.1211166097613412,1.2787903434417318,0.49295818661074686,1.946851372718811,0.8751029100075973
114,natops_train_115,4,0,8,-1.0,0.1,0.1,0.9999999403953552,3.2507768837627578,0.99999999999,6.501553380009214,zpia,zpia_telm2,0.00044408742135061105,1.1966209517190873,1.2818619616598064,0.4681764665150276,0.8039344549179077,0.6908154695067781
136,natops_train_116,4,0,2,-1.0,0.1,0.1,1.0,3.523873485257518,0.99999999999,7.047746970522085,zpia,zpia_telm2,0.00044077921980098934,1.2008162480357838,1.2169010556869404,0.36544687797912767,1.95211923122406,0.8756775386006463
16,natops_train_117,3,0,7,1.0,0.1,0.1,1.0,3.032380335967672,0.99999999999,6.06476067194141,zpia,zpia_telm2,0.00044321310708553995,1.1376130537402198,1.1656705862022756,0.3072646414641536,3.560694932937622,0.972366256739142
94,natops_train_118,2,0,9,1.0,0.1,0.1,1.0,2.8796693631136785,0.99999999999,5.759338726233117,zpia,zpia_telm2,0.00044515889748120233,3.8747352939473276,1.2642946398536452,0.3871962681103949,2.814617872238159,0.9434606537673317
57,natops_train_119,5,0,5,-1.0,0.1,0.1,1.0,4.042213952362455,0.99999999999,8.084427904732996,zpia,zpia_telm2,0.00044360669629322434,1.965077606201301,1.3579171708008628,0.46579198724134674,3.676321506500244,0.9753091437026553
125,natops_train_120,2,0,2,-1.0,0.1,0.1,1.0,2.297572563349517,0.99999999999,4.595145126703629,zpia,zpia_telm2,0.0004528853057607203,4.194240156595815,1.6797543033250357,0.8109770735639472,3.0420475006103516,0.9544379500257465
77,natops_train_121,0,0,0,1.0,0.1,0.1,1.0,2.628859282376254,0.99999999999,5.257718564757766,zpia,zpia_telm2,0.0004699548361745605,3.9303151284093576,1.9893587838217797,1.1294878432929276,3.668701410293579,0.9751249763605848
98,natops_train_122,2,0,0,1.0,0.1,0.1,1.0,2.068163973692665,0.99999999999,4.136327947389467,zpia,zpia_telm2,0.00045845078098176716,4.841630457814977,1.7246042953885101,0.8485259229779205,3.0883798599243164,0.9564108727603323
20,natops_train_124,0,0,1,1.0,0.1,0.1,1.0,2.407786810603535,0.99999999999,4.815573621211886,zpia,zpia_telm2,0.00045075771632543157,4.123652669269412,1.4379393284226272,0.6659310877055126,4.456486225128174,0.9885300245488925
102,natops_train_126,1,0,9,-1.0,0.1,0.1,1.0,2.198211321612358,0.99999999999,4.396422643229113,zpia,zpia_telm2,0.00044801051699489583,4.196204034897293,1.4199143296707581,0.5625024315499356,2.3849544525146484,0.9156727866443591
61,natops_train_127,0,0,4,-1.0,0.1,0.1,0.9999999403953552,2.4469554556687747,0.99999999999,4.893910619642622,zpia,zpia_telm2,0.0004511829130851,4.806256364872413,1.6443796056184339,0.7632317247526482,3.1063790321350098,0.9571551083237224
46,natops_train_129,3,0,7,-1.0,0.1,0.1,1.0,2.9581685931929753,0.99999999999,5.916337186391868,zpia,zpia_telm2,0.0004441569990383532,0.9220985017821312,1.193247524024269,0.35917795932917823,3.3791046142578125,0.9670450821808739
100,natops_train_13,5,0,7,1.0,0.1,0.1,1.0,3.7117042490637657,0.99999999999,7.423408498134956,zpia,zpia_telm2,0.0004446364070573718,1.298669843559658,1.2721585853884516,0.3913002275602896,4.287084102630615,0.9864414162262904
3,natops_train_130,0,0,3,-1.0,0.1,0.1,1.0,2.9422256449571873,0.99999999999,5.88445128992026,zpia,zpia_telm2,0.0004511364258324657,3.6738160441673604,1.405178260835965,0.6318295487698975,4.138693809509277,0.9843065477489147
135,natops_train_131,1,0,1,1.0,0.1,0.1,1.0,2.2694805226540677,0.99999999999,4.538961045312675,zpia,zpia_telm2,0.0004488329802398024,5.1424694771870385,1.455135810973696,0.6031851036060735,2.2708210945129395,0.9064314508857788
