dataset,no_aug,best_rawaug,raw_mixup,dba_sameclass,raw_smote_flatten_balanced,random_cov_state,pca_cov_state,csta_top1_current,csta_group_template_top,csta_top1_minus_no_aug,csta_group_minus_no_aug,csta_top1_minus_best_rawaug,csta_group_minus_best_rawaug,csta_top1_minus_raw_mixup,csta_group_minus_raw_mixup,csta_top1_minus_dba_sameclass,csta_group_minus_dba_sameclass,csta_top1_minus_raw_smote_flatten_balanced,csta_group_minus_raw_smote_flatten_balanced,csta_top1_minus_random_cov_state,csta_group_minus_random_cov_state,csta_top1_minus_pca_cov_state,csta_group_minus_pca_cov_state,csta_group_minus_csta_top1
atrialfibrillation,0.23454323454323456,0.2282051282051282,0.14610636277302944,0.25895061728395063,0.23454323454323456,0.17222222222222225,0.11259666259666261,0.17670847670847667,0.1291033585151232,-0.05783475783475789,-0.10543987602811136,-0.05149665149665153,-0.099101769690005,0.030602113935447234,-0.01700300425790624,-0.08224214057547397,-0.12984725876882744,-0.05783475783475789,-0.10543987602811136,0.004486254486254421,-0.04311886370709905,0.06411181411181406,0.016506695918460587,-0.047605118193353474
ering,0.7469214078445964,0.7778884940392771,0.8188850184173725,0.8338175766315175,0.7469214078445964,0.7878228568457231,0.8501776214953166,0.837231988455564,0.7834727436167497,0.09031058061096764,0.036551335772153304,0.059343494416286946,0.005584249577472611,0.018346970038191523,-0.03541227480062281,0.0034144118240465593,-0.050344833014767776,0.09031058061096764,0.036551335772153304,0.04940913160984095,-0.004350113228973385,-0.012945633039752602,-0.06670487787856694,-0.053759244838814335
handmovementdirection,0.2096912745680167,0.30524899250737375,0.21315913469358572,0.35262496501639,0.2096912745680167,0.2903481591789633,0.2976569238271552,0.2754524178509126,0.2688544678780615,0.06576114328289592,0.0591631933100448,-0.029796574656461128,-0.03639452462931225,0.062293283157326906,0.05569533318447578,-0.07717254716547739,-0.08377049713832851,0.06576114328289592,0.0591631933100448,-0.01489574132805066,-0.021493691300901785,-0.022204505976242572,-0.028802455949093697,-0.006597949972851125
handwriting,0.4001000176877763,0.4846167604834049,0.3597628913762043,0.38789929123753014,0.427791762958615,0.4643840351655004,0.4674405889172228,0.46049183816916345,0.476070456900701,0.06039182048138714,0.07597043921292468,-0.02412492231424146,-0.008546303582703918,0.10072894679295913,0.11630756552449667,0.0725925469316333,0.08817116566317085,0.03270007521054846,0.048278693942086004,-0.003892196996336972,0.01168642173520057,-0.00694875074805934,0.008629867983478201,0.015578618731537541
japanesevowels,0.966150959032379,0.9788090595482467,0.9768844693938915,0.9800850697535949,0.966150959032379,0.9839705286795409,0.9701810617784153,0.97049413005379,0.9698710284725901,0.004343171021411019,0.0037200694402110823,-0.008314929494456669,-0.008938031075656605,-0.00639033934010147,-0.007013440921301406,-0.009590939699804846,-0.010214041281004782,0.004343171021411019,0.0037200694402110823,-0.013476398625750896,-0.014099500206950832,0.00031306827537469495,-0.00031003330582524136,-0.0006231015811999363
natops,0.9216425322831762,0.9512876515073586,0.9296079267520693,0.9572815415000319,0.9216425322831762,0.9535241013126406,0.9512742307142527,0.9607853534384795,0.9659304125637961,0.03914282115530332,0.04428788028061992,0.009497701931120872,0.01464276105643747,0.031177426686410215,0.03632248581172681,0.0035038119384476207,0.008648871063764219,0.03914282115530332,0.04428788028061992,0.007261252125838835,0.012406311251155433,0.009511122724226828,0.014656181849543426,0.005145059125316598
racketsports,0.8696074996720241,0.8908625159011248,0.9065936439644634,0.872503601911864,0.8532594849761908,0.8846388859417199,0.8798842950588853,0.8721055206171656,0.8922015072213133,0.0024980209451415103,0.022594007549289197,-0.018756995283959133,0.001338991320188554,-0.03448812334729778,-0.014392136743150097,-0.0003980812946984269,0.01969790530944926,0.018846035640974867,0.038942022245122554,-0.01253336532455429,0.007562621279593396,-0.007778774441719705,0.012317212162427982,0.020095986604147686
