dataset,best_phase2_baseline,best_phase2_overall_mean_f1,best_phase2_f1,csta_top1_current,csta_group_template_top,best_phase2_minus_csta_top1,best_phase2_minus_csta_group
cricket,wdba_sameclass,0.0747549019607843,0.0747549019607843,,,,
