dataset,seed,arm,fit_window_count,fit_trial_count,applied_window_count_total,operator_norm_mean,operator_norm_p95,operator_to_step_ratio_mean,local_step_distortion_ratio_mean,local_step_distortion_ratio_p95,operator_direction_stability,response_vs_margin_correlation,activation_coverage_ratio,preactivation_clip_rate,response_centering_std_after_fix,gate_saturation_ratio,geometry_coupling_mean,geometry_coupling_abs_mean,budget_scale_factor,fit_mode,fit_target_mode,target_mode,response_stats_mode,template_count,template_readout_mode,weight_kernel_name,template_mean_direction_cosine,effective_sample_size,effective_sample_ratio,same_opp_count_ratio,same_opp_weight_mass_ratio,same_pool_count,opp_pool_count,same_weight_mass,opp_weight_mass,discriminative_target_gap,opp_pair_rule,pool_mode
epilepsy,1,f1_fast_mainline,256,29,45650,0.009465233252832436,0.0346279360356289,0.07890839722052195,1.0035504152245474,1.020355874478588,0.9999999999989998,-0.15106520328059805,0.0636144578313253,0.017130339539978095,0.5557499630769537,0.014742606790799561,0.0,0.0,2.9230354991840923,bipolar_discriminative_weighted,hetero_associative_discriminative_linear_pm1,linear_pm1,deployment_train,4,mean_committee,bipolar_exp_relative_distance_over_median_minus_min,-0.14510084647853091,195.42355561592706,0.7633732641247151,1.0,0.9999999999501714,128,128,15.999999956377515,15.999999957174772,2.0,nearest_opposite_prototype,bipolar_same_opp
epilepsy,1,r0_post_fast_refit_no_rebuild,256,29,45650,0.009534747383370235,0.035196624176098035,0.07888354844644554,1.0038793173774054,1.0206433852874337,0.999999999999,-0.036326573340782944,0.03274917853231106,0.014238773274917854,0.38105176730526147,0.005235487404162103,0.0,0.0,3.75943574422918,bipolar_discriminative_weighted,hetero_associative_discriminative_linear_pm1,linear_pm1,deployment_train,4,mean_committee,bipolar_exp_relative_distance_over_median_minus_min,0.0935034700521489,161.80036966901991,0.632032694019609,1.0,1.0000000000642486,128,128,15.99999995321047,15.999999952182492,2.0,nearest_opposite_prototype,bipolar_same_opp
epilepsy,1,p0b_lite_delayed_refresh,256,27,45650,0.009355806652638049,0.03634780730522656,0.07663030996650001,1.003555530539865,1.019616896578898,0.9999999999989998,-0.011655055643150917,0.028214676889375685,0.025016429353778753,0.3770893755925383,0.0071851040525739325,0.0,0.0,4.285330095247405,bipolar_discriminative_weighted,hetero_associative_discriminative_linear_pm1,linear_pm1,deployment_train,4,mean_committee,bipolar_exp_relative_distance_over_median_minus_min,0.14612523716821474,184.7875694194878,0.7218264430448742,1.0,0.999999999949969,128,128,15.99999995616942,15.999999956969916,2.0,nearest_opposite_prototype,bipolar_same_opp
