dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss
heartbeat,1,success,lraes,resnet1d,mba,0.6036430243207489,0.6591406318368775,0.055497607516128644,,0.0007026923887161249,9.57808996329846,1.0529746456335602,0.12748252152144676,0.9999999999899998,4.120208436999549,0.0,0.0,11,19,,9.193777793556,0.6440972222222222,0.7280766396462786,,0,0,0,0.0,0.0,0.0,0.0
heartbeat,2,success,lraes,resnet1d,mba,0.6082446082446082,0.6378457500504745,0.02960114180586626,,0.0007032518762920209,9.610244439315284,1.0502866575582768,0.12272407849972691,0.9999999999899998,3.83564772513341,0.0,0.0,16,15,,4.866650117071307,0.6117424242424243,0.5900000000000001,,0,0,0,0.0,0.0,0.0,0.0
heartbeat,3,success,lraes,resnet1d,mba,0.6232247284878863,0.6215384615384616,-0.0016862669494247529,,0.0007034042446287411,9.523984283894817,1.0567938311372949,0.12896605318783377,0.9999999999899998,4.251664563565001,0.0,0.0,14,11,,-0.2705712083897712,0.7354838709677419,0.6440972222222222,,0,0,0,0.0,0.0,0.0,0.0
