anchor_index,tid,tier_ratio,tier_label,cA_direction_id,cA_sign,cA_safe_upper_bound,cA_gamma_used,safe_radius_ratio_A,cDm_direction_id,cDm_sign,cDm_safe_upper_bound,cDm_gamma_used,safe_radius_ratio_Dm,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro,cDm_transport_error_logeuc,cDm_transport_error_fro,dual_transport_error_logeuc
3,atrialfibrillation_train_1,0.5,mid,1,1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,0,0.01138761008203924,0.00013281984802232297,0.038723252649934585,0.00012609295251749122,0.02505543136598691
3,atrialfibrillation_train_1,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,0.011460907737744748,0.00013740756398038023,0.03877138923857657,0.0001252134573837342,0.02511614848816066
4,atrialfibrillation_train_14,0.25,small,8,-1.0,0.1,0.025,0.2499999999975,8,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,0.03685149134900778,0.00012755596205975633,0.463998098049791,0.00012722764070353918,0.2504247946993994
4,atrialfibrillation_train_14,0.5,mid,8,-1.0,0.1,0.05,0.499999999995,8,-1.0,0.05,0.025,0.49999999999,0.4999999999925,2,0.036834432279811216,0.00012835193442580967,0.46349589672427194,0.000127269140089328,0.25016516450204157
4,atrialfibrillation_train_14,0.9,edge,8,-1.0,0.1,0.09000000000000001,0.899999999991,8,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,0.036796490595413726,0.00013069288364127887,0.46265959417015523,0.00012752848204569407,0.24972804238278448
5,atrialfibrillation_train_10,0.25,small,6,-1.0,0.1,0.025,0.2499999999975,6,1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,0.02687336386312702,0.0001263775731429444,0.38215160900927886,0.0001281347391681383,0.20451248643620293
5,atrialfibrillation_train_10,0.5,mid,6,-1.0,0.1,0.05,0.499999999995,6,1.0,0.05,0.025,0.49999999999,0.4999999999925,2,0.026804193760284343,0.00012606512616761105,0.3826344847651495,0.0001292484822154448,0.20471933926271693
5,atrialfibrillation_train_10,0.9,edge,6,-1.0,0.1,0.09000000000000001,0.899999999991,6,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,0.026686405525326484,0.00012674552358521443,0.38338964003417614,0.0001315720333908996,0.2050380227797513
6,atrialfibrillation_train_7,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,7,1.0,0.05,0.0125,0.249999999995,0.24999999999625,1,0.009745758638582229,0.00012603534703334705,0.055551262154517424,0.00012718511517520207,0.032648510396549826
6,atrialfibrillation_train_7,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,7,1.0,0.05,0.025,0.49999999999,0.4999999999925,1,0.009761339851315831,0.00012489092515318974,0.05548422949104014,0.00012722730056426973,0.03262278467117799
6,atrialfibrillation_train_7,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,7,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,1,0.009786001772915612,0.000123261153624308,0.05537288994822873,0.00012757696930909465,0.032579445860572175
7,atrialfibrillation_train_3,0.25,small,1,1.0,0.1,0.025,0.2499999999975,4,1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,0.0017076165655281717,0.00013002462293530795,0.02353743442704552,0.00012783624664644506,0.012622525496286846
7,atrialfibrillation_train_3,0.5,mid,1,1.0,0.1,0.05,0.499999999995,4,1.0,0.05,0.025,0.49999999999,0.4999999999925,0,0.0017144820737910005,0.00013282277554235497,0.023513199791951836,0.00012842689532930723,0.012613840932871418
7,atrialfibrillation_train_3,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,4,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,0.0017251965853485908,0.00013741214307774107,0.02347404203505384,0.00012944266338186028,0.012599619310201215
8,atrialfibrillation_train_8,0.25,small,8,1.0,0.1,0.025,0.2499999999975,4,1.0,0.05,0.0125,0.249999999995,0.24999999999625,1,0.004452999536802727,0.00012746488663708714,0.03451611118889843,0.00012783959611862008,0.019484555362850577
8,atrialfibrillation_train_8,0.5,mid,8,1.0,0.1,0.05,0.499999999995,4,1.0,0.05,0.025,0.49999999999,0.4999999999925,1,0.004459524348867295,0.00012805286634440848,0.03448579037668742,0.0001284399632059908,0.019472657362777358
8,atrialfibrillation_train_8,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,4,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,1,0.004468595742942799,0.0001298199001322317,0.03443664520867639,0.0001294846727133416,0.019452620475809593
9,atrialfibrillation_train_9,0.25,small,8,-1.0,0.1,0.025,0.2499999999975,0,1.0,0.05,0.0125,0.249999999995,0.24999999999625,1,0.008254284575517445,0.00012743048374948905,0.045697737633239845,0.00012850173194673835,0.026976011104378646
9,atrialfibrillation_train_9,0.5,mid,8,-1.0,0.1,0.05,0.499999999995,0,1.0,0.05,0.025,0.49999999999,0.4999999999925,1,0.00827142984600913,0.00012785294464650313,0.04581166009374681,0.00012974271013423532,0.02704154496987797
9,atrialfibrillation_train_9,0.9,edge,8,-1.0,0.1,0.09000000000000001,0.899999999991,0,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,1,0.008296179673971747,0.00012908909184742478,0.04599117629648488,0.00013176730717699296,0.027143677985228314
10,atrialfibrillation_train_6,0.25,small,4,1.0,0.1,0.025,0.2499999999975,1,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,1,0.0032327028879999995,0.0001276023349500512,0.017881133978588273,0.00012667517861466343,0.010556918433294137
10,atrialfibrillation_train_6,0.5,mid,4,1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,1,0.0032443696579360142,0.0001280476927208951,0.017890222708552464,0.00012609677764848163,0.01056729618324424
10,atrialfibrillation_train_6,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,1,0.00326249166404954,0.00012901489271301253,0.017904507380042445,0.000125223992442099,0.010583499522045993
11,atrialfibrillation_train_11,0.25,small,2,1.0,0.1,0.025,0.2499999999975,1,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,0.004250537309352109,0.0001297812010253558,0.03074220918905951,0.00012667517190886044,0.01749637324920581
11,atrialfibrillation_train_11,0.5,mid,2,1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,2,0.0042686098829434966,0.00013237317864081604,0.030761718149313354,0.0001260974590965931,0.017515164016128425
11,atrialfibrillation_train_11,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,0.004296562579943532,0.00013671431571266838,0.030792556899397566,0.00012522723326441353,0.01754455973967055
