dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
cricket,3,success,lraes,timesnet,0.9860139860139859,0.972027972027972,-0.013986013986013957,0.00022163492801530117,0.012173682617878896,1.1075238196890607,0.16449769217660234,0.9999999999899996,1.9700825356565832,0.017543984297662973,0.5,100,100,-1.4184395724561256,1.0,1.0
