dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,wavelet_object_mode,wavelet_name,wavelet_level,wavelet_level_eff,wavelet_secondary_detail_level,wavelet_detail_gamma_scale,cA_length,cDm_length,cDm_energy_mean,cD_frozen_count,wavelet_recon_error_mean,cA_identity_bridge_error_mean,cDm_identity_bridge_error_mean,idwt_identity_recon_error_mean,cA_transport_error_fro_mean,cA_transport_error_logeuc_mean,cDm_transport_error_fro_mean,cDm_transport_error_logeuc_mean,dual_transport_error_logeuc_mean,step_tier_count,effective_k_dir_dm,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean
natops,1,success,lraes,resnet1d,wavelet_mba,0.8654853412033727,0.9381392317971923,0.07265389059381955,8.394582639403088,15,15,0.9181818181818183,0.972027972027972,0.0,0.0,0.0,0.0,0.54999999999175,8.620075367865658,0.0,0.0,432,432,10,10,dual_a_dm,db4,2,2,2,0.5,18,18,0.009025268405234087,1,1.3884415902139642e-16,3.381631421281793e-08,0.0,4.898010897377865e-09,0.0004491049960400652,5.757881448093754,0.00044107652810069305,5.86224910426908,5.810065276181417,3,10,0.9016074734507129,0.17366605098873977,0.10118232853710651,0.03093452254931132,5.226133982340495
natops,2,success,lraes,resnet1d,wavelet_mba,0.9036120008357286,0.8440458824309376,-0.05956611840479098,-6.592000964761289,15,15,0.9160839160839161,1.0,0.0,0.0,0.0,0.0,0.54999999999175,8.55287210924561,0.0,0.0,432,432,10,10,dual_a_dm,db4,2,2,2,0.5,18,18,0.009031396653191408,1,1.3931388231104186e-16,3.386008983417887e-08,0.0,4.564316105898467e-09,0.0004484688723476202,5.753245590094294,0.00044104006248999535,5.8559201601749615,5.804582875134628,3,10,0.8775538163542579,0.2015209091570053,0.05676047628124555,0.05983702838420868,4.617207686106364
natops,3,success,lraes,resnet1d,wavelet_mba,0.9199999999999999,0.8974572301829874,-0.02254276981701253,-2.4503008007295364,15,15,0.972027972027972,0.9181818181818181,0.0,0.0,0.0,0.0,0.54999999999175,8.523012797986196,0.0,0.0,432,432,10,10,dual_a_dm,db4,2,2,2,0.5,18,18,0.008965471962391803,1,1.3867794264590541e-16,3.389720574804971e-08,0.0,4.8600994427196315e-09,0.00044825378899918756,5.756556524070662,0.0004410356764805483,5.863300513938564,5.809928519004613,3,10,0.8913834520951949,0.1893940126413081,0.16401525338490805,0.030569255352020264,5.364498615264893
