dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
ering,1,success,lraes,resnet1d,0.42272985517327083,0.35032018800337905,-0.07240966716989178,0.00018134825470831543,0.0013216931545670932,1.0964266514492802,0.14453221837625985,0.99999999999,1.0850636770009447,-0.06987125985324383,0.65,18,13,-17.129059884155147,0.4444444444444444,0.5555555555555555
