dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
epilepsy,2,success,lraes,patchtst,0.9851240406335451,0.9851240406335451,0.0,0.00015727914107639793,0.003708981947969454,1.07981562933935,0.1299397708480434,0.9999999999899994,1.4371339364285565,-0.005861943634226918,0.45,100,100,0.0,0.9666666666666667,0.9666666666666667
