dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
racketsports,1,success,lraes,timesnet,0.8149265770983505,0.7883495785036881,-0.026576998594662338,0.0002215933375877528,0.0001208970324325975,1.0953205515820743,0.151927693754588,0.9999999999899996,2.143864856004255,0.0,0.0,66,57,-3.261274828956773,0.9409722222222222,0.9705882352941176
