dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
ethanolconcentration,3,success,lraes,patchtst,0.20229247159415653,0.4061364629608415,0.20384399136668496,0.0001657849157302768,5.805600674838391e-09,1.2413190735346038,0.3141886662627934,0.9999999999899997,1.1897868017586046,-0.0029854424064978957,0.5,24,89,100.76691880492821,0.15368055555555554,0.5110235981379357
