dataset,seed,ray_id,anchor_index,direction_id,sign,feedback_weight_small,alignment_cosine_small,transport_error_logeuc_small,feedback_weight_mid,alignment_cosine_mid,transport_error_logeuc_mid,feedback_weight_edge,alignment_cosine_edge,transport_error_logeuc_edge
natops,1,0,0,6,-1.0,0.9722528457641602,-0.19584597647190094,1.1164513428311436,0.9648483991622925,-0.1949792206287384,1.111621899895412,0.9484399557113647,-0.19331881403923035,1.1026292428524354
natops,1,1,1,9,-1.0,0.9439419507980347,-0.016272781416773796,1.055580404504874,0.9451104998588562,-0.013693958520889282,1.054822694854469,0.9468262791633606,-0.0094684399664402,1.0524381943319228
natops,1,2,2,7,-1.0,0.9850212931632996,0.12554344534873962,1.3253732756207253,0.9856871962547302,0.12673993408679962,1.319483094822727,0.986752986907959,0.128526970744133,1.308299598900707
natops,1,3,3,2,1.0,0.9999903440475464,-0.03426612913608551,3.6772985081624867,0.9999902248382568,-0.03441919758915901,3.680315825001612,0.9999899864196777,-0.034653034061193466,3.6817839306198907
natops,1,4,4,8,-1.0,0.9961965084075928,-0.17858853936195374,0.9695756363300759,0.9946807026863098,-0.17967721819877625,0.9696940087978138,0.9906429648399353,-0.18132717907428741,0.9690822821780812
natops,1,5,5,1,1.0,0.9715258479118347,0.2866584360599518,1.405582422693833,0.980052649974823,0.28609204292297363,1.4184358130629993,0.9886685013771057,0.28509050607681274,1.437597810006599
natops,1,6,6,3,1.0,0.9683279991149902,0.017352472990751266,3.9059627951151725,0.9701936841011047,0.017523959279060364,3.8792548297195,0.9731414914131165,0.017810553312301636,3.8331225818655996
natops,1,7,7,4,-1.0,0.9860022068023682,0.04060158506035805,0.8272849342337181,0.9864704012870789,0.04541560634970665,0.8255428661871511,0.9871913194656372,0.052853792905807495,0.8217027382944367
natops,1,8,8,1,1.0,0.9999755620956421,-0.006657127290964127,4.471166572705222,0.9999747276306152,-0.006433121860027313,4.517038249583149,0.9999727010726929,-0.006075140088796616,4.588308417225444
natops,1,9,9,7,-1.0,0.9999674558639526,-0.06798279285430908,2.023591662607827,0.9999656677246094,-0.06608577072620392,2.032701466850737,0.9999628067016602,-0.0629500299692154,2.045492639396567
natops,1,10,10,8,1.0,0.586528480052948,-0.08154445886611938,4.391817410907095,0.5560253858566284,-0.07928502559661865,4.401004807528421,0.5104030966758728,-0.07555286586284637,4.4138950618384305
natops,1,11,11,6,-1.0,0.9999988079071045,-0.05176941305398941,1.9726054037158416,0.9999986886978149,-0.051013898104429245,1.9696702457644653,0.9999986886978149,-0.04972076416015625,1.962456936161833
natops,1,12,12,0,1.0,0.9975137710571289,-0.01784708723425865,1.463774334836587,0.997455894947052,-0.012724575586616993,1.4749452672323802,0.9973642230033875,-0.004216361790895462,1.4905503665867235
natops,1,13,13,5,-1.0,0.9999760389328003,0.12597772479057312,2.229813038014834,0.999977707862854,0.12605874240398407,2.236018958181889,0.9999804496765137,0.12613868713378906,2.2405248265322277
natops,1,14,14,0,-1.0,0.9996347427368164,-0.1805938184261322,4.222183707591972,0.9995500445365906,-0.1790267527103424,4.198804069525159,0.999358594417572,-0.17629258334636688,4.158207546257973
natops,1,15,15,9,-1.0,0.9997994303703308,0.028742725029587746,4.486558586383958,0.9997997879981995,0.028763210400938988,4.494256791712087,0.9997991919517517,0.028689999133348465,4.503573149013251
natops,1,16,16,2,1.0,0.9989803433418274,-0.10006533563137054,1.1344153454934962,0.9988884329795837,-0.0988909900188446,1.12983230092034,0.9987210631370544,-0.09693408012390137,1.1216847857272267
natops,1,17,17,6,-1.0,0.5446422696113586,0.04951067268848419,4.5897793047147815,0.5653671026229858,0.05042161047458649,4.556977284657403,0.5988960862159729,0.05181755870580673,4.502028821858581
natops,1,18,18,9,-1.0,0.9995148181915283,0.055722516030073166,4.1401690091357075,0.9995319843292236,0.054773926734924316,4.1632161515873625,0.9995537400245667,0.053173694759607315,4.195891148159026
natops,1,19,19,6,1.0,0.9593095779418945,0.006985632702708244,4.772773627746039,0.9599937796592712,0.006710507906973362,4.799739284454479,0.9607149958610535,0.0062477244064211845,4.8388586091888355
natops,1,20,20,4,1.0,0.9997785687446594,-0.012827988713979721,4.152706561542585,0.9997777342796326,-0.011829279363155365,4.170134621697442,0.9997768998146057,-0.010220663622021675,4.192701420499391
natops,1,21,21,8,1.0,0.999595582485199,0.09450136870145798,4.872174139174219,0.9996441602706909,0.09470900148153305,4.883472853828157,0.9997095465660095,0.09508645534515381,4.899378102301823
natops,1,22,22,8,-1.0,0.999887228012085,0.09868285059928894,1.2305789870663713,0.9998971223831177,0.0990772396326065,1.229262028892384,0.9999109506607056,0.09956108033657074,1.2255893230531274
natops,1,23,23,4,-1.0,0.983945906162262,0.12695449590682983,1.7630661340145368,0.9854277968406677,0.13051936030387878,1.7598941125336542,0.9874009490013123,0.1357353776693344,1.7525201858076387
natops,1,24,24,7,1.0,0.9924951791763306,-0.10371614247560501,5.46044486997843,0.9917075037956238,-0.10316230356693268,5.443389200688224,0.9900023937225342,-0.1022360622882843,5.416343162141683
natops,1,25,25,1,-1.0,0.997157096862793,-0.05600329115986824,4.184284627209687,0.9970847964286804,-0.054733388125896454,4.135442012633724,0.9969642758369446,-0.05256650596857071,4.0574785004930325
natops,1,26,26,3,-1.0,0.9874940514564514,0.07059793174266815,1.207499923806699,0.9877635836601257,0.07331932336091995,1.2016504766137177,0.9881365299224854,0.07751957327127457,1.1900218214474296
natops,1,27,27,3,-1.0,0.9999873638153076,0.004190729930996895,1.2121742742605277,0.9999873638153076,0.003733215853571892,1.2116998917028423,0.9999871253967285,0.0030622202903032303,1.209166271945237
natops,1,28,28,7,-1.0,0.9982284903526306,0.07858902215957642,4.370778190992355,0.9982665181159973,0.07867493480443954,4.40227424216154,0.998318076133728,0.0786656066775322,4.448720976608685
natops,1,29,29,2,1.0,0.9999606609344482,-0.09960591793060303,1.3367700270049991,0.9999561309814453,-0.09959746152162552,1.3341832115923098,0.9999486207962036,-0.09943545609712601,1.3290882095014172
natops,1,30,30,7,1.0,0.9425049424171448,-0.09129828214645386,0.8734219001679211,0.9372398853302002,-0.09080243110656738,0.8746984332964962,0.9278852939605713,-0.08985768258571625,0.8753284393527202
natops,1,31,31,4,-1.0,0.9999370574951172,-0.04287274181842804,4.579044839934907,0.9999356269836426,-0.04025128483772278,4.548767004588732,0.9999333620071411,-0.035993367433547974,4.496715040724882
natops,1,32,32,7,1.0,0.9844266772270203,0.009037509560585022,1.0810755443906825,0.9846076369285583,0.01155133731663227,1.082655103208039,0.984965443611145,0.015632517635822296,1.0836791569075561
natops,1,33,33,4,-1.0,0.9860531091690063,0.11133760213851929,1.1752116020399814,0.9870297312736511,0.11191630363464355,1.166467739015252,0.9879669547080994,0.11271141469478607,1.1511307855515192
natops,1,34,34,8,1.0,0.9454495310783386,0.20095421373844147,0.7672566184942601,0.9560065865516663,0.2006891369819641,0.7666938365612046,0.9689359068870544,0.20016798377037048,0.7651388521573271
natops,1,35,35,7,-1.0,0.9559963345527649,0.07395351678133011,0.6523936152150862,0.9576998353004456,0.07477569580078125,0.6515048164766376,0.9598417282104492,0.07601432502269745,0.6489854821127131
natops,1,36,36,0,-1.0,0.9999915361404419,-0.09929366409778595,1.583942110539038,0.9999908208847046,-0.10051469504833221,1.5762156804237477,0.9999897480010986,-0.10232844948768616,1.5626129959601827
