dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
natops,3,432,3,0.9421247142211845,0.9513888888888888,5.1937637569175825,2.9191650958304343,0.02003451949632209,144,0.9398776938517889,0.9513888888888888,5.193656836118963,2.9158087168123887,0.020752428846511368,144,0.9362921599143496,0.9444444444444444,5.189890590806802,2.908455371115773,0.021874918583004426,144
