anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight,margin_aug,feedback_weight
0,0,natops_train_45,5,0.25000000174789533,0.25000000174789533,0.24999999999974998,8.56003059520893,1,-1.0,0,small,0.25,1.0,0.25,0,0.0004519932721187375,2.298681701167209,1.8202708445754714,0.9591632241386454,-0.005670374259352684,1.0,0.053110186010599136,0.05346231907606125,0.0003521330654621124,6.134220600128174,0.997837245464325,6.134220600128174,0.997837245464325
0,1,natops_train_45,5,0.5000000034957907,0.5000000034957907,0.49999999999949996,8.56003059520893,1,-1.0,0,mid,0.5,1.0,0.5,1,0.0005133882803768602,2.2728402841042645,3.170249304779215,2.147130421174738,-0.006236860528588295,1.0,0.053110186010599136,0.054249536246061325,0.0011393502354621887,6.120008945465088,0.9978063702583313,6.120008945465088,0.9978063702583313
0,2,natops_train_45,5,0.9000000062924233,0.9000000062924233,0.8999999999991,8.56003059520893,1,-1.0,0,edge,0.9,1.0,0.9,2,0.0007424731660707376,2.2305391848947735,6.718308436383503,4.909020009356169,-0.007000282406806946,1.0,0.053110186010599136,0.05559847876429558,0.0024882927536964417,6.099838733673096,0.9977617263793945,6.099838733673096,0.9977617263793945
1,0,natops_train_2,2,0.25000000106372106,0.25000000106372106,0.24999999999974998,3.403803584599296,7,-1.0,1,small,0.25,1.0,0.25,3,0.000494974197131388,5.3125571582196836,2.606935530643945,1.7047799683284854,0.03767121583223343,0.0,0.2377554178237915,0.22616049647331238,-0.011594921350479126,3.587278366088867,0.9730715751647949,3.587278366088867,0.9730715751647949
1,1,natops_train_2,2,0.5000000021274421,0.5000000021274421,0.49999999999949996,3.403803584599296,7,-1.0,1,mid,0.5,1.0,0.5,4,0.0007359452691561909,5.282693513484274,5.882723461471075,4.774311851840453,0.03501661866903305,0.0,0.2377554178237915,0.21668842434883118,-0.021066993474960327,3.664374828338623,0.9750197529792786,3.664374828338623,0.9750197529792786
1,2,natops_train_2,2,0.9000000038293958,0.9000000038293958,0.8999999999991,3.403803584599296,7,-1.0,1,edge,0.9,1.0,0.9,5,0.0016463160566184292,5.234111839668919,15.684656233656108,13.689821843283495,0.03094075247645378,0.0,0.2377554178237915,0.20570072531700134,-0.03205469250679016,3.760364532470703,0.9772541522979736,3.760364532470703,0.9772541522979736
2,0,natops_train_70,2,0.25000000104481607,0.25000000104481607,0.24999999999974998,3.7057251736594052,0,1.0,2,small,0.25,1.0,0.25,6,0.000491623390063338,4.80636782877791,2.281985074988451,1.4419622554846534,-0.06362595409154892,1.0,0.05383501574397087,0.05723285302519798,0.003397837281227112,5.30256986618042,0.9950459003448486,5.30256986618042,0.9950459003448486
2,1,natops_train_70,2,0.5000000020896321,0.5000000020896321,0.49999999999949996,3.7057251736594052,0,1.0,2,mid,0.5,1.0,0.5,7,0.0006617757164348553,4.835270981543205,4.641131215078439,3.7328412912167153,-0.06385067850351334,1.0,0.05383501574397087,0.06060842424631119,0.006773408502340317,5.243442535400391,0.9947457313537598,5.243442535400391,0.9947457313537598
2,2,natops_train_70,2,0.9000000037613379,0.9000000037613379,0.8999999999991,3.7057251736594052,0,1.0,2,edge,0.9,1.0,0.9,8,0.0012584848772452257,4.877319202972925,11.08650975574045,9.827943055697284,-0.0641351193189621,1.0,0.05383501574397087,0.06589148938655853,0.012056473642587662,5.161861896514893,0.9943016767501831,5.161861896514893,0.9943016767501831
3,0,natops_train_48,0,0.24999999977208343,0.24999999977208343,0.24999999999974998,5.125926047346305,6,-1.0,3,small,0.25,1.0,0.25,9,0.00047058119815205317,4.417893697631658,2.0009243827579395,1.2150796481700659,-0.28071433305740356,1.0,0.005186027847230434,0.005774235352873802,0.0005882075056433678,8.25352954864502,0.9997397065162659,8.25352954864502,0.9997397065162659
3,1,natops_train_48,0,0.49999999954416685,0.49999999954416685,0.49999999999949996,5.125926047346305,6,-1.0,3,mid,0.5,1.0,0.5,10,0.0005832584909735511,4.402384390884577,3.737114459922673,2.9197085730970262,-0.27962565422058105,1.0,0.005186027847230434,0.006432092282921076,0.0012460644356906414,8.090396881103516,0.9996936321258545,8.090396881103516,0.9996936321258545
3,2,natops_train_48,0,0.8999999991795004,0.8999999991795004,0.8999999999991,5.125926047346305,6,-1.0,3,edge,0.9,1.0,0.9,11,0.0009852328146760965,4.374591677659849,8.408649194737476,7.228821919306842,-0.277729332447052,1.0,0.005186027847230434,0.007655653171241283,0.002469625324010849,7.829526424407959,0.9996023774147034,7.829526424407959,0.9996023774147034
4,0,natops_train_58,1,0.25000000038063414,0.25000000038063414,0.24999999999974998,4.64570038529819,3,-1.0,4,small,0.25,1.0,0.25,12,0.0005269556386209641,4.633114390365748,2.8992394427777723,2.1144015713549558,0.046132925897836685,0.0,0.1245705783367157,0.122357077896595,-0.002213500440120697,4.588996887207031,0.9899391531944275,4.588996887207031,0.9899391531944275
