dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
natops,1,432,3,0.9372105318018131,0.9583333333333334,6.122513371209304,2.910927885324485,0.003320205668892918,144,0.9365506789957484,0.9583333333333334,6.117210861709383,2.9092680973311014,0.003973936099403848,144,0.9349168920242745,0.9583333333333334,6.10135061128272,2.904564982259483,0.0050100557887667995,144
