dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
pendigits,1,success,lraes,timesnet,0.9779330868949028,0.9782825220524602,0.0003494351575574761,0.00012736566516861143,1.4694899432914182e-07,1.0156951616028425,0.024493932183415806,0.1913791677330653,0.04410863065573932,0.0,0.0,25,23,0.035732007282316465,0.9973293350764758,0.9973296983657363
