dataset,seed,arm,class_id,prototype_id,fit_anchor_count,fit_anchor_margin_mean,fit_anchor_same_dist_mean,anchor_coverage_ratio_mean,weight_mean,weight_min,weight_max,effective_sample_size,effective_sample_ratio,weight_scale,weight_kernel_name,fallback_unweighted,opp_class_id,opp_prototype_id,same_pool_count,opp_pool_count,same_weight_mass,opp_weight_mass,same_opp_count_ratio,same_opp_weight_mass_ratio,same_proto_effective_sample_size,opp_proto_effective_sample_size,same_weight_scale,opp_weight_scale,same_fallback_unweighted,opp_fallback_unweighted
natops,1,c3lr_linear_deployrecal_a2r,0,0,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,1.0,2.0,8.0,8.0,0.9999999970784692,0.9999999973236606,1.0,0.9999999997548086,6.038935826679034,6.220829131261679,0.3033462426429461,0.08599013886349871,False,False
natops,1,c3lr_linear_deployrecal_a2r,0,1,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,1.0,2.0,8.0,8.0,0.9999999971720734,0.9999999973236606,1.0,0.9999999998484128,6.458130057678185,6.220829131261679,0.20782928890244,0.08599013886349871,False,False
natops,1,c3lr_linear_deployrecal_a2r,0,2,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,2.0,1.0,8.0,8.0,0.9999999974069876,0.9999999968965954,1.0,1.0000000005103924,6.081731769147363,5.611990533457867,0.1683447196434038,0.11678517488366058,False,False
natops,1,c3lr_linear_deployrecal_a2r,0,3,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,1.0,0.0,8.0,8.0,0.9999999971865927,0.9999999975469401,1.0,0.9999999996396526,4.755382693038495,4.711495403009208,0.020387214971775425,0.10790774710226714,False,False
natops,1,c3lr_linear_deployrecal_a2r,1,0,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,2.0,0.0,8.0,8.0,0.9999999975469401,0.9999999973351715,1.0,1.0000000002117686,4.711495403009208,5.347332285069482,0.10790774710226714,0.025450409056012813,False,False
natops,1,c3lr_linear_deployrecal_a2r,1,1,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,2.0,1.0,8.0,8.0,0.9999999972823276,0.9999999968965954,1.0,1.0000000003857323,6.625479541604209,5.611990533457867,0.25024564133257465,0.11678517488366058,False,False
natops,1,c3lr_linear_deployrecal_a2r,1,2,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,2.0,0.0,8.0,8.0,0.9999999973236606,0.9999999973351715,1.0,0.9999999999884891,6.220829131261679,5.347332285069482,0.08599013886349871,0.025450409056012813,False,False
natops,1,c3lr_linear_deployrecal_a2r,1,3,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,2.0,0.0,8.0,8.0,0.999999996515417,0.9999999973351715,1.0,0.9999999991802455,4.89500020341929,5.347332285069482,0.081273001699945,0.025450409056012813,False,False
natops,1,c3lr_linear_deployrecal_a2r,2,0,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,1.0,2.0,8.0,8.0,0.9999999973351715,0.9999999973236606,1.0,1.000000000011511,5.347332285069482,6.220829131261679,0.025450409056012813,0.08599013886349871,False,False
natops,1,c3lr_linear_deployrecal_a2r,2,1,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,1.0,1.0,8.0,8.0,0.9999999968965954,0.9999999972823276,1.0,0.9999999996142678,5.611990533457867,6.625479541604209,0.11678517488366058,0.25024564133257465,False,False
natops,1,c3lr_linear_deployrecal_a2r,2,2,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,1.0,0.0,8.0,8.0,0.9999999975852014,0.9999999975469401,1.0,1.0000000000382614,5.882805817348232,4.711495403009208,0.04735999333299601,0.10790774710226714,False,False
natops,1,c3lr_linear_deployrecal_a2r,2,3,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,1.0,2.0,8.0,8.0,0.9999999970063382,0.9999999973236606,1.0,0.9999999996826776,5.512123499920595,6.220829131261679,0.10274564804561725,0.08599013886349871,False,False
natops,1,c3lr_linear_deployrecal_a2r,3,0,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,4.0,0.0,8.0,8.0,0.9999999972524375,0.9999999975106177,1.0,0.9999999997418197,4.982624970828496,6.0596002143665935,0.1992298674585813,0.2928912726693005,False,False
natops,1,c3lr_linear_deployrecal_a2r,3,1,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,4.0,2.0,8.0,8.0,0.9999999970481466,0.9999999974021149,1.0,0.9999999996460317,5.280490683833545,5.446681134139727,0.03299980241172129,0.11377936832966284,False,False
natops,1,c3lr_linear_deployrecal_a2r,3,2,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,4.0,1.0,8.0,8.0,0.9999999967976483,0.9999999972747686,1.0,0.9999999995228797,4.8111888517455155,4.507184771867013,0.14964701561760485,0.06538706226849911,False,False
natops,1,c3lr_linear_deployrecal_a2r,3,3,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,4.0,0.0,8.0,8.0,0.9999999975518918,0.9999999975106177,1.0,1.000000000041274,5.596544166677432,6.0596002143665935,0.12266938824924889,0.2928912726693005,False,False
natops,1,c3lr_linear_deployrecal_a2r,4,0,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,3.0,3.0,8.0,8.0,0.9999999975106177,0.9999999975518918,1.0,0.9999999999587259,6.0596002143665935,5.596544166677432,0.2928912726693005,0.12266938824924889,False,False
natops,1,c3lr_linear_deployrecal_a2r,4,1,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,3.0,2.0,8.0,8.0,0.9999999972747686,0.9999999967976483,1.0,1.0000000004771203,4.507184771867013,4.8111888517455155,0.06538706226849911,0.14964701561760485,False,False
natops,1,c3lr_linear_deployrecal_a2r,4,2,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,3.0,1.0,8.0,8.0,0.9999999974021149,0.9999999970481466,1.0,1.0000000003539684,5.446681134139727,5.280490683833545,0.11377936832966284,0.03299980241172129,False,False
natops,1,c3lr_linear_deployrecal_a2r,4,3,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,3.0,3.0,8.0,8.0,0.9999999972537371,0.9999999975518918,1.0,0.9999999997018453,5.788275376545725,5.596544166677432,0.34549406998747667,0.12266938824924889,False,False
natops,1,c3lr_linear_deployrecal_a2r,5,0,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,3.0,3.0,8.0,8.0,0.9999999972077014,0.9999999975518918,1.0,0.9999999996558095,6.21711248734509,5.596544166677432,0.13031488618443277,0.12266938824924889,False,False
natops,1,c3lr_linear_deployrecal_a2r,5,1,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,4.0,3.0,8.0,8.0,0.9999999965541942,0.9999999972537371,1.0,0.9999999993004571,4.82973517672737,5.788275376545725,0.11165241393286962,0.34549406998747667,False,False
natops,1,c3lr_linear_deployrecal_a2r,5,2,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,4.0,2.0,8.0,8.0,0.9999999968122917,0.9999999974021149,1.0,0.9999999994101768,5.503808965847201,5.446681134139727,0.06151024324606791,0.11377936832966284,False,False
natops,1,c3lr_linear_deployrecal_a2r,5,3,8,,,,,,,,,,bipolar_exp_relative_distance_over_median_minus_min,,4.0,3.0,8.0,8.0,0.999999997384025,0.9999999972537371,1.0,1.000000000130288,5.081156217535813,5.788275376545725,0.10217466546661846,0.34549406998747667,False,False
