dataset,seed,status,fail_reason,requested_k_dir,effective_k_dir,num_classes,latent_dim,train_size,aug_total_count,algo,model,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1
handwriting,1,success,,10,10,26,6,120,120,lraes,patchtst,0.20625069350792796,0.19622401140172707,-0.01002668210620089,-4.861402923919165,100,23,0.16666666666666666,0.1763888888888889
handwriting,2,success,,10,10,26,6,120,120,lraes,patchtst,0.21244256833282177,0.21551437956497282,0.003071811232151056,1.4459483380893263,65,24,0.3032407407407407,0.21888528138528138
handwriting,3,success,,10,10,26,6,120,120,lraes,patchtst,0.20077025733303494,0.20619423261427391,0.005423975281238974,2.7015817241594897,37,26,0.2333333333333333,0.18611111111111112
