dataset,seed,terminal,same_backbone_no_shaping_test_macro_f1,mean_centered_test_macro_f1,c0_unweighted_a2r_test_macro_f1,c0_response_vs_margin_correlation,c0_template_mean_direction_cosine,c0_geometry_coupling_abs_mean,c3lr_r1_global_a2r_test_macro_f1,c3lr_r1_global_a2r_delta_vs_c0,c3lr_r1_global_a2r_response_vs_margin_correlation,c3lr_r1_global_a2r_template_mean_direction_cosine,c3lr_r1_global_a2r_geometry_coupling_abs_mean,c3lr_r1_global_a2r_template_count,c3lr_r1_global_a2r_delta_margin,c3lr_r1_global_a2r_margin_gain_per_unit_distortion,b3_r1_continuous_geom_test_macro_f1,b3_r1_continuous_geom_delta_vs_c0,b3_r1_continuous_geom_response_vs_margin_correlation,b3_r1_continuous_geom_template_mean_direction_cosine,b3_r1_continuous_geom_geometry_coupling_abs_mean,b3_r1_continuous_geom_template_count,b3_r1_continuous_geom_delta_margin,b3_r1_continuous_geom_margin_gain_per_unit_distortion,c3lr_r4_global_a2r_test_macro_f1,c3lr_r4_global_a2r_delta_vs_c0,c3lr_r4_global_a2r_response_vs_margin_correlation,c3lr_r4_global_a2r_template_mean_direction_cosine,c3lr_r4_global_a2r_geometry_coupling_abs_mean,c3lr_r4_global_a2r_template_count,c3lr_r4_global_a2r_delta_margin,c3lr_r4_global_a2r_margin_gain_per_unit_distortion,b3_r4_continuous_geom_test_macro_f1,b3_r4_continuous_geom_delta_vs_c0,b3_r4_continuous_geom_response_vs_margin_correlation,b3_r4_continuous_geom_template_mean_direction_cosine,b3_r4_continuous_geom_geometry_coupling_abs_mean,b3_r4_continuous_geom_template_count,b3_r4_continuous_geom_delta_margin,b3_r4_continuous_geom_margin_gain_per_unit_distortion
selfregulationscp1,1,dynamic_minirocket,0.6348324609194174,0.6317000284602978,0.6348324609194174,0.2953404678536879,-0.02122246359049118,0.0,0.6417880330923809,0.006955572172963498,0.14857748405173224,0.0,0.0,1,-1.3365329078847063e-05,-0.00017482915653860723,0.6449244368406045,0.010091975921187157,0.14857748405173224,0.0,0.4345957744326293,1,-3.341994161626567e-05,-0.0004262168549104224,0.6379621708963026,0.00312970997688522,0.1933175051085022,2.7755575615628914e-17,0.0,4,-3.6575697567797424e-05,-0.0004833967826027917,0.641089373847892,0.006256912928474634,0.1933175051085022,2.7755575615628914e-17,0.6110959729094086,4,-7.692147425797553e-05,-0.0010395724742663273
