anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,basis_rank_count,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,alignment_challenge,entropy_challenge,alignment_norm,entropy_norm,challenge_score,fidelity_score,hard_positive_score,is_valid_candidate
0,0,natops_train_38,3,0.2670450300757853,0.2670450300757853,0.9999999999989999,5.4995897351867225,10,0.00046578180329313705,1.9810363900551093,1.6288605231179307,0.9310754722483189,0.09715701639652252,0.0,0.5111613273620605,0.5055555701255798,-0.005605757236480713,0.45142149180173874,0.0,0.11285762902791958,0.0,0.0790003403195437,0.13792621785120163,0.010896218149221554,1
0,1,natops_train_38,3,0.14874134939684777,0.14874134939684777,0.9999999999989999,5.4995897351867225,10,0.00044836555771603817,1.9690388864405572,1.2325831047392488,0.43465282734434657,0.050356291234493256,0.0,0.5111613273620605,0.508729100227356,-0.00243222713470459,0.47482185438275337,0.0,0.29955743598202994,0.0,0.20969020518742096,0.1395909545220444,0.029270855896006163,1
0,2,natops_train_38,3,0.28178628825142804,0.28178628825142804,0.9999999999989999,5.4995897351867225,10,0.0004899907269804618,1.977804452165952,2.149144599894412,1.4540838519118529,0.12544745206832886,0.0,0.5111613273620605,0.49958091974258423,-0.011580407619476318,0.43727627396583557,0.0,0.0,0.0,0.0,0.13837270794606238,0.0,1
0,3,natops_train_38,3,0.21284123070328864,0.21284123070328864,0.9999999999989999,5.4995897351867225,10,0.0004491258711637813,1.969418511225097,1.4940137574920556,0.6998175843236819,-0.1252262145280838,1.0,0.5111613273620605,0.5165815353393555,0.005420207977294922,0.5626131072640419,0.005420207977294922,1.0,1.0,1.0,0.13953797239331117,0.13953797239317162,1
1,0,natops_train_155,1,0.11470654478740183,0.11470654478740183,0.9999999999989999,3.661274929064384,10,0.00044221699472723905,4.404262834302896,1.2932642088166808,0.39460605621691436,-0.025722496211528778,1.0,1.0998148918151855,1.1051630973815918,0.00534820556640625,0.5128612481057644,0.00534820556640625,0.2254594476119152,0.0,0.15782161332834063,0.012225115029457452,0.00192938737707159,1
1,1,natops_train_155,1,0.2633591476619785,0.2633591476619785,0.9999999999989999,3.661274929064384,10,0.00046833968784829223,4.418392720038826,1.6810532933491684,0.9183896312355712,-0.015445001423358917,1.0,1.0998148918151855,1.10825777053833,0.008442878723144531,0.5077225007116795,0.008442878723144531,0.0,0.28143972246313964,0.0844319167389419,0.012053590217764702,0.001017707725670616,1
1,2,natops_train_155,1,0.17657364960931046,0.17657364960931046,0.9999999999989999,3.661274929064384,10,0.0004512056586142658,4.4227563247884625,1.3103974322094054,0.4966985846851618,-0.029377346858382225,1.0,1.0998148918151855,1.107700228691101,0.007885336875915527,0.5146886734291911,0.007885336875915527,0.3056366332906797,0.230735039028621,0.2831661550120621,0.012001107703990285,0.003398307524421167,1
1,3,natops_train_155,1,0.27427126957718306,0.27427126957718306,0.9999999999989999,3.661274929064384,10,0.00046998397319303483,4.418772093151965,2.1429375993598887,1.225602160446444,-0.061029672622680664,1.0,1.0998148918151855,1.1161589622497559,0.016344070434570312,0.5305148363113403,0.016344070434570312,1.0,1.0,1.0,0.012049018277009816,0.012049018276997767,1
2,0,natops_train_75,1,0.20781737388809718,0.20781737388809718,0.9999999999989999,4.735889442636683,10,0.000450850912950594,4.75473223099372,1.4456976562373458,0.6361268115162187,-0.06432665139436722,1.0,0.40441012382507324,0.40905511379241943,0.004644989967346191,0.5321633256971836,0.004644989967346191,1.0,1.0,1.0,0.008610850103379447,0.008610850103370836,1
2,1,natops_train_75,1,0.14259752766663067,0.14259752766663067,0.9999999999989999,4.735889442636683,10,0.0004451172041888665,4.757745819699876,1.241525919437379,0.38734595855463927,-0.032942961901426315,1.0,0.40441012382507324,0.40534618496894836,0.0009360611438751221,0.5164714809507132,0.0009360611438751221,0.695674683792461,0.2015205954061337,0.5474284572765628,0.008584939604160725,0.004699640243313471,1
2,2,natops_train_75,1,0.19330892194668317,0.19330892194668317,0.9999999999989999,4.735889442636683,10,0.00045830188498078493,4.7635905422100455,1.5701737093495827,0.7616444454117206,0.03879881277680397,0.0,0.40441012382507324,0.40137529373168945,-0.003034830093383789,0.480600593611598,0.0,0.0,0.0,0.0,0.008534909363268003,0.0,1
2,3,natops_train_75,1,0.16752866268514416,0.16752866268514416,0.9999999999989999,4.735889442636683,10,0.0004494722227348644,4.758311807399418,1.344933254473183,0.5095833396110659,-0.04982549697160721,1.0,0.40441012382507324,0.40739142894744873,0.0029813051223754883,0.5249127484858036,0.0029813051223754883,0.8593833779143967,0.6418324137046068,0.7941180886514597,0.008580082008742756,0.006813598325248761,1
3,0,natops_train_85,1,0.2542493289344233,0.2542493289344233,0.9999999999989999,5.064445540160946,10,0.0004664254626549635,4.400533448188094,1.66860323375706,0.8958069469062566,0.05986998975276947,0.0,0.44401586055755615,0.41681206226348877,-0.027203798294067383,0.47006500512361526,0.0,0.0,0.0,0.0,0.01227079232489466,0.0,1
3,1,natops_train_85,1,0.26694121317012975,0.26694121317012975,0.9999999999989999,5.064445540160946,10,0.00045368998157189545,4.4012766360877835,1.484296589842743,0.7893044651751291,0.01004787813872099,0.0,0.44401586055755615,0.44107410311698914,-0.0029417574405670166,0.4949760609306395,0.0,0.7233170904537845,0.0,0.5063219633176491,0.01226167620843251,0.006208355971412647,1
3,2,natops_train_85,1,0.2688959687486439,0.2688959687486439,0.9999999999989999,5.064445540160946,10,0.00044865625402896526,4.401039678172535,1.5538381986127872,0.7633608917740786,-0.009010052308440208,1.0,0.44401586055755615,0.4460832476615906,0.002067387104034424,0.5045050261542201,0.002067387104034424,1.0,1.0,1.0,0.012264582053932261,0.012264582053919995,1
3,3,natops_train_85,1,0.3096428286345142,0.3096428286345142,0.9999999999989999,5.064445540160946,10,0.00048359131231191755,4.418085126742685,2.078513367089987,1.3567437237834343,0.01961146481335163,0.0,0.44401586055755615,0.4343418776988983,-0.009673982858657837,0.4901942675933242,0.0,0.5844730016808415,0.0,0.409131101176589,0.012057298391585577,0.00493301576815919,1
4,0,natops_train_103,0,0.22877532032901018,0.22877532032901018,0.9999999999989999,4.7477800490064865,10,0.0004557869979472866,4.336783233564056,1.49976198924484,0.7059098393753551,-0.13870178163051605,1.0,0.5251441597938538,0.538776159286499,0.013631999492645264,0.569350890815258,0.013631999492645264,1.0,0.9502179160659606,0.9850653748197882,0.013078531190484143,0.012883208229233669,1
4,1,natops_train_103,0,0.20674874064861418,0.20674874064861418,0.9999999999989999,4.7477800490064865,10,0.00044979359117303726,4.330830817754362,1.5953446717600306,0.8191577958984316,0.08375805616378784,0.0,0.5251441597938538,0.5145074129104614,-0.010636746883392334,0.4581209719181061,0.0,0.0,0.0,0.0,0.013156612201088727,0.0,1
4,2,natops_train_103,0,0.1417728950911414,0.1417728950911414,0.9999999999989999,4.7477800490064865,10,0.00044630419272500443,4.3329022178288525,1.2897861337583323,0.5123622474421597,0.01856277883052826,0.0,0.5251441597938538,0.5241588950157166,-0.000985264778137207,0.49071861058473587,0.0,0.2930653819569085,0.0,0.20514576736983595,0.013129387799643245,0.002693438335251282,1
4,3,natops_train_103,0,0.20441662143217942,0.20441662143217942,0.9999999999989999,4.7477800490064865,10,0.00046023143097804873,4.335421365382372,1.5148588059704184,0.7538994975078159,-0.1090288907289505,1.0,0.5251441597938538,0.5394903421401978,0.014346182346343994,0.5545144453644753,0.014346182346343994,0.8666146159424858,1.0,0.9066302311597401,0.013096354559760652,0.011873550961853841,1
5,0,natops_train_72,3,0.22860016628566812,0.22860016628566812,0.9999999999989999,6.1606742645887556,10,0.00045889574374907623,1.2992791769437677,1.5001613702390195,0.764433868256799,0.030571777373552322,0.0,0.47815993428230286,0.47595474123954773,-0.002205193042755127,0.48471411131322384,0.0,0.6453869617547361,0.0,0.4517708732283152,0.27272831105283835,0.12321070723830113,1
5,1,natops_train_72,3,0.23651460942839722,0.23651460942839722,0.9999999999989999,6.1606742645887556,10,0.00045024340315750013,1.3033617910606485,1.4563403742110983,0.7499572086180007,0.07639952749013901,0.0,0.47815993428230286,0.4708564877510071,-0.007303446531295776,0.4618002362549305,0.0,0.0,0.0,0.0,0.2716171363921359,0.0,1
5,2,natops_train_72,3,0.1732766262840273,0.1732766262840273,0.9999999999989999,6.1606742645887556,10,0.00044312513108506793,1.306128202966421,1.278201788639204,0.5238438004862295,0.0053913528099656105,0.0,0.47815993428230286,0.47737738490104675,-0.0007825493812561035,0.4973043235950172,0.0,1.0,0.0,0.7,0.270866769902153,0.18960673893131746,1
5,3,natops_train_72,3,0.22337217305737778,0.22337217305737778,0.9999999999989999,6.1606742645887556,10,0.00046031362291992615,1.3095618619908176,1.4453964404593382,0.6995224496715917,0.03729940205812454,0.0,0.47815993428230286,0.47384369373321533,-0.004316240549087524,0.48135029897093773,0.0,0.5506425930271355,0.0,0.3854498151189948,0.26993830070880354,0.10404766810163989,1
6,0,natops_train_31,4,0.18105674176135886,0.18105674176135886,0.9999999999989999,6.548500007556777,10,0.0004418328207888969,1.0572879447975905,1.2389127087803784,0.44358057331251544,-0.09994710981845856,1.0,0.9297646284103394,0.9409147500991821,0.011150121688842773,0.5499735549092293,0.011150121688842773,1.0,1.0,1.0,0.3473966928988993,0.34739669289855185,1
6,1,natops_train_31,4,0.20909849416594978,0.20909849416594978,0.9999999999989999,6.548500007556777,10,0.000453478891811534,1.0625245379833,1.4014672479900112,0.6839777831386685,0.11111126840114594,0.0,0.9297646284103394,0.9111098051071167,-0.018654823303222656,0.44444436579942703,0.0,0.24594732077332004,0.0,0.17216312454132401,0.3455822725809006,0.05949652383355987,1
6,2,natops_train_31,4,0.2457914019523299,0.2457914019523299,0.9999999999989999,6.548500007556777,10,0.000453079489207201,1.0523723608253535,1.3852438541110474,0.7244759197863191,-0.08731735497713089,1.0,0.9297646284103394,0.9402646422386169,0.010500013828277588,0.5436586774885654,0.010500013828277588,0.9548774109020675,0.9416949986101311,0.9509226872144866,0.3491085544671955,0.3319752447431785,1
