anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,basis_rank_count,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,alignment_challenge,entropy_challenge,alignment_norm,entropy_norm,challenge_score,fidelity_score,hard_positive_score,is_valid_candidate,selected_rank
0,3,atrialfibrillation_train_1,0,0.0762148609104394,0.0762148609104394,0.9999999999989999,0.4929764715196597,3,0.00011919843477611265,0.026940302037702635,1.006955117402941,0.07408841709665635,-0.18466058373451233,1.0,1.097090721130371,1.097116231918335,2.5510787963867188e-05,0.5923302918672562,2.5510787963867188e-05,1.0,1.0,1.0,0.9734193509415248,0.9734193509405512,1,1
1,1,atrialfibrillation_train_14,2,0.07212925791194096,0.07212925791194096,0.9999999999989999,1.3721764948427948,3,0.0001346336716505619,0.12469035856803184,1.02489637827644,0.0756573233023221,-0.1716921627521515,1.0,1.0980674028396606,1.0980644226074219,-2.9802322387695312e-06,0.5858460813760757,0.0,1.0,0.0,0.7,0.8827702024995241,0.6179391417490487,1,1
2,2,atrialfibrillation_train_0,0,0.18121955193799427,0.18121955193799427,0.9999999999989999,0.5023120398147947,3,0.0001088122969492255,0.023345686555903678,1.025367980068268,0.17124322673927717,-0.08976151049137115,1.0,1.09588623046875,1.0959887504577637,0.00010251998901367188,0.5448807552456856,0.00010251998901367188,0.77047332109424,1.0,0.8393313247659681,0.97692471565536,0.8199635157868099,1,1
3,1,atrialfibrillation_train_2,0,0.07820913997404237,0.07820913997404237,0.9999999999989999,1.1526897026553438,3,0.00013605665074729805,0.005487011074445458,1.0115950401135236,0.0815177465350804,-0.004116856958717108,1.0,1.0764639377593994,1.076461911201477,-2.0265579223632812e-06,0.5020584284793586,0.0,1.0,0.0,0.7,0.9945280150753747,0.6961696105520659,1,1
4,3,atrialfibrillation_train_12,2,0.10531800886535281,0.10531800886535281,0.9999999999989999,1.1926839542108387,3,0.00011791838338644847,0.0021542571100056523,1.0400659385027204,0.1008912907413431,-0.029146604239940643,1.0,1.0968080759048462,1.096816062927246,7.987022399902344e-06,0.5145733021199703,7.987022399902344e-06,1.0,0.1976401179941003,0.7592920353982301,0.9978480616364849,0.7576580857373874,1,1
5,0,atrialfibrillation_train_7,1,0.10747779473278751,0.10747779473278751,0.9999999999989999,0.8700947984730791,3,0.0001170812165417563,0.028236633032600447,1.0347538445219853,0.10396260837282627,-0.12170184403657913,1.0,1.0977712869644165,1.097782850265503,1.1563301086425781e-05,0.5608509220182896,1.1563301086425781e-05,1.0,1.0,1.0,0.9721582948155348,0.9721582948145626,1,1
6,3,atrialfibrillation_train_11,2,0.18121620552069523,0.18121620552069523,0.9999999999989999,0.6058605899977758,3,0.00014603987890383354,0.014221899966405103,1.071901944964096,0.19891597070055048,-0.013496184721589088,1.0,1.0964882373809814,1.0964707136154175,-1.7523765563964844e-05,0.5067480923607945,0.0,1.0,0.0,0.7,0.9858787535266441,0.6901151274679607,1,1
7,2,atrialfibrillation_train_5,1,0.051696535341900496,0.051696535341900496,0.9999999999989999,0.4929764715196597,3,0.00013272208522575036,0.03682921900691817,1.027410272200708,0.06285004983644422,-0.13737615942955017,1.0,1.097576379776001,1.097578525543213,2.1457672119140625e-06,0.5686880797147751,2.1457672119140625e-06,1.0,0.2535211267605634,0.776056338028169,0.963840726970618,0.747994705014478,1,1
8,0,atrialfibrillation_train_4,0,0.01866613950430572,0.01866613950430572,0.9999999999989999,0.529409981883341,3,0.00012525841845580435,0.017813153114403707,1.002499297902416,0.018706297439797546,-0.1766667664051056,1.0,1.09664785861969,1.0966604948043823,1.2636184692382812e-05,0.5883333832025528,1.2636184692382812e-05,1.0,1.0,1.0,0.9823445632339033,0.9823445632329209,1,1
9,1,atrialfibrillation_train_13,2,0.08665529395551638,0.08665529395551638,0.9999999999989999,3.6649452583733537,3,0.00012163892379833315,0.0074229842246018715,1.0623726298257572,0.09852880283935399,-0.399725079536438,1.0,1.0978394746780396,1.0977771282196045,-6.23464584350586e-05,0.699862539768219,0.0,1.0,0.0,0.7,0.9926044980805155,0.6948231486556659,1,1
10,3,atrialfibrillation_train_9,1,0.06501324449826955,0.06501324449826955,0.9999999999989999,0.4948631350834936,3,0.00013267126185504682,0.025813934129926656,1.0448131689889628,0.07962775349012849,-0.08227264881134033,1.0,1.097144365310669,1.0971426963806152,-1.6689300537109375e-06,0.5411363244056702,0.0,1.0,0.0,0.7,0.9745163969819745,0.6821614778866998,1,1
11,2,atrialfibrillation_train_8,1,0.05256269021205077,0.05256269021205077,0.9999999999989999,1.1526897026553438,3,0.0001225839783290419,0.013361589858050069,1.0351140438380373,0.06438481949294882,-0.09423337131738663,1.0,1.0969940423965454,1.0969715118408203,-2.2530555725097656e-05,0.5471166856586933,0.0,1.0,0.0,0.7,0.9867272799295012,0.69070909594996,1,1
