dataset,seed,status,fail_reason,requested_k_dir,effective_k_dir,num_classes,latent_dim,train_size,aug_total_count,algo,model,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1
ering,1,success,,10,10,6,10,24,24,lraes,resnet1d,0.5018110516970081,0.7970426764850501,0.295231624788042,58.83321320971796,27,30,0.611111111111111,0.7777777777777778
ering,2,success,,10,10,6,10,24,24,lraes,resnet1d,0.22385569805025543,0.838843325793805,0.6149876277435496,274.7249046484315,13,30,0.3611111111111111,0.7777777777777778
ering,3,success,,10,10,6,10,24,24,lraes,resnet1d,0.35352437417654814,0.829700609557956,0.47617623538140785,134.69399438060069,14,30,0.39999999999999997,0.5555555555555555
