dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss
natops,1,success,lraes,resnet1d,gcg_acl,0.8890426513377333,0.9382222964426755,0.049179645104942216,0.9188836648350232,0.00045060446418020476,2.9123368234553126,1.3903764039164983,0.5947914185755745,0.9999999999989999,5.820767181549379,0.0034673638231955315,0.4913194444444444,19,20,10,5.531752554187312,0.9458874458874459,0.972027972027972,0.9428571428571427,144,144,576,0.1445910504917135,0.1511304586637626,0.19281267871459326,2.957653204600016
natops,2,success,lraes,resnet1d,gcg_acl,0.8623619393889546,0.9416824794433903,0.07932054005443578,0.798086755731486,0.00045332492856520277,2.91417988890496,1.4771256658793308,0.6837582070303433,0.9999999999989999,5.736280706282663,-0.0016776935392246945,0.5121527777777778,15,20,10,9.198055622977106,0.9442501942501943,1.0,0.9181818181818183,144,144,576,0.14425240145863727,0.14959181998125637,0.10779709120591481,2.69201668103536
natops,3,success,lraes,resnet1d,gcg_acl,0.9444320850327524,0.9433461909353905,-0.001085894097361928,0.8929878907350042,0.0004536118017854411,2.921055650896941,1.4823978201780486,0.6958294647627865,0.9999999999989999,5.643837031040933,-0.003855490294679637,0.5138888888888888,20,20,10,-0.11497851455838194,0.9442501942501943,0.972027972027972,0.9186091686091687,144,144,576,0.14637223428930607,0.1511441220469677,0.05540912598371506,2.5900859435399375
