anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
0,atrialfibrillation_train_0,0,0,2,1.0,0.1,0.1,1.0,0.2829412247002486,0.99999999999,0.565882449401063,zpia,zpia_telm2,0.00013472846234644043,0.02450138773719252,1.0739347989522696,0.12273673405747862,-1.0299789905548096,0.2630881773060251
3,atrialfibrillation_train_1,0,0,3,-1.0,0.1,0.1,0.9999999403953552,0.24743158221250625,0.99999999999,0.49486313492936423,zpia,zpia_telm2,0.0001188796471616304,0.02668574584884096,1.0437061964562566,0.09658971577761873,-1.42417573928833,0.1940077939503219
5,atrialfibrillation_train_10,2,0,5,1.0,0.1,0.1,1.0,0.6513144797578012,0.99999999999,1.3026289595169052,zpia,zpia_telm2,0.00013605763812640773,0.0972350667141808,1.0814386004864585,0.13803526061939153,2.105522871017456,0.8914388148721746
11,atrialfibrillation_train_11,2,0,2,1.0,0.1,0.1,1.0,0.3029302949274423,0.99999999999,0.6058605898554905,zpia,zpia_telm2,0.00013456857079536844,0.014041874128188624,1.066566626635692,0.11379848568839222,-0.29824337363243103,0.4259869611558312
1,atrialfibrillation_train_12,2,0,9,1.0,0.1,0.1,1.0,0.6530044843337336,0.99999999999,1.3060089686687733,zpia,zpia_telm2,0.00013510972301708453,0.002200069299661606,1.0595624216704138,0.10950991935120054,1.2799367904663086,0.7824390165699455
4,atrialfibrillation_train_14,2,0,4,1.0,0.1,0.1,1.0,0.7529377347602514,0.99999999999,1.5058754695220087,zpia,zpia_telm2,0.00013332382662537725,0.12263167773364478,1.1446760157415308,0.1990894169983157,1.721702218055725,0.8483479628701817
7,atrialfibrillation_train_3,0,0,3,-1.0,0.1,0.1,0.9999999403953552,0.40882219915952145,0.99999999999,0.8176443495844566,zpia,zpia_telm2,0.0001188586302833672,0.005600679217801031,1.043503689875649,0.09657554898023939,-1.7684640884399414,0.14573343853455503
2,atrialfibrillation_train_4,0,0,4,1.0,0.1,0.1,1.0,0.2647049908588184,0.99999999999,0.5294099817181662,zpia,zpia_telm2,0.00013203804323365433,0.017752917929026064,1.1098966145092246,0.1541988022552242,-1.2563080787658691,0.22161009055324388
10,atrialfibrillation_train_6,1,0,6,-1.0,0.1,0.1,1.0,0.3977408563020718,0.99999999999,0.7954817126049392,zpia,zpia_telm2,0.00012102589576749417,0.010543619935435507,1.0647553009218154,0.10400605303834105,-0.7531295418739319,0.3201397720391389
6,atrialfibrillation_train_7,1,0,1,1.0,0.1,0.1,1.0,0.435047399206933,0.99999999999,0.8700947984147362,zpia,zpia_telm2,0.00013704083288923268,0.028844468793525858,1.1276735911702134,0.1937109519443471,-1.2171868085861206,0.22843189888019044
8,atrialfibrillation_train_8,1,0,5,1.0,0.1,0.1,1.0,0.4184707061410673,0.99999999999,0.8369414122829716,zpia,zpia_telm2,0.00013584448461683772,0.013503332800262904,1.0727816374057337,0.12761469615689677,-0.7162105441093445,0.32822799212374193
9,atrialfibrillation_train_9,1,0,8,1.0,0.1,0.1,1.0,0.24743156746443468,0.99999999999,0.49486313492936423,zpia,zpia_telm2,0.0001351170873567875,0.025418486004468638,1.0599276247310192,0.10992958714684035,0.8127120137214661,0.6926871166944016
