dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,arm,job_status,physical_gpu_id,aug_loss_weight,aug_weight_mode,batch_size,command,disable_safe_step,duration_sec,end_time,epochs,eta_safe,fail_reason,feedback_margin_temperature,git_commit_sha,git_is_dirty,job_id,k_dir,loader_seed_rule,lr,multiplier,onthefly_aug,osf_alpha,osf_beta,osf_kappa,out_root,patience,pia_gamma,results_path,returncode,router_min_prob,router_reward,router_smoothing,router_temperature,seeds,start_time,tau_max,tau_min,tau_warmup_ratio,val_ratio,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean,router_p_lraes_final,router_p_zpia_final,router_reward_lraes_last,router_reward_zpia_last,adaptive_best_engine_final,effective_k_dir_lraes,effective_k_dir_zpia,feedback_weight_mean_lraes,feedback_weight_mean_zpia,last_weighted_aug_ce_loss_lraes,last_weighted_aug_ce_loss_zpia,last_aug_margin_mean_lraes,last_aug_margin_mean_zpia,adaptive_engine_sources,osf_structure_overflow_rate,osf_alpha_eff_mean,osf_risk_scale_mean,osf_risk_zero_perp_rate,osf_risk_clipped_rate,f1,baseline_source_count,baseline_drift_span,baseline_drift_flag,source_arms,utilization_mode,core_training_mode,aug_train_ratio,spectral_osf_rho,spectral_k_eff,spectral_rank_raw,spectral_energy_ratio_eff,spectral_basis_orth_error,spectral_rank_deficient,spectral_proj_norm_ratio_mean,spectral_perp_norm_ratio_mean,spectral_zero_perp_rate,spectral_risk_clipped_rate,spectral_risk_scale_mean,spectral_structure_overflow_rate,spectral_alpha_eff_mean
handmovementdirection,3,success,lraes,resnet1d,mba_feedback,0.1875628456510809,0.1426784125059653,-0.0448844331451155,-23.930330689417232,15.0,15.0,0.3456896551724138,0.3192810457516339,0.000285395791577,1.1148273745699609e-07,1.0797204879244569,0.1427842366506624,0.9999999999899998,1.0034452843727362,0.0,0.0,1280.0,1280.0,10,10,lraes,mba_feedback_lraes,success,0,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handmovementdirection --model resnet1d --pipeline mba_feedback --algo lraes --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handmovementdirection --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3",False,15.045263290405272,2026-04-23T20:18:30.273055+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,25,10,same_as_experiment_seed,0.001,10,True,,,,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handmovementdirection,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handmovementdirection/handmovementdirection_results.csv,0,,,,,"1,2,3",2026-04-23T20:18:15.224009+00:00,2.0,0.1,0.3,0.2,0.535079901618883,0.0885067133432085,0.0561555419117212,0.0229114014655351,3.847293257713318,,,,,,,,,,,,,,,,,,,,0.1426784125059653,1,,False,mba_feedback_lraes,,,,,,,,,,,,,,,,
handmovementdirection,1,success,adaptive,resnet1d,mba_feedback,0.2384428967090257,0.3555474095796676,0.1171045128706418,49.11216285942994,21.0,30.0,0.5395413410119293,0.4012820512820512,0.0002857515468081,1.1123663443597117e-07,1.0922316190445382,0.1635390530470316,0.2311367015023523,0.9899009169526736,0.0,0.0,1280.0,1280.0,10,10,orthogonal_fusion,rc4_osf,success,1,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handmovementdirection --model resnet1d --pipeline mba_feedback --algo adaptive --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handmovementdirection --direction-bank-source orthogonal_fusion --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3 --osf-alpha 1.0 --osf-beta 0.5 --osf-kappa 1.0",False,20.616131067276,2026-04-23T20:18:35.891878+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,26,10,same_as_experiment_seed,0.001,10,True,1.0,0.5,1.0,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handmovementdirection,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handmovementdirection/handmovementdirection_results.csv,0,0.1,feedback_weight,0.5,0.05,"1,2,3",2026-04-23T20:18:15.271894+00:00,2.0,0.1,0.3,0.2,0.3590792797020791,0.2044048315986392,0.0055408885236829,0.0005864953564014,6.110697269439697,1.0,0.0,0.8944698520829701,0.0,lraes,10.0,0.0,0.3590792797020791,0.0,0.0005864953564014,0.0,6.110697269439697,0.0,"lraes,zpia_telm2",0.0,1.0,1.0,0.0,0.0,0.3555474095796676,1,,False,rc4_osf,,,,,,,,,,,,,,,,
handmovementdirection,2,success,adaptive,resnet1d,mba_feedback,0.2030680813439434,0.1550684361766485,-0.0479996451672949,-23.637206405072536,17.0,16.0,0.3214285714285714,0.3429487179487179,0.000285660609452,1.1118883888419869e-07,1.0921234697490196,0.163242316366634,0.2321258979340951,0.987985101412486,0.0,0.0,1280.0,1280.0,10,10,orthogonal_fusion,rc4_osf,success,1,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handmovementdirection --model resnet1d --pipeline mba_feedback --algo adaptive --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handmovementdirection --direction-bank-source orthogonal_fusion --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3 --osf-alpha 1.0 --osf-beta 0.5 --osf-kappa 1.0",False,20.616131067276,2026-04-23T20:18:35.891878+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,26,10,same_as_experiment_seed,0.001,10,True,1.0,0.5,1.0,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handmovementdirection,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handmovementdirection/handmovementdirection_results.csv,0,0.1,feedback_weight,0.5,0.05,"1,2,3",2026-04-23T20:18:15.271894+00:00,2.0,0.1,0.3,0.2,0.5297694186738227,0.0958668135661956,0.0420519523322582,0.0165745122358202,3.994950771331787,1.0,0.0,0.609125107655835,0.0,lraes,10.0,0.0,0.5297694186738227,0.0,0.0165745122358202,0.0,3.994950771331787,0.0,"lraes,zpia_telm2",0.0,1.0,1.0,0.0,0.0,0.1550684361766485,1,,False,rc4_osf,,,,,,,,,,,,,,,,
handmovementdirection,3,success,adaptive,resnet1d,mba_feedback,0.1875628456510809,0.1699829591018444,-0.0175798865492365,-9.372792951300733,15.0,15.0,0.3456896551724138,0.3192810457516339,0.000285647745902,1.11480294119938e-07,1.0966966751208536,0.1653265189614826,0.2277817931850453,1.0034452843727364,0.0,0.0,1280.0,1280.0,10,10,orthogonal_fusion,rc4_osf,success,1,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handmovementdirection --model resnet1d --pipeline mba_feedback --algo adaptive --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handmovementdirection --direction-bank-source orthogonal_fusion --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3 --osf-alpha 1.0 --osf-beta 0.5 --osf-kappa 1.0",False,20.616131067276,2026-04-23T20:18:35.891878+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,26,10,same_as_experiment_seed,0.001,10,True,1.0,0.5,1.0,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handmovementdirection,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handmovementdirection/handmovementdirection_results.csv,0,0.1,feedback_weight,0.5,0.05,"1,2,3",2026-04-23T20:18:15.271894+00:00,2.0,0.1,0.3,0.2,0.5366521311147759,0.0870696311291185,0.0571182370185852,0.0234891418367624,3.808769941329956,1.0,0.0,0.5880841689780427,0.0,lraes,10.0,0.0,0.5366521311147759,0.0,0.0234891418367624,0.0,3.808769941329956,0.0,"lraes,zpia_telm2",0.0,1.0,1.0,0.0,0.0,0.1699829591018444,1,,False,rc4_osf,,,,,,,,,,,,,,,,
handwriting,1,success,lraes,resnet1d,act,0.382737297846506,0.4853124234668824,0.1025751256203764,26.80039269679975,30.0,19.0,0.3055555555555555,0.408,0.0001569624141293,0.0003237290399784,1.0772501604973046,0.1139994734910462,0.8510652869760541,0.2429830989517447,0.0,0.0,1200.0,1200.0,10,10,lraes,mba_core_lraes,success,2,1.0,none,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handwriting --model resnet1d --pipeline act --algo lraes --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_core_lraes/handwriting",False,15.020992517471312,2026-04-23T20:18:33.836155+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,27,10,same_as_experiment_seed,0.001,10,False,,,,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_core_lraes/handwriting,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_core_lraes/handwriting/handwriting_results.csv,0,,,,,"1,2,3",2026-04-23T20:18:18.812392+00:00,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.4853124234668824,1,,False,mba_core_lraes,,,,,,,,,,,,,,,,
handwriting,2,success,lraes,resnet1d,act,0.4136709560472157,0.4668966054579752,0.0532256494107595,12.866660268511614,30.0,16.0,0.3402777777777777,0.5041666666666665,0.0001567048548079,0.0003196908910704,1.081395611528977,0.1185852231655879,0.8748595269624165,0.2591882417685239,0.0,0.0,1200.0,1200.0,10,10,lraes,mba_core_lraes,success,2,1.0,none,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handwriting --model resnet1d --pipeline act --algo lraes --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_core_lraes/handwriting",False,15.020992517471312,2026-04-23T20:18:33.836155+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,27,10,same_as_experiment_seed,0.001,10,False,,,,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_core_lraes/handwriting,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_core_lraes/handwriting/handwriting_results.csv,0,,,,,"1,2,3",2026-04-23T20:18:18.812392+00:00,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.4668966054579752,1,,False,mba_core_lraes,,,,,,,,,,,,,,,,
handwriting,3,success,lraes,resnet1d,act,0.4038917991696072,0.4476110230660742,0.0437192238964669,10.82448644955562,30.0,27.0,0.3305555555555555,0.3680555555555556,0.0001569367438886,0.0003247876794119,1.0824842534606278,0.1188688360039317,0.8676174642287511,0.2621793509247431,0.0,0.0,1200.0,1200.0,10,10,lraes,mba_core_lraes,success,2,1.0,none,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handwriting --model resnet1d --pipeline act --algo lraes --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_core_lraes/handwriting",False,15.020992517471312,2026-04-23T20:18:33.836155+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,27,10,same_as_experiment_seed,0.001,10,False,,,,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_core_lraes/handwriting,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_core_lraes/handwriting/handwriting_results.csv,0,,,,,"1,2,3",2026-04-23T20:18:18.812392+00:00,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.4476110230660742,1,,False,mba_core_lraes,,,,,,,,,,,,,,,,
handwriting,1,success,lraes,resnet1d,mba_feedback,0.382737297846506,0.4438248582965987,0.0610875604500926,15.960698064470662,30.0,30.0,0.3055555555555555,0.3972222222222222,0.0001568901885935,0.0003235528720563,1.0769412113215182,0.1137608062386151,0.8510652870847315,0.2429830989517447,0.0,0.0,1200.0,1200.0,10,10,lraes,mba_feedback_lraes,success,0,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handwriting --model resnet1d --pipeline mba_feedback --algo lraes --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handwriting --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3",False,16.469829082489014,2026-04-23T20:18:46.758413+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,28,10,same_as_experiment_seed,0.001,10,True,,,,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handwriting,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handwriting/handwriting_results.csv,0,,,,,"1,2,3",2026-04-23T20:18:30.278767+00:00,2.0,0.1,0.3,0.2,0.4966089447436388,0.1940005010874992,0.1299187168478965,0.0140192103572189,3.755549430847168,,,,,,,,,,,,,,,,,,,,0.4438248582965987,1,,False,mba_feedback_lraes,,,,,,,,,,,,,,,,
handwriting,2,success,lraes,resnet1d,mba_feedback,0.4136709560472157,0.415423365149762,0.0017524091025463,0.4236238133968691,30.0,30.0,0.3402777777777777,0.3625,0.000156875331485,0.0003198161788995,1.0809997250102477,0.118446599387108,0.8748595264285516,0.2591882417685239,0.0,0.0,1200.0,1200.0,10,10,lraes,mba_feedback_lraes,success,0,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handwriting --model resnet1d --pipeline mba_feedback --algo lraes --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handwriting --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3",False,16.469829082489014,2026-04-23T20:18:46.758413+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,28,10,same_as_experiment_seed,0.001,10,True,,,,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handwriting,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handwriting/handwriting_results.csv,0,,,,,"1,2,3",2026-04-23T20:18:30.278767+00:00,2.0,0.1,0.3,0.2,0.500596568902256,0.1936265316886224,0.1218253076076507,0.0151500105857849,3.827279329299927,,,,,,,,,,,,,,,,,,,,0.415423365149762,1,,False,mba_feedback_lraes,,,,,,,,,,,,,,,,
handwriting,3,success,lraes,resnet1d,mba_feedback,0.4038917991696072,0.3111904532717151,-0.0927013458978921,-22.95201911414516,30.0,30.0,0.3305555555555555,0.2716269841269841,0.0001568526660217,0.0003243618067779,1.082259819494014,0.1187080532931077,0.8676174638599188,0.2621793509247431,0.0,0.0,1200.0,1200.0,10,10,lraes,mba_feedback_lraes,success,0,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handwriting --model resnet1d --pipeline mba_feedback --algo lraes --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handwriting --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3",False,16.469829082489014,2026-04-23T20:18:46.758413+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,28,10,same_as_experiment_seed,0.001,10,True,,,,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handwriting,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/mba_feedback_lraes/handwriting/handwriting_results.csv,0,,,,,"1,2,3",2026-04-23T20:18:30.278767+00:00,2.0,0.1,0.3,0.2,0.5213900961408702,0.1888025798055418,0.1338177062571048,0.0165193560533225,3.691926121711731,,,,,,,,,,,,,,,,,,,,0.3111904532717151,1,,False,mba_feedback_lraes,,,,,,,,,,,,,,,,
handwriting,1,success,adaptive,resnet1d,mba_feedback,0.382737297846506,0.3580684632462864,-0.0246688346002196,-6.445368218266687,30.0,30.0,0.3055555555555555,0.3285714285714285,0.0001567244999041,0.0003233280070342,1.0753712609959831,0.1140850254753257,0.876404139920764,0.2429830989517447,0.0,0.0,1200.0,1200.0,10,10,orthogonal_fusion,rc4_osf,success,2,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handwriting --model resnet1d --pipeline mba_feedback --algo adaptive --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handwriting --direction-bank-source orthogonal_fusion --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3 --osf-alpha 1.0 --osf-beta 0.5 --osf-kappa 1.0",False,20.18242144584656,2026-04-23T20:18:54.029203+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,29,10,same_as_experiment_seed,0.001,10,True,1.0,0.5,1.0,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handwriting,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handwriting/handwriting_results.csv,0,0.1,feedback_weight,0.5,0.05,"1,2,3",2026-04-23T20:18:33.843030+00:00,2.0,0.1,0.3,0.2,0.4974821070830027,0.1949662418219616,0.1345695480704307,0.016237610951066,3.728967785835266,1.0,0.0,0.8793665476022983,0.0,lraes,10.0,0.0,0.4974821070830027,0.0,0.016237610951066,0.0,3.728967785835266,0.0,"lraes,zpia_telm2",0.0,0.999999932168706,0.5014420891446688,0.0,0.5833333333333334,0.3580684632462864,1,,False,rc4_osf,,,,,,,,,,,,,,,,
handwriting,2,success,adaptive,resnet1d,mba_feedback,0.4136709560472157,0.4815345118216947,0.067863555774479,16.405197990630803,30.0,30.0,0.3402777777777777,0.4083333333333334,0.0001569289603423,0.0003198807490692,1.0804848444264168,0.1185327500843136,0.8592915660045154,0.2591882417685238,0.0,0.0,1200.0,1200.0,10,10,orthogonal_fusion,rc4_osf,success,2,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handwriting --model resnet1d --pipeline mba_feedback --algo adaptive --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handwriting --direction-bank-source orthogonal_fusion --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3 --osf-alpha 1.0 --osf-beta 0.5 --osf-kappa 1.0",False,20.18242144584656,2026-04-23T20:18:54.029203+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,29,10,same_as_experiment_seed,0.001,10,True,1.0,0.5,1.0,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handwriting,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handwriting/handwriting_results.csv,0,0.1,feedback_weight,0.5,0.05,"1,2,3",2026-04-23T20:18:33.843030+00:00,2.0,0.1,0.3,0.2,0.5052286663286698,0.1920173901409074,0.131976343691349,0.0183600783348083,3.744264125823975,1.0,0.0,0.8612502251041083,0.0,lraes,10.0,0.0,0.5052286663286698,0.0,0.0183600783348083,0.0,3.744264125823975,0.0,"lraes,zpia_telm2",0.0,0.9999999458796868,0.5511054944066749,0.0,0.525,0.4815345118216947,1,,False,rc4_osf,,,,,,,,,,,,,,,,
handwriting,3,success,adaptive,resnet1d,mba_feedback,0.4038917991696072,0.3387180240839585,-0.0651737750856486,-16.136440275144036,30.0,30.0,0.3305555555555555,0.3583333333333333,0.0001563489424208,0.0003243115384551,1.0778939407494914,0.1169993448090636,0.8498167005904829,0.2621793509247431,0.0,0.0,1200.0,1200.0,10,10,orthogonal_fusion,rc4_osf,success,2,1.0,focal,64,"conda run -n pia python /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/run_act_pilot.py --dataset handwriting --model resnet1d --pipeline mba_feedback --algo adaptive --seeds 1,2,3 --epochs 30 --lr 0.001 --batch-size 64 --patience 10 --val-ratio 0.2 --k-dir 10 --pia-gamma 0.1 --multiplier 10 --device cuda:0 --out-root /home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handwriting --direction-bank-source orthogonal_fusion --onthefly-aug --aug-weight-mode focal --tau-max 2.0 --tau-min 0.1 --tau-warmup-ratio 0.3 --osf-alpha 1.0 --osf-beta 0.5 --osf-kappa 1.0",False,20.18242144584656,2026-04-23T20:18:54.029203+00:00,30,0.5,,1.0,6398745b2b99e05da92af8b7c824db90c09ab364,True,29,10,same_as_experiment_seed,0.001,10,True,1.0,0.5,1.0,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handwriting,10,0.1,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_vs_rc4_census_v1/resnet1d_sharedbudget_s123/rc4_osf/handwriting/handwriting_results.csv,0,0.1,feedback_weight,0.5,0.05,"1,2,3",2026-04-23T20:18:33.843030+00:00,2.0,0.1,0.3,0.2,0.5138870851214354,0.1897610102627532,0.1273956932127475,0.0172060704790055,3.7523984909057617,1.0,0.0,0.8667511473086953,0.0,lraes,10.0,0.0,0.5138870851214354,0.0,0.0172060704790055,0.0,3.7523984909057617,0.0,"lraes,zpia_telm2",0.0,0.9999999509301806,0.5420423355967986,0.0,0.5166666666666667,0.3387180240839585,1,,False,rc4_osf,,,,,,,,,,,,,,,,
