dataset,seed,status,algo,model,pipeline,mba_candidate_mode,mba_step_tier_ratios,feedback_margin_polarity,acl_aug_ce_mode,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,aug_total_count,step_tier_count,hard_positive_score_mean,fidelity_score_mean,mean_aug_ce_weight,zero_weight_fraction,acl_last_ce_loss,acl_last_supcon_loss,feedback_weight_mean,feedback_weight_std,feedback_reject_frac,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean,candidate_audit_csv,tier_summary_csv,ray_summary_csv
natops,1,success,lraes,resnet1d,mba_feedback,core,"0.25,0.5,0.9",easy,n/a,0.9432920056651145,0.9022707674619143,-0.04102123820320025,,0.00044442133563875926,2.910902938543418,1.2473757756074777,0.37878439868189917,0.9999999999899999,5.820767181549378,-0.00046759918332099913,0.55,18,17,,-4.348731210283606,0.972027972027972,0.9442501942501943,,0,0,144,144,0,0.0,0.0,1.0,0.0,0.0,0.0,0.9598553776741028,0.1685030311346054,0.034722222222222224,0.1883776697019736,0.01667921741803487,6.900298118591309,,,
natops,2,success,lraes,resnet1d,mba_feedback,core,"0.25,0.5,0.9",easy,n/a,0.9272658752590918,0.9486566994042122,0.02139082414512039,,0.00044519919506963895,2.9141933041085184,1.2877435855774158,0.4195443455074004,0.9999999999899999,5.736280706282664,-0.022796851117163897,0.65,27,30,,2.3068703819466125,1.0,0.9720279720279721,,0,0,144,144,0,0.0,0.0,1.0,0.0,0.0,0.0,0.9928938746452332,0.03833375498652458,0.0,0.0817318024734656,0.0105225487301747,7.8011627197265625,,,
natops,3,success,lraes,resnet1d,mba_feedback,core,"0.25,0.5,0.9",easy,n/a,0.927422358648026,0.9237902057374674,-0.003632152910558628,,0.0004456323244732521,2.9207139864658966,1.2842140394438541,0.4170625719493086,0.9999999999899999,5.643837031040932,0.023025982500985264,0.4,30,30,,-0.3916395248669622,0.9720279720279721,0.972027972027972,,0,0,144,144,0,0.0,0.0,1.0,0.0,0.0,0.0,0.9668624401092529,0.13673892617225647,0.020833333333333332,0.03334431598583857,0.029936950653791428,6.81300687789917,,,
