anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,basis_rank_count,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,alignment_challenge,entropy_challenge,alignment_norm,entropy_norm,challenge_score,fidelity_score,hard_positive_score,is_valid_candidate
0,0,motorimagery_train_253,0,0.11924394494811166,0.11924394494811166,0.9999999999989999,5.191633618292209,10,0.0007177067177728299,8.888558449772188e-05,1.053674092178782,0.17090604256846803,0.026614215224981308,0.0,0.6931275129318237,0.6931444406509399,1.6927719116210938e-05,0.48669289238750935,1.6927719116210938e-05,0.0,0.6173913043478261,0.18521739130434786,0.9999111183657089,0.18520092887972436,1
0,1,motorimagery_train_253,0,0.19559552692567111,0.19559552692567111,0.9999999999989999,5.191633618292209,10,0.0007323593928537597,8.90370191529276e-05,1.1121189867166714,0.29665863698170303,0.008316577412188053,0.0,0.6931275129318237,0.6931402087211609,1.2695789337158203e-05,0.495841711293906,1.2695789337158203e-05,1.0,0.0,0.7,0.9999109669445249,0.6999376768604673,1
0,2,motorimagery_train_253,0,0.21220868021857284,0.21220868021857284,0.9999999999989999,5.191633618292209,10,0.0007310182451744611,8.899581032125291e-05,1.1823608932175824,0.37080289238035785,0.014331726357340813,0.0,0.6931275129318237,0.693144679069519,1.71661376953125e-05,0.4928341368213296,1.71661376953125e-05,0.6712609022708321,0.6521739130434783,0.665534805502626,0.9999110081496885,0.6654755783281721,1
0,3,motorimagery_train_253,0,0.29763909749093775,0.29763909749093775,0.9999999999989999,5.191633618292209,10,0.0007019540497869896,8.853291357358596e-05,1.2838727543011466,0.4914572609307082,0.013398116454482079,0.0,0.6931275129318237,0.6931470632553101,1.9550323486328125e-05,0.49330094177275896,1.9550323486328125e-05,0.7222844230340411,1.0,0.8055990961238287,0.9999114710053492,0.8055277772449516,1
1,0,motorimagery_train_45,1,0.1941002741865931,0.1941002741865931,0.9999999999989999,5.933630580153005,10,0.0007153168931783501,0.00010769290532958075,1.2535334688553497,0.3949895902311987,-0.055053453892469406,1.0,0.21515044569969177,0.22597241401672363,0.01082196831703186,0.5275267269462347,0.01082196831703186,1.0,1.0,1.0,0.9998923128933432,0.9998923128923433,1
1,1,motorimagery_train_45,1,0.11342011203915722,0.11342011203915722,0.9999999999989999,5.933630580153005,10,0.0007154648326107849,0.00010797558411772533,1.0672779528692098,0.18002352346359313,-0.021569840610027313,1.0,0.21515044569969177,0.21653848886489868,0.0013880431652069092,0.5107849203050137,0.0013880431652069092,0.581735176178951,0.12826161790017213,0.4456931086953173,0.9998920302450359,0.4456449873191366,1
1,2,motorimagery_train_45,1,0.1875137953054708,0.1875137953054708,0.9999999999989999,5.933630580153005,10,0.0007258833221193094,0.00010852997622887423,1.2188516588857834,0.3651546257956057,0.02500016614794731,0.0,0.21515044569969177,0.21150439977645874,-0.0036460459232330322,0.48749991692602634,0.0,0.0,0.0,0.0,0.999891475912936,0.0,1
1,3,motorimagery_train_45,1,0.26051872847918606,0.26051872847918606,0.9999999999989999,5.933630580153005,10,0.0007336792353616527,0.00010845423714126119,1.182161574556195,0.4254910368624243,0.016274115070700645,0.0,0.21515044569969177,0.2121724933385849,-0.0029779523611068726,0.4918629424646497,0.0,0.10900257943165018,0.0,0.07630180560215512,0.9998915516438069,0.0762935307966867,1
2,0,motorimagery_train_169,1,0.16989558570411667,0.16989558570411667,0.9999999999989999,4.961788672741905,10,0.0007150044801293744,6.535970272718041e-05,1.208409851189595,0.370898323513441,-0.02893788367509842,1.0,0.6930872797966003,0.6929676532745361,-0.00011962652206420898,0.5144689418375492,0.0,0.608064994879712,0.0,0.42564549641579835,0.9999346424331718,0.4256176772613956,1
2,1,motorimagery_train_169,1,0.15539865432853125,0.15539865432853125,0.9999999999989999,4.961788672741905,10,0.0007272869624975161,6.552179664502176e-05,1.1731667888174178,0.336246538594293,-0.049167901277542114,1.0,0.6930872797966003,0.6929247379302979,-0.00016254186630249023,0.5245839506387711,0.0,0.675182616352945,0.0,0.47262783144706144,0.9999344803498611,0.47259686503642645,1
2,2,motorimagery_train_169,1,0.2364560147698684,0.2364560147698684,0.9999999999989999,4.961788672741905,10,0.0007336345423537501,6.553986174581845e-05,1.5311315729110784,0.7798535359197495,0.15433984994888306,0.0,0.6930872797966003,0.6922283172607422,-0.0008589625358581543,0.42283007502555847,0.0,0.0,0.0,0.0,0.9999344622859441,0.0,1
2,3,motorimagery_train_169,1,0.22294581251406445,0.22294581251406445,0.9999999999989999,4.961788672741905,10,0.0007173774202878029,6.525134784360164e-05,1.5200626549463565,0.698810801097224,-0.14707157015800476,1.0,0.6930872797966003,0.690730631351471,-0.0023566484451293945,0.5735357850790024,0.0,1.0,0.0,0.7,0.9999347507809794,0.6999543255459855,1
3,0,motorimagery_train_107,0,0.07275650853315774,0.07275650853315774,0.9999999999989999,5.968356738294744,10,0.0007201472208429514,0.00010570058691302704,1.054227383676315,0.12368575607800614,-0.020349577069282532,1.0,0.6645033359527588,0.6640748977661133,-0.0004284381866455078,0.5101747885346413,0.0,0.4469792294723726,0.0,0.3128854606306608,0.9998943049991973,0.31285239020133543,1
3,1,motorimagery_train_107,0,0.20386354228092812,0.20386354228092812,0.9999999999989999,5.968356738294744,10,0.0007322888998542831,0.00010600872450168162,1.0822427199914917,0.2829273125577737,0.06674904376268387,0.0,0.6645033359527588,0.6679176092147827,0.0034142732620239258,0.46662547811865807,0.0034142732620239258,0.0,1.0,0.30000000000000004,0.9998939968942246,0.29996819906796746,1
3,2,motorimagery_train_107,0,0.14314720851565202,0.14314720851565202,0.9999999999989999,5.968356738294744,10,0.0007110804482724023,0.00010556892750427784,1.0611714781327892,0.19288228548803302,-0.04533189535140991,1.0,0.6645033359527588,0.662840723991394,-0.001662611961364746,0.522665947675705,0.0,0.575185362583502,0.0,0.40262975380845134,0.9998944366446989,0.4025872508602926,1
3,3,motorimagery_train_107,0,0.11978687413278143,0.11978687413278143,0.9999999999989999,5.968356738294744,10,0.0007151707415709525,0.00010566022115084583,1.0452449275095206,0.16294227563727287,-0.12811151146888733,1.0,0.6645033359527588,0.660916805267334,-0.0035865306854248047,0.5640557557344437,0.0,1.0,0.0,0.7,0.9998943453606938,0.6999260417517855,1
4,0,motorimagery_train_193,0,0.09330128805672437,0.09330128805672437,0.9999999999989999,5.157665047919663,10,0.0007189458417572116,9.532779168378838e-05,1.0654507528667727,0.16257517823908832,0.0022556278854608536,0.0,0.5965036153793335,0.596599817276001,9.620189666748047e-05,0.4988721860572696,9.620189666748047e-05,0.420355183635779,0.0056182317538003125,0.29593409807118537,0.9999046767518658,0.2959058886714276,1
4,1,motorimagery_train_193,0,0.2265175682489246,0.2265175682489246,0.9999999999989999,5.157665047919663,10,0.0007377070078233562,9.550775327748717e-05,1.0899890493758502,0.3123052768826107,0.10280425101518631,0.0,0.5965036153793335,0.6136267781257629,0.017123162746429443,0.44859787449240685,0.017123162746429443,0.0,1.0,0.30000000000000004,0.9999044968074429,0.2999713490419329,1
4,2,motorimagery_train_193,0,0.1676801529947049,0.1676801529947049,0.9999999999989999,5.157665047919663,10,0.000732742763706789,9.55367248446634e-05,1.0662792637051355,0.23545326975455078,0.09983991831541061,0.0,0.5965036153793335,0.608572781085968,0.012069165706634521,0.4500800408422947,0.012069165706634521,0.012392736743536545,0.7048444195364089,0.22012824158139827,0.999904467838643,0.22010721225448412,1
4,3,motorimagery_train_193,0,0.06888110230689957,0.06888110230689957,0.9999999999989999,5.157665047919663,10,0.0007181633758942971,9.531091774808003e-05,1.0284323063922514,0.10259671263256721,-0.1363949477672577,1.0,0.5965036153793335,0.5875950455665588,-0.008908569812774658,0.5681974738836288,0.0,1.0,0.0,0.7,0.9999046936241932,0.6999332855362351,1
5,0,motorimagery_train_50,1,0.14277084418300331,0.14277084418300331,0.9999999999989999,6.335207484687489,10,0.0007195766792098448,0.00013550168526622547,1.1074835857700305,0.23620328703729299,0.007416409440338612,0.0,0.5659087896347046,0.5651796460151672,-0.0007291436195373535,0.4962917952798307,0.0,0.36846864571445764,0.0,0.2579280520001203,0.9998645074946726,0.2578931046819027,1
5,1,motorimagery_train_50,1,0.15227134577017032,0.15227134577017032,0.9999999999989999,6.335207484687489,10,0.0007154918014706555,0.00013523496527837386,1.08266584167367,0.22385036517454002,0.045604363083839417,0.0,0.5659087896347046,0.5623854398727417,-0.0035233497619628906,0.4771978184580803,0.0,0.0,0.0,0.0,0.9998647741785575,0.0,1
5,2,motorimagery_train_50,1,0.20956574547727433,0.20956574547727433,0.9999999999989999,6.335207484687489,10,0.0007254344241267931,0.00013598689604429315,1.1211086730753865,0.32345202158652847,-0.012308142147958279,1.0,0.5659087896347046,0.5672578811645508,0.0013490915298461914,0.5061540710739791,0.0013490915298461914,0.5587872702449351,0.10946832847269579,0.42399158771326334,0.9998640223497546,0.4239339343330183,1
5,3,motorimagery_train_50,1,0.3464175286225658,0.3464175286225658,0.9999999999989999,6.335207484687489,10,0.0007184971375996657,0.00013462878478811115,1.3754286560637088,0.6470680227438816,-0.058035265654325485,1.0,0.5659087896347046,0.5782328248023987,0.012324035167694092,0.5290176328271627,0.012324035167694092,1.0,1.0,1.0,0.9998653802772601,0.9998653802762602,1
6,0,motorimagery_train_109,1,0.24208306239090985,0.24208306239090985,0.9999999999989999,5.788561608027553,10,0.0007141834414675583,0.00013454670089543973,1.2366982892559315,0.4346837754001565,-0.09498614072799683,1.0,0.47462260723114014,0.49207377433776855,0.017451167106628418,0.5474930703639984,0.017451167106628418,0.9769201868357855,1.0,0.9838441307850498,0.9998654623501061,0.9837117667068483,1
6,1,motorimagery_train_109,1,0.19890323965924966,0.19890323965924966,0.9999999999989999,5.788561608027553,10,0.0007128575576044095,0.00013484072078687604,1.1170805402531352,0.27700201387459644,0.1223972961306572,0.0,0.47462260723114014,0.44991081953048706,-0.024711787700653076,0.4388013519346714,0.0,0.0,0.0,0.0,0.9998651683698145,0.0,1
6,2,motorimagery_train_109,1,0.20236075923419572,0.20236075923419572,0.9999999999989999,5.788561608027553,10,0.000715826087860262,0.0001348141263075522,1.1711720486228394,0.3493994748787834,0.023133985698223114,0.0,0.47462260723114014,0.4719410538673401,-0.002681553363800049,0.48843300715088844,0.0,0.4460888703155657,0.0,0.312262209220896,0.9998651949607085,0.3122201147012004,1
6,3,motorimagery_train_109,1,0.171450025891959,0.171450025891959,0.9999999999989999,5.788561608027553,10,0.0007252242974111717,0.00013513415175246744,1.167250108444587,0.2936568263059806,-0.10012184083461761,1.0,0.47462260723114014,0.49193984270095825,0.017317235469818115,0.5500609204173088,0.017317235469818115,1.0,0.9923253478697461,0.9976976043609238,0.9998648749784558,0.9975627904496422,1
7,0,motorimagery_train_143,1,0.1662445842249036,0.1662445842249036,0.9999999999989999,5.581615301777731,10,0.0007215070068461577,0.00011569135383770419,1.0726590498533184,0.2500496060128627,0.012691169045865536,0.0,0.6735278964042664,0.6741865873336792,0.0006586909294128418,0.49365441547706723,0.0006586909294128418,0.14963346549201412,0.18092369149162588,0.15902053329189764,0.9998843153381489,0.15900213705511737,1
7,1,motorimagery_train_143,1,0.23626636807833484,0.23626636807833484,0.9999999999989999,5.581615301777731,10,0.0007271715100459422,0.00011598962568106962,1.223306780216476,0.3834118809793784,0.0405583530664444,0.0,0.6735278964042664,0.677168607711792,0.0036407113075256348,0.4797208234667778,0.0036407113075256348,0.0,1.0,0.30000000000000004,0.9998840171008555,0.29996520512995667,1
7,2,motorimagery_train_143,1,0.25371304360956115,0.25371304360956115,0.9999999999989999,5.581615301777731,10,0.0007284983124281122,0.00011590434108084608,1.1640046525093068,0.40293913917587104,-0.14567795395851135,1.0,0.6735278964042664,0.6590732336044312,-0.014454662799835205,0.5728389769792557,0.0,1.0,0.0,0.7,0.9998841023755679,0.6999188716621975,1
7,3,motorimagery_train_143,1,0.24663888652849583,0.24663888652849583,0.9999999999989999,5.581615301777731,10,0.0007310479177605906,0.0001159800813010514,1.173316225559435,0.4011199747327729,-0.0950390100479126,1.0,0.6735278964042664,0.664452075958252,-0.009075820446014404,0.5475195050239563,0.0,0.7280930624133719,0.0,0.5096651436893603,0.9998840266441287,0.5096060361117664,1
8,0,motorimagery_train_195,1,0.19099275454247303,0.19099275454247303,0.9999999999989999,5.429304710853633,10,0.0007134795909190073,0.00011110957515252998,1.3252487898477432,0.44973508767504866,-0.022538896650075912,1.0,0.6470050811767578,0.6506795883178711,0.0036745071411132812,0.511269448325038,0.0036745071411132812,0.8409479670148579,0.4883628816325237,0.7351724414001577,0.9998888965972877,0.7350907612396027,1
8,1,motorimagery_train_195,1,0.17550138116220307,0.17550138116220307,0.9999999999989999,5.429304710853633,10,0.0007117375761194165,0.00011126459748432746,1.1068332107792245,0.26687623503341074,0.07633347809314728,0.0,0.6470050811767578,0.6387841105461121,-0.008220970630645752,0.46183326095342636,0.0,0.0,0.0,0.0,0.9998887415921915,0.0,1
8,2,motorimagery_train_195,1,0.18974039506893042,0.18974039506893042,0.9999999999989999,5.429304710853633,10,0.0007241203352556513,0.00011135341614553008,1.1660973249636422,0.35772152678965974,-0.041239045560359955,1.0,0.6470050811767578,0.6545292139053345,0.00752413272857666,0.52061952278018,0.00752413272857666,1.0,1.0,1.0,0.9998886527834161,0.9998886527824161,1
8,3,motorimagery_train_195,1,0.18877175913337774,0.18877175913337774,0.9999999999989999,5.429304710853633,10,0.0007186951481523099,0.00011126044232946218,1.159651869155562,0.3042432382043257,-0.004934010095894337,1.0,0.6470050811767578,0.6488313674926758,0.0018262863159179688,0.5024670050479472,0.0018262863159179688,0.6912115659653731,0.24272383034681624,0.5566652452798061,0.999888745746884,0.5566033139031503,1
9,0,motorimagery_train_218,1,0.22665410203214853,0.22665410203214853,0.9999999999989999,5.9923708472788375,10,0.0007168704850268901,0.0001294673136815821,1.1808830904469245,0.3838552459691404,0.10339631140232086,0.0,0.4732125401496887,0.44095417857170105,-0.03225836157798767,0.44830184429883957,0.0,0.31417846343670436,0.0,0.21992492440569303,0.9998705410668495,0.21989645315938636,1
9,1,motorimagery_train_218,1,0.17635677495124485,0.17635677495124485,0.9999999999989999,5.9923708472788375,10,0.0007209250126638378,0.00012943133402057498,1.1739841028544429,0.32005471286737763,0.2152218520641327,0.0,0.4732125401496887,0.4334067106246948,-0.039805829524993896,0.39238907396793365,0.0,0.0,0.0,0.0,0.9998705770418532,0.0,1
9,2,motorimagery_train_218,1,0.18703428083337242,0.18703428083337242,0.9999999999989999,5.9923708472788375,10,0.000714029090585495,0.0001290146472085695,1.1313640683835986,0.3017731061608233,-0.14070814847946167,1.0,0.4732125401496887,0.49595415592193604,0.022741615772247314,0.5703540742397308,0.022741615772247314,1.0,1.0,1.0,0.9998709936748232,0.9998709936738233,1
9,3,motorimagery_train_218,1,0.18846141967487176,0.18846141967487176,0.9999999999989999,5.9923708472788375,10,0.0007200732997274735,0.00012976038273441616,1.150003091660729,0.29572782819470844,0.1702125519514084,0.0,0.4732125401496887,0.4275880455970764,-0.045624494552612305,0.4148937240242958,0.0,0.1264554829432299,0.0,0.08851883806026092,0.99987024803578,0.08850735256706362,1
10,0,motorimagery_train_126,0,0.072797264712976,0.072797264712976,0.9999999999989999,5.301887453568055,10,0.0007160805300445043,8.889620048439118e-05,1.0307823083937482,0.10638274440204143,-0.01724918559193611,1.0,0.5778706073760986,0.5786237120628357,0.0007531046867370605,0.5086245927959681,0.0007531046867370605,1.0,1.0,1.0,0.9999111077506658,0.9999111077496659,1
