split,epoch,class_idx,committee_idx,sample_idx_in_batch,ridge_mode,solve_mode,support_mode,prototype_aggregation,input_norm_mode,mean_trace,condition_number,effective_ridge,weight_norm
train,1,2,-1,26,fixed,pinv,same_only,pooled,none,0.0078125,96303912.0,0.0,1.0191224813461304
train,1,2,-1,27,fixed,pinv,same_only,pooled,none,0.0078125,96302352.0,0.0,1.0191223621368408
train,1,2,-1,28,fixed,pinv,same_only,pooled,none,0.0078125,96301536.0,0.0,1.0191221237182617
train,1,2,-1,29,fixed,pinv,same_only,pooled,none,0.007812500931322575,96302320.0,0.0,1.0191221237182617
train,1,2,-1,30,fixed,pinv,same_only,pooled,none,0.0078125,96302632.0,0.0,1.0191222429275513
train,1,2,-1,31,fixed,pinv,same_only,pooled,none,0.0078125,96302032.0,0.0,1.01912260055542
train,1,2,-1,32,fixed,pinv,same_only,pooled,none,0.007812499534338713,96302464.0,0.0,1.0191221237182617
train,1,2,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,96303160.0,0.0,1.0191220045089722
train,1,2,-1,34,fixed,pinv,same_only,pooled,none,0.0078125,96303928.0,0.0,1.0191221237182617
train,1,2,-1,35,fixed,pinv,same_only,pooled,none,0.0078125,96304576.0,0.0,1.0191221237182617
train,1,2,-1,36,fixed,pinv,same_only,pooled,none,0.0078125,96304216.0,0.0,1.0191222429275513
train,1,2,-1,37,fixed,pinv,same_only,pooled,none,0.0078125,96302424.0,0.0,1.0191223621368408
train,1,2,-1,38,fixed,pinv,same_only,pooled,none,0.0078125,96303816.0,0.0,1.0191222429275513
train,1,2,-1,39,fixed,pinv,same_only,pooled,none,0.0078125,96306144.0,0.0,1.0191220045089722
train,1,2,-1,40,fixed,pinv,same_only,pooled,none,0.0078125,96304056.0,0.0,1.0191220045089722
train,1,2,-1,41,fixed,pinv,same_only,pooled,none,0.0078125,96305856.0,0.0,1.0191220045089722
train,1,2,-1,42,fixed,pinv,same_only,pooled,none,0.007812500931322575,96306888.0,0.0,1.0191220045089722
train,1,2,-1,43,fixed,pinv,same_only,pooled,none,0.0078125,96301904.0,0.0,1.0191221237182617
train,1,2,-1,44,fixed,pinv,same_only,pooled,none,0.0078125,96300904.0,0.0,1.0191222429275513
train,1,2,-1,45,fixed,pinv,same_only,pooled,none,0.0078125,96302680.0,0.0,1.0191221237182617
train,1,2,-1,46,fixed,pinv,same_only,pooled,none,0.0078125,96306632.0,0.0,1.0191222429275513
train,1,2,-1,47,fixed,pinv,same_only,pooled,none,0.0078125,96301240.0,0.0,1.0191218852996826
train,1,2,-1,48,fixed,pinv,same_only,pooled,none,0.00781250186264515,96303616.0,0.0,1.0191221237182617
train,1,2,-1,49,fixed,pinv,same_only,pooled,none,0.0078125,96305136.0,0.0,1.0191218852996826
train,1,2,-1,50,fixed,pinv,same_only,pooled,none,0.0078125,96302864.0,0.0,1.0191222429275513
train,1,2,-1,51,fixed,pinv,same_only,pooled,none,0.007812500931322575,96305248.0,0.0,1.0191223621368408
train,1,2,-1,52,fixed,pinv,same_only,pooled,none,0.0078125,96306832.0,0.0,1.0191223621368408
train,1,2,-1,53,fixed,pinv,same_only,pooled,none,0.0078125,96306664.0,0.0,1.0191221237182617
train,1,2,-1,54,fixed,pinv,same_only,pooled,none,0.007812500931322575,96306328.0,0.0,1.01912260055542
train,1,2,-1,55,fixed,pinv,same_only,pooled,none,0.0078125,96303784.0,0.0,1.0191222429275513
train,1,2,-1,56,fixed,pinv,same_only,pooled,none,0.0078125,96305744.0,0.0,1.0191223621368408
train,1,2,-1,57,fixed,pinv,same_only,pooled,none,0.007812500931322575,96302608.0,0.0,1.0191220045089722
train,1,2,-1,58,fixed,pinv,same_only,pooled,none,0.0078125,96301336.0,0.0,1.0191223621368408
train,1,2,-1,59,fixed,pinv,same_only,pooled,none,0.0078125,96304608.0,0.0,1.0191223621368408
train,1,2,-1,60,fixed,pinv,same_only,pooled,none,0.0078125,96301800.0,0.0,1.0191222429275513
train,1,2,-1,61,fixed,pinv,same_only,pooled,none,0.0078125,96307208.0,0.0,1.0191221237182617
train,1,2,-1,62,fixed,pinv,same_only,pooled,none,0.0078125,96301512.0,0.0,1.0191220045089722
train,1,2,-1,63,fixed,pinv,same_only,pooled,none,0.007812500931322575,96307464.0,0.0,1.0191222429275513
train,1,3,-1,0,fixed,pinv,same_only,pooled,none,0.007812499068677425,96307608.0,0.0,1.0190389156341553
train,1,3,-1,1,fixed,pinv,same_only,pooled,none,0.0078125,96310136.0,0.0,1.0190390348434448
train,1,3,-1,2,fixed,pinv,same_only,pooled,none,0.007812499068677425,96309368.0,0.0,1.0190390348434448
train,1,3,-1,3,fixed,pinv,same_only,pooled,none,0.0078125,96310656.0,0.0,1.0190385580062866
train,1,3,-1,4,fixed,pinv,same_only,pooled,none,0.007812499068677425,96308128.0,0.0,1.0190386772155762
train,1,3,-1,5,fixed,pinv,same_only,pooled,none,0.007812499534338713,96307448.0,0.0,1.019039273262024
train,1,3,-1,6,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309760.0,0.0,1.0190389156341553
train,1,3,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,96309960.0,0.0,1.019039273262024
train,1,3,-1,8,fixed,pinv,same_only,pooled,none,0.007812499534338713,96308848.0,0.0,1.0190389156341553
train,1,3,-1,9,fixed,pinv,same_only,pooled,none,0.007812499534338713,96308296.0,0.0,1.0190393924713135
train,1,3,-1,10,fixed,pinv,same_only,pooled,none,0.0078125,96308288.0,0.0,1.0190390348434448
train,1,3,-1,11,fixed,pinv,same_only,pooled,none,0.007812499068677425,96309088.0,0.0,1.0190389156341553
train,1,3,-1,12,fixed,pinv,same_only,pooled,none,0.007812499534338713,96310160.0,0.0,1.0190390348434448
train,1,3,-1,13,fixed,pinv,same_only,pooled,none,0.0078125,96309408.0,0.0,1.0190391540527344
train,1,3,-1,14,fixed,pinv,same_only,pooled,none,0.007812499534338713,96308824.0,0.0,1.0190389156341553
train,1,3,-1,15,fixed,pinv,same_only,pooled,none,0.007812499068677425,96309792.0,0.0,1.0190387964248657
train,1,3,-1,16,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309432.0,0.0,1.0190391540527344
train,1,3,-1,17,fixed,pinv,same_only,pooled,none,0.0078125,96310632.0,0.0,1.0190391540527344
train,1,3,-1,18,fixed,pinv,same_only,pooled,none,0.0078125,96310832.0,0.0,1.0190390348434448
train,1,3,-1,19,fixed,pinv,same_only,pooled,none,0.007812499534338713,96308952.0,0.0,1.0190390348434448
train,1,3,-1,20,fixed,pinv,same_only,pooled,none,0.0078125,96309272.0,0.0,1.0190391540527344
train,1,3,-1,21,fixed,pinv,same_only,pooled,none,0.007812498603016138,96309112.0,0.0,1.0190390348434448
train,1,3,-1,22,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309584.0,0.0,1.0190390348434448
train,1,3,-1,23,fixed,pinv,same_only,pooled,none,0.0078125,96308872.0,0.0,1.0190389156341553
train,1,3,-1,24,fixed,pinv,same_only,pooled,none,0.0078125,96310040.0,0.0,1.0190389156341553
train,1,3,-1,25,fixed,pinv,same_only,pooled,none,0.007812499068677425,96309760.0,0.0,1.0190391540527344
train,1,3,-1,26,fixed,pinv,same_only,pooled,none,0.007812499068677425,96310344.0,0.0,1.0190391540527344
train,1,3,-1,27,fixed,pinv,same_only,pooled,none,0.007812499068677425,96309832.0,0.0,1.0190391540527344
train,1,3,-1,28,fixed,pinv,same_only,pooled,none,0.0078125,96308880.0,0.0,1.0190391540527344
train,1,3,-1,29,fixed,pinv,same_only,pooled,none,0.007812499068677425,96309808.0,0.0,1.019039273262024
train,1,3,-1,30,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309232.0,0.0,1.0190387964248657
train,1,3,-1,31,fixed,pinv,same_only,pooled,none,0.0078125,96308688.0,0.0,1.0190386772155762
train,1,3,-1,32,fixed,pinv,same_only,pooled,none,0.007812499068677425,96308768.0,0.0,1.0190387964248657
train,1,3,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,96308720.0,0.0,1.0190389156341553
train,1,3,-1,34,fixed,pinv,same_only,pooled,none,0.0078125,96310208.0,0.0,1.0190390348434448
train,1,3,-1,35,fixed,pinv,same_only,pooled,none,0.007812499068677425,96310008.0,0.0,1.0190393924713135
train,1,3,-1,36,fixed,pinv,same_only,pooled,none,0.007812499534338713,96308832.0,0.0,1.0190391540527344
train,1,3,-1,37,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309504.0,0.0,1.0190391540527344
train,1,3,-1,38,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309864.0,0.0,1.019039273262024
train,1,3,-1,39,fixed,pinv,same_only,pooled,none,0.0078125,96309248.0,0.0,1.0190389156341553
train,1,3,-1,40,fixed,pinv,same_only,pooled,none,0.0078125,96308112.0,0.0,1.0190393924713135
train,1,3,-1,41,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309952.0,0.0,1.0190390348434448
train,1,3,-1,42,fixed,pinv,same_only,pooled,none,0.0078125,96311304.0,0.0,1.019039273262024
train,1,3,-1,43,fixed,pinv,same_only,pooled,none,0.007812499068677425,96308264.0,0.0,1.0190390348434448
train,1,3,-1,44,fixed,pinv,same_only,pooled,none,0.007812499534338713,96310376.0,0.0,1.0190390348434448
train,1,3,-1,45,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309608.0,0.0,1.0190391540527344
train,1,3,-1,46,fixed,pinv,same_only,pooled,none,0.007812499068677425,96310184.0,0.0,1.0190387964248657
train,1,3,-1,47,fixed,pinv,same_only,pooled,none,0.007812499534338713,96308928.0,0.0,1.0190387964248657
train,1,3,-1,48,fixed,pinv,same_only,pooled,none,0.0078125,96309504.0,0.0,1.0190390348434448
train,1,3,-1,49,fixed,pinv,same_only,pooled,none,0.0078125,96310464.0,0.0,1.0190391540527344
train,1,3,-1,50,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309368.0,0.0,1.0190390348434448
train,1,3,-1,51,fixed,pinv,same_only,pooled,none,0.007812499534338713,96311240.0,0.0,1.019039273262024
train,1,3,-1,52,fixed,pinv,same_only,pooled,none,0.0078125,96310304.0,0.0,1.0190387964248657
train,1,3,-1,53,fixed,pinv,same_only,pooled,none,0.0078125,96310040.0,0.0,1.0190390348434448
train,1,3,-1,54,fixed,pinv,same_only,pooled,none,0.007812499068677425,96310104.0,0.0,1.0190389156341553
train,1,3,-1,55,fixed,pinv,same_only,pooled,none,0.0078125,96309792.0,0.0,1.0190389156341553
train,1,3,-1,56,fixed,pinv,same_only,pooled,none,0.007812499068677425,96310760.0,0.0,1.019039273262024
train,1,3,-1,57,fixed,pinv,same_only,pooled,none,0.007812499068677425,96310560.0,0.0,1.0190389156341553
train,1,3,-1,58,fixed,pinv,same_only,pooled,none,0.007812499068677425,96308960.0,0.0,1.0190389156341553
train,1,3,-1,59,fixed,pinv,same_only,pooled,none,0.0078125,96310608.0,0.0,1.0190391540527344
train,1,3,-1,60,fixed,pinv,same_only,pooled,none,0.0078125,96308808.0,0.0,1.019039273262024
train,1,3,-1,61,fixed,pinv,same_only,pooled,none,0.007812499068677425,96308664.0,0.0,1.0190389156341553
train,1,3,-1,62,fixed,pinv,same_only,pooled,none,0.007812499534338713,96308632.0,0.0,1.0190390348434448
train,1,3,-1,63,fixed,pinv,same_only,pooled,none,0.007812499534338713,96309552.0,0.0,1.0190390348434448
train,1,4,-1,0,fixed,pinv,same_only,pooled,none,0.0078125,96227592.0,0.0,1.0196222066879272
train,1,4,-1,1,fixed,pinv,same_only,pooled,none,0.0078125,96230688.0,0.0,1.0196224451065063
train,1,4,-1,2,fixed,pinv,same_only,pooled,none,0.0078125,96229824.0,0.0,1.0196222066879272
train,1,4,-1,3,fixed,pinv,same_only,pooled,none,0.0078125,96229264.0,0.0,1.0196222066879272
train,1,4,-1,4,fixed,pinv,same_only,pooled,none,0.0078125,96227360.0,0.0,1.0196222066879272
train,1,4,-1,5,fixed,pinv,same_only,pooled,none,0.0078125,96226888.0,0.0,1.0196220874786377
train,1,4,-1,6,fixed,pinv,same_only,pooled,none,0.0078125,96228528.0,0.0,1.019622564315796
train,1,4,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,96229832.0,0.0,1.0196224451065063
train,1,4,-1,8,fixed,pinv,same_only,pooled,none,0.0078125,96227496.0,0.0,1.0196219682693481
train,1,4,-1,9,fixed,pinv,same_only,pooled,none,0.0078125,96230584.0,0.0,1.0196223258972168
train,1,4,-1,10,fixed,pinv,same_only,pooled,none,0.0078125,96231080.0,0.0,1.0196226835250854
train,1,4,-1,11,fixed,pinv,same_only,pooled,none,0.0078125,96227192.0,0.0,1.0196222066879272
train,1,4,-1,12,fixed,pinv,same_only,pooled,none,0.0078125,96229184.0,0.0,1.0196223258972168
train,1,4,-1,13,fixed,pinv,same_only,pooled,none,0.0078125,96228512.0,0.0,1.0196223258972168
train,1,4,-1,14,fixed,pinv,same_only,pooled,none,0.007812500931322575,96227384.0,0.0,1.0196223258972168
train,1,4,-1,15,fixed,pinv,same_only,pooled,none,0.007812500931322575,96232496.0,0.0,1.0196224451065063
train,1,4,-1,16,fixed,pinv,same_only,pooled,none,0.0078125,96228048.0,0.0,1.019622564315796
train,1,4,-1,17,fixed,pinv,same_only,pooled,none,0.0078125,96227608.0,0.0,1.0196223258972168
train,1,4,-1,18,fixed,pinv,same_only,pooled,none,0.0078125,96229696.0,0.0,1.019622564315796
train,1,4,-1,19,fixed,pinv,same_only,pooled,none,0.0078125,96227536.0,0.0,1.0196222066879272
train,1,4,-1,20,fixed,pinv,same_only,pooled,none,0.0078125,96228888.0,0.0,1.0196223258972168
train,1,4,-1,21,fixed,pinv,same_only,pooled,none,0.0078125,96229456.0,0.0,1.0196223258972168
train,1,4,-1,22,fixed,pinv,same_only,pooled,none,0.0078125,96232864.0,0.0,1.0196222066879272
train,1,4,-1,23,fixed,pinv,same_only,pooled,none,0.0078125,96229256.0,0.0,1.0196223258972168
train,1,4,-1,24,fixed,pinv,same_only,pooled,none,0.0078125,96229200.0,0.0,1.0196222066879272
train,1,4,-1,25,fixed,pinv,same_only,pooled,none,0.0078125,96229224.0,0.0,1.0196222066879272
train,1,4,-1,26,fixed,pinv,same_only,pooled,none,0.0078125,96229936.0,0.0,1.0196224451065063
train,1,4,-1,27,fixed,pinv,same_only,pooled,none,0.0078125,96230112.0,0.0,1.0196223258972168
train,1,4,-1,28,fixed,pinv,same_only,pooled,none,0.0078125,96230632.0,0.0,1.0196223258972168
train,1,4,-1,29,fixed,pinv,same_only,pooled,none,0.0078125,96230608.0,0.0,1.0196222066879272
train,1,4,-1,30,fixed,pinv,same_only,pooled,none,0.0078125,96229480.0,0.0,1.0196223258972168
train,1,4,-1,31,fixed,pinv,same_only,pooled,none,0.0078125,96228104.0,0.0,1.019622564315796
train,1,4,-1,32,fixed,pinv,same_only,pooled,none,0.0078125,96228992.0,0.0,1.0196224451065063
train,1,4,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,96228248.0,0.0,1.0196224451065063
train,1,4,-1,34,fixed,pinv,same_only,pooled,none,0.0078125,96228600.0,0.0,1.0196223258972168
train,1,4,-1,35,fixed,pinv,same_only,pooled,none,0.0078125,96229944.0,0.0,1.0196219682693481
train,1,4,-1,36,fixed,pinv,same_only,pooled,none,0.0078125,96230104.0,0.0,1.0196223258972168
train,1,4,-1,37,fixed,pinv,same_only,pooled,none,0.0078125,96228128.0,0.0,1.0196223258972168
train,1,4,-1,38,fixed,pinv,same_only,pooled,none,0.0078125,96230608.0,0.0,1.0196219682693481
train,1,4,-1,39,fixed,pinv,same_only,pooled,none,0.0078125,96227216.0,0.0,1.0196224451065063
train,1,4,-1,40,fixed,pinv,same_only,pooled,none,0.007812500931322575,96228312.0,0.0,1.0196222066879272
train,1,4,-1,41,fixed,pinv,same_only,pooled,none,0.007812500931322575,96232992.0,0.0,1.0196223258972168
train,1,4,-1,42,fixed,pinv,same_only,pooled,none,0.0078125,96222536.0,0.0,1.0196222066879272
train,1,4,-1,43,fixed,pinv,same_only,pooled,none,0.0078125,96229296.0,0.0,1.0196223258972168
train,1,4,-1,44,fixed,pinv,same_only,pooled,none,0.0078125,96229872.0,0.0,1.0196224451065063
train,1,4,-1,45,fixed,pinv,same_only,pooled,none,0.0078125,96228224.0,0.0,1.0196224451065063
train,1,4,-1,46,fixed,pinv,same_only,pooled,none,0.0078125,96229128.0,0.0,1.019622564315796
train,1,4,-1,47,fixed,pinv,same_only,pooled,none,0.0078125,96228808.0,0.0,1.0196224451065063
train,1,4,-1,48,fixed,pinv,same_only,pooled,none,0.0078125,96229856.0,0.0,1.0196226835250854
train,1,4,-1,49,fixed,pinv,same_only,pooled,none,0.0078125,96228392.0,0.0,1.019622564315796
train,1,4,-1,50,fixed,pinv,same_only,pooled,none,0.007812500931322575,96229584.0,0.0,1.0196222066879272
train,1,4,-1,51,fixed,pinv,same_only,pooled,none,0.0078125,96228992.0,0.0,1.0196223258972168
train,1,4,-1,52,fixed,pinv,same_only,pooled,none,0.0078125,96232064.0,0.0,1.0196226835250854
train,1,4,-1,53,fixed,pinv,same_only,pooled,none,0.0078125,96231184.0,0.0,1.0196226835250854
train,1,4,-1,54,fixed,pinv,same_only,pooled,none,0.0078125,96229176.0,0.0,1.0196224451065063
train,1,4,-1,55,fixed,pinv,same_only,pooled,none,0.0078125,96230216.0,0.0,1.0196222066879272
train,1,4,-1,56,fixed,pinv,same_only,pooled,none,0.007812500931322575,96228592.0,0.0,1.0196220874786377
train,1,4,-1,57,fixed,pinv,same_only,pooled,none,0.007812500931322575,96229440.0,0.0,1.0196224451065063
train,1,4,-1,58,fixed,pinv,same_only,pooled,none,0.0078125,96229512.0,0.0,1.0196229219436646
train,1,4,-1,59,fixed,pinv,same_only,pooled,none,0.0078125,96232792.0,0.0,1.0196223258972168
train,1,4,-1,60,fixed,pinv,same_only,pooled,none,0.0078125,96231176.0,0.0,1.019622564315796
train,1,4,-1,61,fixed,pinv,same_only,pooled,none,0.0078125,96226488.0,0.0,1.0196222066879272
train,1,4,-1,62,fixed,pinv,same_only,pooled,none,0.007812499534338713,96229056.0,0.0,1.019622564315796
train,1,4,-1,63,fixed,pinv,same_only,pooled,none,0.0078125,96233360.0,0.0,1.0196220874786377
train,1,5,-1,0,fixed,pinv,same_only,pooled,none,0.007812499534338713,95988760.0,0.0,1.0206927061080933
train,1,5,-1,1,fixed,pinv,same_only,pooled,none,0.007812499534338713,95990776.0,0.0,1.020692229270935
train,1,5,-1,2,fixed,pinv,same_only,pooled,none,0.0078125,95990040.0,0.0,1.020692229270935
train,1,5,-1,3,fixed,pinv,same_only,pooled,none,0.0078125,95991336.0,0.0,1.0206923484802246
train,1,5,-1,4,fixed,pinv,same_only,pooled,none,0.0078125,95990392.0,0.0,1.0206925868988037
train,1,5,-1,5,fixed,pinv,same_only,pooled,none,0.0078125,95988832.0,0.0,1.0206921100616455
train,1,5,-1,6,fixed,pinv,same_only,pooled,none,0.0078125,95988744.0,0.0,1.0206925868988037
train,1,5,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,95990144.0,0.0,1.0206924676895142
train,1,5,-1,8,fixed,pinv,same_only,pooled,none,0.0078125,95989136.0,0.0,1.020692229270935
train,1,5,-1,9,fixed,pinv,same_only,pooled,none,0.0078125,95990352.0,0.0,1.020692229270935
train,1,5,-1,10,fixed,pinv,same_only,pooled,none,0.0078125,95989968.0,0.0,1.0206925868988037
train,1,5,-1,11,fixed,pinv,same_only,pooled,none,0.0078125,95990336.0,0.0,1.020692229270935
train,1,5,-1,12,fixed,pinv,same_only,pooled,none,0.007812499534338713,95990432.0,0.0,1.0206923484802246
train,1,5,-1,13,fixed,pinv,same_only,pooled,none,0.0078125,95990208.0,0.0,1.0206924676895142
train,1,5,-1,14,fixed,pinv,same_only,pooled,none,0.0078125,95989440.0,0.0,1.020692229270935
train,1,5,-1,15,fixed,pinv,same_only,pooled,none,0.0078125,95990032.0,0.0,1.0206924676895142
train,1,5,-1,16,fixed,pinv,same_only,pooled,none,0.0078125,95989016.0,0.0,1.0206924676895142
train,1,5,-1,17,fixed,pinv,same_only,pooled,none,0.0078125,95990096.0,0.0,1.0206921100616455
train,1,5,-1,18,fixed,pinv,same_only,pooled,none,0.0078125,95990200.0,0.0,1.0206921100616455
train,1,5,-1,19,fixed,pinv,same_only,pooled,none,0.0078125,95988784.0,0.0,1.0206924676895142
train,1,5,-1,20,fixed,pinv,same_only,pooled,none,0.0078125,95989880.0,0.0,1.0206923484802246
train,1,5,-1,21,fixed,pinv,same_only,pooled,none,0.0078125,95988856.0,0.0,1.0206929445266724
train,1,5,-1,22,fixed,pinv,same_only,pooled,none,0.0078125,95989160.0,0.0,1.0206927061080933
train,1,5,-1,23,fixed,pinv,same_only,pooled,none,0.0078125,95988824.0,0.0,1.0206923484802246
train,1,5,-1,24,fixed,pinv,same_only,pooled,none,0.0078125,95988696.0,0.0,1.0206923484802246
train,1,5,-1,25,fixed,pinv,same_only,pooled,none,0.007812499534338713,95989272.0,0.0,1.020692229270935
train,1,5,-1,26,fixed,pinv,same_only,pooled,none,0.0078125,95991488.0,0.0,1.0206923484802246
train,1,5,-1,27,fixed,pinv,same_only,pooled,none,0.007812499534338713,95988584.0,0.0,1.0206924676895142
train,1,5,-1,28,fixed,pinv,same_only,pooled,none,0.0078125,95990464.0,0.0,1.0206924676895142
train,1,5,-1,29,fixed,pinv,same_only,pooled,none,0.0078125,95989496.0,0.0,1.0206923484802246
train,1,5,-1,30,fixed,pinv,same_only,pooled,none,0.0078125,95988744.0,0.0,1.0206927061080933
train,1,5,-1,31,fixed,pinv,same_only,pooled,none,0.0078125,95989048.0,0.0,1.020692229270935
train,1,5,-1,32,fixed,pinv,same_only,pooled,none,0.007812500931322575,95988760.0,0.0,1.0206923484802246
train,1,5,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,95988888.0,0.0,1.0206923484802246
train,1,5,-1,34,fixed,pinv,same_only,pooled,none,0.0078125,95990792.0,0.0,1.0206928253173828
train,1,5,-1,35,fixed,pinv,same_only,pooled,none,0.007812499534338713,95990072.0,0.0,1.0206924676895142
train,1,5,-1,36,fixed,pinv,same_only,pooled,none,0.0078125,95989408.0,0.0,1.0206924676895142
train,1,5,-1,37,fixed,pinv,same_only,pooled,none,0.0078125,95990312.0,0.0,1.0206923484802246
train,1,5,-1,38,fixed,pinv,same_only,pooled,none,0.007812499534338713,95990960.0,0.0,1.0206925868988037
train,1,5,-1,39,fixed,pinv,same_only,pooled,none,0.0078125,95989520.0,0.0,1.0206923484802246
train,1,5,-1,40,fixed,pinv,same_only,pooled,none,0.007812499534338713,95989064.0,0.0,1.0206927061080933
train,1,5,-1,41,fixed,pinv,same_only,pooled,none,0.0078125,95989920.0,0.0,1.0206925868988037
train,1,5,-1,42,fixed,pinv,same_only,pooled,none,0.0078125,95990408.0,0.0,1.020692229270935
train,1,5,-1,43,fixed,pinv,same_only,pooled,none,0.0078125,95989184.0,0.0,1.0206924676895142
train,1,5,-1,44,fixed,pinv,same_only,pooled,none,0.0078125,95990048.0,0.0,1.0206925868988037
train,1,5,-1,45,fixed,pinv,same_only,pooled,none,0.007812499534338713,95990024.0,0.0,1.0206925868988037
train,1,5,-1,46,fixed,pinv,same_only,pooled,none,0.0078125,95990488.0,0.0,1.020692229270935
train,1,5,-1,47,fixed,pinv,same_only,pooled,none,0.007812499534338713,95989112.0,0.0,1.020692229270935
train,1,5,-1,48,fixed,pinv,same_only,pooled,none,0.007812499534338713,95988968.0,0.0,1.0206924676895142
train,1,5,-1,49,fixed,pinv,same_only,pooled,none,0.0078125,95990280.0,0.0,1.020692229270935
train,1,5,-1,50,fixed,pinv,same_only,pooled,none,0.0078125,95988696.0,0.0,1.0206927061080933
train,1,5,-1,51,fixed,pinv,same_only,pooled,none,0.0078125,95990048.0,0.0,1.0206929445266724
train,1,5,-1,52,fixed,pinv,same_only,pooled,none,0.007812499534338713,95989840.0,0.0,1.0206927061080933
train,1,5,-1,53,fixed,pinv,same_only,pooled,none,0.0078125,95989952.0,0.0,1.0206925868988037
train,1,5,-1,54,fixed,pinv,same_only,pooled,none,0.007812499534338713,95989984.0,0.0,1.0206923484802246
train,1,5,-1,55,fixed,pinv,same_only,pooled,none,0.0078125,95988808.0,0.0,1.0206924676895142
train,1,5,-1,56,fixed,pinv,same_only,pooled,none,0.007812499534338713,95989976.0,0.0,1.0206923484802246
train,1,5,-1,57,fixed,pinv,same_only,pooled,none,0.0078125,95991008.0,0.0,1.0206924676895142
train,1,5,-1,58,fixed,pinv,same_only,pooled,none,0.0078125,95990432.0,0.0,1.020692229270935
train,1,5,-1,59,fixed,pinv,same_only,pooled,none,0.0078125,95987472.0,0.0,1.0206925868988037
train,1,5,-1,60,fixed,pinv,same_only,pooled,none,0.0078125,95989880.0,0.0,1.0206927061080933
train,1,5,-1,61,fixed,pinv,same_only,pooled,none,0.0078125,95989128.0,0.0,1.020692229270935
train,1,5,-1,62,fixed,pinv,same_only,pooled,none,0.0078125,95988512.0,0.0,1.0206925868988037
train,1,5,-1,63,fixed,pinv,same_only,pooled,none,0.0078125,95989648.0,0.0,1.0206924676895142
train,1,0,-1,0,fixed,pinv,same_only,pooled,none,0.007812500931322575,96995584.0,0.0,1.01548433303833
train,1,0,-1,1,fixed,pinv,same_only,pooled,none,0.007812500931322575,96994928.0,0.0,1.0154844522476196
train,1,0,-1,2,fixed,pinv,same_only,pooled,none,0.007812500931322575,96995224.0,0.0,1.015484094619751
train,1,0,-1,3,fixed,pinv,same_only,pooled,none,0.0078125,96994344.0,0.0,1.0154844522476196
train,1,0,-1,4,fixed,pinv,same_only,pooled,none,0.0078125,96994024.0,0.0,1.0154845714569092
train,1,0,-1,5,fixed,pinv,same_only,pooled,none,0.007812500931322575,96994168.0,0.0,1.0154844522476196
train,1,0,-1,6,fixed,pinv,same_only,pooled,none,0.0078125,96992360.0,0.0,1.0154844522476196
train,1,0,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,96995192.0,0.0,1.0154844522476196
train,1,0,-1,8,fixed,pinv,same_only,pooled,none,0.0078125,96994720.0,0.0,1.0154844522476196
train,1,0,-1,9,fixed,pinv,same_only,pooled,none,0.0078125,96994968.0,0.0,1.0154842138290405
train,1,0,-1,10,fixed,pinv,same_only,pooled,none,0.0078125,96994568.0,0.0,1.0154844522476196
train,1,0,-1,11,fixed,pinv,same_only,pooled,none,0.0078125,96995608.0,0.0,1.01548433303833
train,1,0,-1,12,fixed,pinv,same_only,pooled,none,0.0078125,96992856.0,0.0,1.01548433303833
train,1,0,-1,13,fixed,pinv,same_only,pooled,none,0.0078125,96995728.0,0.0,1.01548433303833
train,1,0,-1,14,fixed,pinv,same_only,pooled,none,0.007812499534338713,96995016.0,0.0,1.0154838562011719
train,1,0,-1,15,fixed,pinv,same_only,pooled,none,0.0078125,96994392.0,0.0,1.01548433303833
train,1,0,-1,16,fixed,pinv,same_only,pooled,none,0.0078125,96996112.0,0.0,1.01548433303833
train,1,0,-1,17,fixed,pinv,same_only,pooled,none,0.007812500931322575,96995208.0,0.0,1.01548433303833
train,1,0,-1,18,fixed,pinv,same_only,pooled,none,0.0078125,96995384.0,0.0,1.0154842138290405
train,1,0,-1,19,fixed,pinv,same_only,pooled,none,0.007812500931322575,96993488.0,0.0,1.0154842138290405
train,1,0,-1,20,fixed,pinv,same_only,pooled,none,0.0078125,96993224.0,0.0,1.0154842138290405
train,1,0,-1,21,fixed,pinv,same_only,pooled,none,0.0078125,96993760.0,0.0,1.0154842138290405
train,1,0,-1,22,fixed,pinv,same_only,pooled,none,0.007812500931322575,96994584.0,0.0,1.01548433303833
train,1,0,-1,23,fixed,pinv,same_only,pooled,none,0.0078125,96994960.0,0.0,1.01548433303833
