dataset,seed,status,fail_reason,requested_k_dir,effective_k_dir,num_classes,latent_dim,train_size,aug_total_count,algo,model,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1
racketsports,1,success,,10,10,4,21,120,120,lraes,patchtst,0.6962734512409615,0.7324377638379295,0.03616431259696795,5.193980517070145,27,59,0.8807692307692307,0.8770833333333333
racketsports,2,success,,10,10,4,21,120,120,lraes,patchtst,0.7592625403575084,0.7634065033535153,0.004143962996006945,0.5457878177774832,100,50,0.8187229437229437,0.8462931995540691
racketsports,3,success,,10,10,4,21,120,120,lraes,patchtst,0.7341952191643647,0.7341437223818794,-5.1496782485283e-05,-0.0070140439663787055,100,72,0.764935064935065,0.7934253246753247
