anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
32,heartbeat_train_147,0.25,small,3,1.0,0.1,0.025,0.2499999999975,1,9.116630666542918,0.0007039877638915891
32,heartbeat_train_147,0.5,mid,3,1.0,0.1,0.05,0.499999999995,1,9.12289697947542,0.0007050894528833381
32,heartbeat_train_147,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,1,9.132939707104107,0.0007069290506481786
33,heartbeat_train_115,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,1,9.352548106667198,0.000701900029747433
33,heartbeat_train_115,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,1,9.346609566732457,0.0007009106690018533
33,heartbeat_train_115,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,1,9.337123124979728,0.0006993948965725892
34,heartbeat_train_40,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,0,8.84909954111733,0.00070189525066613
34,heartbeat_train_40,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,0,8.843768175528805,0.0007009254780414535
34,heartbeat_train_40,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,0,8.835246770193026,0.0006994923065820256
35,heartbeat_train_158,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,1,10.587145744877434,0.0007019081383654545
35,heartbeat_train_158,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,1,10.579086391460757,0.0007009194277315944
35,heartbeat_train_158,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,1,10.566243500989954,0.0006993899653759287
36,heartbeat_train_119,0.25,small,1,1.0,0.1,0.025,0.2499999999975,1,10.71836149401693,0.0007043536845088924
36,heartbeat_train_119,0.5,mid,1,1.0,0.1,0.05,0.499999999995,1,10.719888177097376,0.0007058047627717598
36,heartbeat_train_119,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,1,10.72233113862212,0.0007081666200216908
37,heartbeat_train_141,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,1,7.823759105934808,0.0007026811787365314
37,heartbeat_train_141,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,1,7.822877402601429,0.0007025410048101708
37,heartbeat_train_141,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,1,7.821462027001982,0.0007025251321934852
38,heartbeat_train_90,0.25,small,0,1.0,0.1,0.025,0.2499999999975,1,10.093017035429936,0.0007039595711022314
38,heartbeat_train_90,0.5,mid,0,1.0,0.1,0.05,0.499999999995,1,10.090654553428992,0.0007050161606159338
38,heartbeat_train_90,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,1,10.086874646469814,0.0007067477268816633
39,heartbeat_train_163,0.25,small,3,1.0,0.1,0.025,0.2499999999975,1,10.588611707577895,0.0007039786248609929
39,heartbeat_train_163,0.5,mid,3,1.0,0.1,0.05,0.499999999995,1,10.5970107821505,0.0007050830739447418
39,heartbeat_train_163,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,1,10.61050329439089,0.0007069524514522065
40,heartbeat_train_146,0.25,small,2,1.0,0.1,0.025,0.2499999999975,1,8.363594402876885,0.0007032617497618464
40,heartbeat_train_146,0.5,mid,2,1.0,0.1,0.05,0.499999999995,1,8.361892520036553,0.0007036403490101952
40,heartbeat_train_146,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,1,8.359164742195937,0.0007043294336836173
41,heartbeat_train_133,0.25,small,2,1.0,0.1,0.025,0.2499999999975,1,6.758515585183355,0.0007032742793362795
41,heartbeat_train_133,0.5,mid,2,1.0,0.1,0.05,0.499999999995,1,6.758619525698911,0.0007037206695714826
41,heartbeat_train_133,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,1,6.758772195532223,0.0007046379352817669
42,heartbeat_train_68,0.25,small,4,1.0,0.1,0.025,0.2499999999975,1,9.158444088051331,0.0007031104817488438
42,heartbeat_train_68,0.5,mid,4,1.0,0.1,0.05,0.499999999995,1,9.155785443993096,0.0007033482817407076
42,heartbeat_train_68,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,1,9.151529130575106,0.0007038332901586553
43,heartbeat_train_70,0.25,small,4,1.0,0.1,0.025,0.2499999999975,1,1.9783736905849345,0.0007031416004841633
43,heartbeat_train_70,0.5,mid,4,1.0,0.1,0.05,0.499999999995,1,1.9781971155982776,0.0007035006080577462
43,heartbeat_train_70,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,1,1.977915544244733,0.0007043760293909558
44,heartbeat_train_143,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,1,10.660054702847631,0.0007026486111653382
44,heartbeat_train_143,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,1,10.6578065425636,0.0007024109855144538
44,heartbeat_train_143,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,1,10.654261069064392,0.0007021044899801375
