dataset,seed,status,fail_reason,requested_k_dir,effective_k_dir,num_classes,latent_dim,train_size,aug_total_count,algo,model,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1
handmovementdirection,1,success,,10,10,4,55,128,128,lraes,resnet1d,0.1871871871871872,0.3356138631660177,0.14842667597883052,79.29313908502981,16,30,0.2540106951871658,0.4223178137651822
handmovementdirection,2,success,,10,10,4,55,128,128,lraes,resnet1d,0.3060586007922774,0.35263639868903024,0.046577797896752815,15.21858315943295,15,30,0.3848989810088208,0.35357142857142854
handmovementdirection,3,success,,10,10,4,55,128,128,lraes,resnet1d,0.32430124223602486,0.2847281771052263,-0.03957306513079856,-12.20255977294028,30,19,0.3353466386554622,0.38636363636363635
