anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,atrialfibrillation_train_1,0,0.061622058939895835,0.061622058939895835,0.24999999999898576,0.4929764715196597,0,1.0,0,small,0.25,0.24648823572332532,0.06162205893083133,0,0.00013340897720680005,0.027667369760504042,1.0210907705359051,0.06327358011839959,0.3605766805253206,-4.325305521239837,30,0.3317539095878601,0.0,0.448312371969223,0.5247336626052856,0.07642129063606262,-1.7005376815795898,0.15439505875110626
0,1,atrialfibrillation_train_1,0,0.12324411787979167,0.12324411787979167,0.4999999999979715,0.4929764715196597,0,1.0,0,mid,0.5,0.24648823572332532,0.12324411786166266,1,0.0001399415301314796,0.02799594451309706,1.0426413201077982,0.1301995311596737,0.3623988256097912,-4.214051223297914,30,0.33306288719177246,0.0,0.448312371969223,0.6053193211555481,0.15700694918632507,-1.3512318134307861,0.2056690752506256
0,2,atrialfibrillation_train_1,0,0.221839412183625,0.221839412183625,0.8999999999963487,0.4929764715196597,0,1.0,0,edge,0.9,0.24648823572332532,0.2218394121509928,2,0.00015129687654387474,0.028483415903044842,1.0780811327883002,0.24544560283461717,0.36589054592342857,-4.0303464837372305,30,0.33515074849128723,0.0,0.448312371969223,0.721461832523346,0.2731494605541229,-0.776321530342102,0.31511321663856506
1,0,atrialfibrillation_train_14,2,0.1715220618551778,0.1715220618551778,0.24999999999963562,1.3721764948427948,7,1.0,1,small,0.25,0.6860882353261349,0.17152205883153374,3,0.00014083689630784642,0.12561643650570842,1.2399137916005014,0.327945699592385,0.4766801067748323,-0.4690840092798074,30,-0.09386155009269714,1.0,0.002579423598945141,0.0032614562660455704,0.0006820326671004295,8.084686279296875,0.9996918439865112
1,1,atrialfibrillation_train_14,2,0.3430441237103556,0.3430441237103556,0.49999999999927125,1.3721764948427948,7,1.0,1,mid,0.5,0.6860882353261349,0.34304411766306747,4,0.00017041436668782968,0.12764357623148243,1.5331464755297544,0.7094561803750372,0.4636393535111286,-0.6301357756058376,30,-0.10525088757276535,1.0,0.002579423598945141,0.004600937012583017,0.0020215134136378765,7.691328048706055,0.9995433688163757
1,2,atrialfibrillation_train_14,2,0.6174794226786402,0.6174794226786402,0.8999999999986883,1.3721764948427948,7,1.0,1,edge,0.9,0.6860882353261349,0.6174794117935215,5,0.0002490145000354059,0.12937774161534288,2.1364017990291253,1.4945230043287505,0.4411081345962733,-0.9154331741233667,30,-0.12359002232551575,1.0,0.002579423598945141,0.010367111302912235,0.007787687703967094,6.748025894165039,0.9988282322883606
2,0,atrialfibrillation_train_0,0,0.06278900497678654,0.06278900497678654,0.24999999999900463,0.5023120398147947,4,-1.0,2,small,0.25,0.25115601959562334,0.06278900489890583,6,0.0001273694981113233,0.023783460500426956,1.0505903443202522,0.0697011445431787,0.41762734457533196,-2.419300443182389,30,-0.06528274714946747,1.0,0.44620245695114136,0.42302411794662476,-0.0231783390045166,-1.9834071397781372,0.12095610797405243
2,1,atrialfibrillation_train_0,0,0.12557800995357307,0.12557800995357307,0.49999999999800926,0.5023120398147947,4,-1.0,2,mid,0.5,0.25115601959562334,0.12557800979781167,7,0.000128295137364705,0.023523571473327155,1.1037845613092698,0.139299039583572,0.4147351324357411,-2.4556842955450215,30,-0.06341326236724854,1.0,0.44620245695114136,0.40136420726776123,-0.04483824968338013,-2.0890097618103027,0.11016961187124252
2,2,atrialfibrillation_train_0,0,0.22604041791643154,0.22604041791643154,0.8999999999964167,0.5023120398147947,4,-1.0,2,edge,0.9,0.25115601959562334,0.226040417636061,8,0.00013147520183385978,0.023078288716578688,1.1946219345501397,0.25117631223945813,0.4102927278466571,-2.5104069585601487,30,-0.06048932299017906,1.0,0.44620245695114136,0.37049245834350586,-0.0757099986076355,-2.247887134552002,0.0955318734049797
3,0,atrialfibrillation_train_2,0,0.14408621283177386,0.14408621283177386,0.24999999999956624,1.1526897026553438,7,-1.0,3,small,0.25,0.5763448411671097,0.14408621029177743,9,0.00012696452934156806,0.005348300950113334,1.1714123831778165,0.21947569390816357,0.8281330376863479,5.351168149958054,30,-0.16153238713741302,1.0,0.06892871111631393,0.09998233616352081,0.03105362504720688,4.097169399261475,0.9836519956588745
