dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
atrialfibrillation,2,36,3,0.49494515776122056,0.5833333333333334,-0.21918197117435426,0.03368854996211275,-0.0052619878357897205,12,0.4948458197030334,0.5833333333333334,-0.22070261668155208,0.0340838866476767,-0.003972064044016103,12,0.49373661413602915,0.5833333333333334,-0.2519741857333833,0.03456730353318304,-0.001958064443897456,12
