anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,atrialfibrillation_train_0,0,0.07073530618324787,0.07073530618324787,0.24999999999911646,0.565882449466549,6,1.0,0,small,0.25,0.28294122116336706,0.07073530529084177,0,0.0001319935319299059,0.024129564449621145,1.0844655762954793,0.12316008151856002,0.5535028616648517,1.1460816914836565,30,0.14018890261650085,0.0,0.6889060735702515,0.7592304944992065,0.07032442092895508,-1.8131465911865234,0.14025825262069702
0,1,atrialfibrillation_train_0,0,0.14147061236649575,0.14147061236649575,0.4999999999982329,0.565882449466549,6,1.0,0,mid,0.5,0.28294122116336706,0.14147061058168353,1,0.0001391680995028417,0.02420314331259942,1.1760361555580885,0.2555137508999258,0.5526710410503338,1.13976125176996,30,0.14187833666801453,0.0,0.6889060735702515,0.8283652067184448,0.13945913314819336,-1.645202398300171,0.1617584228515625
0,2,atrialfibrillation_train_0,0,0.2546471022596924,0.2546471022596924,0.8999999999968192,0.565882449466549,6,1.0,0,edge,0.9,0.28294122116336706,0.25464709904703037,2,0.0001559111069744697,0.024268572773583158,1.3386467375631275,0.49034968765342374,0.5513492933547094,1.1225933488458395,30,0.14450111985206604,0.0,0.6889060735702515,0.9282628893852234,0.23935681581497192,-1.3793975114822388,0.20110578835010529
1,0,atrialfibrillation_train_12,2,0.1632511210967253,0.1632511210967253,0.24999999999961717,1.3060089687751084,0,1.0,1,small,0.25,0.653004493385897,0.16325112334647424,3,0.00014458863380476019,0.002254177305314946,1.0594339373900492,0.17881565819516726,0.725511210039258,7.506593276684483,30,-0.05065402388572693,1.0,0.036421701312065125,0.04117687791585922,0.004755176603794098,5.190128326416016,0.9944596290588379
1,1,atrialfibrillation_train_12,2,0.3265022421934506,0.3265022421934506,0.49999999999923433,1.3060089687751084,0,1.0,1,mid,0.5,0.653004493385897,0.3265022466929485,4,0.00016518095643424017,0.002301695009185078,1.1224022978269221,0.38715277368841505,0.7338995496431987,7.7787845866754655,30,-0.050344862043857574,1.0,0.036421701312065125,0.044507697224617004,0.00808599591255188,5.116818428039551,0.9940406680107117
1,2,atrialfibrillation_train_12,2,0.5877040359482112,0.5877040359482112,0.8999999999986218,1.3060089687751084,0,1.0,1,edge,0.9,0.653004493385897,0.5877040440473073,5,0.00020646574765735917,0.0023644482515667404,1.2309982083888709,0.7951148416687276,0.7485368671516578,8.233415590288738,30,-0.049844950437545776,1.0,0.036421701312065125,0.045972298830747604,0.00955059751868248,5.124346733093262,0.9940850734710693
2,0,atrialfibrillation_train_4,0,0.06617624773535145,0.06617624773535145,0.24999999999905556,0.529409981883341,0,1.0,2,small,0.25,0.2647049945892813,0.06617624864732033,6,0.00013392459463344695,0.01809917488962454,1.0235318961789905,0.06904884056557174,0.5208556924634723,-0.5771482602382699,30,0.34057363867759705,0.0,0.12917707860469818,0.1493738889694214,0.020196810364723206,-3.6064014434814453,0.02643176168203354
2,1,atrialfibrillation_train_4,0,0.1323524954707029,0.1323524954707029,0.4999999999981111,0.529409981883341,0,1.0,2,mid,0.5,0.2647049945892813,0.13235249729464066,7,0.00014105454870246437,0.01832212215803159,1.0476268765386167,0.14247398608448078,0.5215624857638793,-0.536498858469228,30,0.34225520491600037,0.0,0.12917707860469818,0.17280639708042145,0.04362931847572327,-3.3958351612091064,0.032425880432128906
2,2,atrialfibrillation_train_4,0,0.23823449184726522,0.23823449184726522,0.8999999999966001,0.529409981883341,0,1.0,2,edge,0.9,0.2647049945892813,0.2382344951303532,8,0.00015355637987201184,0.01865084886263628,1.0873607300291115,0.26980021845813373,0.5225859279442061,-0.4781245172023773,30,0.3449394404888153,0.0,0.12917707860469818,0.2182922661304474,0.0891151875257492,-3.0494577884674072,0.04524088650941849
3,0,atrialfibrillation_train_1,0,0.06185789188537484,0.06185789188537484,0.2499999999989896,0.49486313508349355,0,1.0,3,small,0.25,0.2474315709513314,0.06185789273783285,9,0.00013346614718253078,0.027670578955274784,1.0212799154441639,0.06385914006720543,0.5517699901917535,-0.7469655620555083,30,0.41287702322006226,0.0,0.04595185071229935,0.053569331765174866,0.007617481052875519,-5.2464799880981445,0.005238436162471771
